Pallet: "pallet_child_bounties", Extrinsic: "add_child_bounty", Lowest values: [], Highest values: [], Steps: 50, Repeat: 20
d,extrinsic_time_ns,storage_root_time_ns,reads,repeat_reads,writes,repeat_writes,proof_size_bytes
228,44484,1523,0,0,0,0,0
228,44268,1546,0,0,0,0,0
228,78572,1519,0,0,0,0,0
228,44654,1529,0,0,0,0,0
228,45145,1554,0,0,0,0,0
228,44590,1540,0,0,0,0,0
228,44783,1483,0,0,0,0,0
228,45268,1509,0,0,0,0,0
228,44502,1543,0,0,0,0,0
228,45443,1549,0,0,0,0,0
228,44846,1657,0,0,0,0,0
228,44750,1520,0,0,0,0,0
228,44967,1536,0,0,0,0,0
228,44454,1541,0,0,0,0,0
228,44707,1577,0,0,0,0,0
234,46095,1611,0,0,0,0,0
234,45002,1469,0,0,0,0,0
234,44428,1485,0,0,0,0,0
234,44330,1438,0,0,0,0,0
234,44560,1449,0,0,0,0,0
234,44598,1443,0,0,0,0,0
234,44279,1435,0,0,0,0,0
234,44076,1515,0,0,0,0,0
234,44099,1490,0,0,0,0,0
234,44928,1460,0,0,0,0,0
234,44409,1517,0,0,0,0,0
234,44473,1475,0,0,0,0,0
234,43982,1630,0,0,0,0,0
234,44342,1508,0,0,0,0,0
234,44355,1529,0,0,0,0,0
234,44078,1441,0,0,0,0,0
234,44086,1493,0,0,0,0,0
234,44388,1441,0,0,0,0,0
234,44153,1501,0,0,0,0,0
234,44356,1467,0,0,0,0,0
240,46301,2007,0,0,0,0,0
240,45310,1494,0,0,0,0,0
240,46103,1517,0,0,0,0,0
240,45587,1544,0,0,0,0,0
240,44464,1530,0,0,0,0,0
240,44340,1455,0,0,0,0,0
240,44616,1482,0,0,0,0,0
240,43758,1494,0,0,0,0,0
240,44355,1536,0,0,0,0,0
240,83529,1520,0,0,0,0,0
240,44303,1518,0,0,0,0,0
240,44426,1526,0,0,0,0,0
240,44015,1456,0,0,0,0,0
240,57652,1498,0,0,0,0,0
240,44075,1524,0,0,0,0,0
240,43661,1518,0,0,0,0,0
240,44324,1513,0,0,0,0,0
240,44362,1539,0,0,0,0,0
240,43854,1509,0,0,0,0,0
240,44324,1538,0,0,0,0,0
246,47113,1633,0,0,0,0,0
246,45480,1509,0,0,0,0,0
246,45124,1543,0,0,0,0,0
246,45131,1512,0,0,0,0,0
246,45739,1516,0,0,0,0,0
246,44868,1488,0,0,0,0,0
246,46032,1515,0,0,0,0,0
246,45567,1452,0,0,0,0,0
246,45799,1531,0,0,0,0,0
246,45056,1502,0,0,0,0,0
246,45049,1523,0,0,0,0,0
246,45230,1467,0,0,0,0,0
246,45210,1501,0,0,0,0,0
246,46090,1520,0,0,0,0,0
246,44744,1574,0,0,0,0,0
246,56900,1500,0,0,0,0,0
246,44425,1489,0,0,0,0,0
246,44421,1469,0,0,0,0,0
246,44212,1515,0,0,0,0,0
246,44566,1493,0,0,0,0,0
252,47037,1621,0,0,0,0,0
252,45380,1530,0,0,0,0,0
252,44849,1536,0,0,0,0,0
252,45393,1554,0,0,0,0,0
252,44985,1551,0,0,0,0,0
252,44888,1542,0,0,0,0,0
252,45064,1538,0,0,0,0,0
252,45038,1554,0,0,0,0,0
252,45856,1575,0,0,0,0,0
252,44780,1517,0,0,0,0,0
252,44968,1554,0,0,0,0,0
252,44914,1518,0,0,0,0,0
252,45419,1570,0,0,0,0,0
252,45187,1585,0,0,0,0,0
252,44858,1558,0,0,0,0,0
252,45458,1558,0,0,0,0,0
252,45308,1550,0,0,0,0,0
252,45643,1541,0,0,0,0,0
252,45716,1579,0,0,0,0,0
252,46092,1575,0,0,0,0,0
258,46750,1592,0,0,0,0,0
258,45071,1527,0,0,0,0,0
258,44464,1534,0,0,0,0,0
258,44545,1485,0,0,0,0,0
258,44738,1470,0,0,0,0,0
258,44868,1467,0,0,0,0,0
258,44337,1518,0,0,0,0,0
258,45029,1476,0,0,0,0,0
258,44527,1486,0,0,0,0,0
258,44707,1434,0,0,0,0,0
258,44519,1518,0,0,0,0,0
258,44502,1480,0,0,0,0,0
258,44797,1557,0,0,0,0,0
258,44328,1509,0,0,0,0,0
258,44616,1519,0,0,0,0,0
258,44179,1517,0,0,0,0,0
258,44653,1539,0,0,0,0,0
258,44724,1491,0,0,0,0,0
258,44829,1521,0,0,0,0,0
258,44409,1543,0,0,0,0,0
264,46679,1592,0,0,0,0,0
264,45861,1535,0,0,0,0,0
264,45330,1482,0,0,0,0,0
264,45384,1532,0,0,0,0,0
264,44883,1519,0,0,0,0,0
264,45369,1534,0,0,0,0,0
264,44603,1537,0,0,0,0,0
264,44781,1475,0,0,0,0,0
264,45342,1493,0,0,0,0,0
264,45823,1554,0,0,0,0,0
264,45145,1566,0,0,0,0,0
264,44444,1555,0,0,0,0,0
264,45173,1545,0,0,0,0,0
264,45327,1485,0,0,0,0,0
264,44501,1480,0,0,0,0,0
264,44168,1485,0,0,0,0,0
264,43973,1537,0,0,0,0,0
264,44369,1525,0,0,0,0,0
264,43428,1437,0,0,0,0,0
264,44016,1509,0,0,0,0,0
270,47861,1671,0,0,0,0,0
270,46040,1537,0,0,0,0,0
270,46854,1500,0,0,0,0,0
270,45600,1556,0,0,0,0,0
270,45756,1552,0,0,0,0,0
270,45609,1557,0,0,0,0,0
270,45742,1568,0,0,0,0,0
270,46281,1547,0,0,0,0,0
270,53146,1562,0,0,0,0,0
270,46016,1564,0,0,0,0,0
270,45970,1577,0,0,0,0,0
270,45715,1498,0,0,0,0,0
270,46216,1560,0,0,0,0,0
270,45733,1558,0,0,0,0,0
270,46046,1503,0,0,0,0,0
270,45850,1571,0,0,0,0,0
270,46025,1559,0,0,0,0,0
270,46064,1561,0,0,0,0,0
270,45919,1612,0,0,0,0,0
270,45982,1536,0,0,0,0,0
276,47368,1615,0,0,0,0,0
276,45448,1509,0,0,0,0,0
276,45478,1549,0,0,0,0,0
276,45153,1540,0,0,0,0,0
276,45250,1555,0,0,0,0,0
276,45969,1539,0,0,0,0,0
276,45206,1506,0,0,0,0,0
276,45580,1518,0,0,0,0,0
276,45270,1515,0,0,0,0,0
276,45984,1492,0,0,0,0,0
276,45236,1540,0,0,0,0,0
276,45530,1543,0,0,0,0,0
276,45194,1594,0,0,0,0,0
276,46048,1577,0,0,0,0,0
276,45763,1538,0,0,0,0,0
276,45604,1587,0,0,0,0,0
276,45320,1510,0,0,0,0,0
276,45905,1551,0,0,0,0,0
276,45228,1464,0,0,0,0,0
276,45145,1498,0,0,0,0,0
282,47089,1665,0,0,0,0,0
282,45114,1552,0,0,0,0,0
282,45789,1515,0,0,0,0,0
282,45357,1529,0,0,0,0,0
282,45498,1471,0,0,0,0,0
282,45568,1458,0,0,0,0,0
282,45273,1521,0,0,0,0,0
282,45714,1505,0,0,0,0,0
282,45899,1557,0,0,0,0,0
282,45753,1482,0,0,0,0,0
282,45935,1548,0,0,0,0,0
282,44087,1494,0,0,0,0,0
282,44536,1461,0,0,0,0,0
282,44074,1498,0,0,0,0,0
282,44110,1448,0,0,0,0,0
282,44003,1444,0,0,0,0,0
282,71639,1489,0,0,0,0,0
282,44100,1488,0,0,0,0,0
282,44412,1496,0,0,0,0,0
282,43771,1492,0,0,0,0,0
288,45850,1601,0,0,0,0,0
288,43938,1488,0,0,0,0,0
288,44339,1526,0,0,0,0,0
288,44478,1537,0,0,0,0,0
288,44675,1474,0,0,0,0,0
288,44603,1504,0,0,0,0,0
288,43989,1451,0,0,0,0,0
288,44610,1515,0,0,0,0,0
288,44425,1483,0,0,0,0,0
288,43972,1510,0,0,0,0,0
288,44777,1503,0,0,0,0,0
288,44398,1496,0,0,0,0,0
288,44080,1450,0,0,0,0,0
288,43817,1529,0,0,0,0,0
288,44980,1521,0,0,0,0,0
288,44265,1510,0,0,0,0,0
288,43857,1496,0,0,0,0,0
288,44348,1513,0,0,0,0,0
288,44261,1495,0,0,0,0,0
288,44212,1475,0,0,0,0,0
294,46787,1599,0,0,0,0,0
294,45423,1515,0,0,0,0,0
294,45723,1545,0,0,0,0,0
294,45435,1543,0,0,0,0,0
294,45452,1564,0,0,0,0,0
294,44976,1575,0,0,0,0,0
294,45219,1561,0,0,0,0,0
294,45161,1601,0,0,0,0,0
294,45157,1534,0,0,0,0,0
294,44833,1509,0,0,0,0,0
294,45127,1607,0,0,0,0,0
294,45285,1504,0,0,0,0,0
294,45194,1509,0,0,0,0,0
294,45598,1526,0,0,0,0,0
294,45305,1538,0,0,0,0,0
294,45208,1470,0,0,0,0,0
294,44866,1504,0,0,0,0,0
294,45105,1495,0,0,0,0,0
294,45180,1545,0,0,0,0,0
294,45334,1518,0,0,0,0,0
300,46431,1555,0,0,0,0,0
300,44663,1516,0,0,0,0,0
300,44815,1465,0,0,0,0,0
300,45021,1478,0,0,0,0,0
300,44446,1488,0,0,0,0,0
300,44473,1524,0,0,0,0,0
300,44374,1476,0,0,0,0,0
300,44470,2365,0,0,0,0,0
300,44506,1480,0,0,0,0,0
300,44796,1456,0,0,0,0,0
300,44713,1507,0,0,0,0,0
300,45098,1466,0,0,0,0,0
300,44833,1451,0,0,0,0,0
300,45103,1477,0,0,0,0,0
300,44395,1436,0,0,0,0,0
300,44250,1451,0,0,0,0,0
300,44769,1532,0,0,0,0,0
300,44457,1501,0,0,0,0,0
300,44122,1449,0,0,0,0,0
300,44473,1541,0,0,0,0,0

Raw Storage Info
========
Storage: ChildBounties ParentChildBounties (r:1 w:1)
Storage: Bounties Bounties (r:1 w:0)
Storage: System Account (r:2 w:2)
Storage: ChildBounties ChildBountyCount (r:1 w:1)
Storage: ChildBounties ChildBountyDescriptions (r:0 w:1)
Storage: ChildBounties ChildBounties (r:0 w:1)

Median Slopes Analysis
========
-- Extrinsic Time --

Model:
Time ~=    44.45
    + d    0.001
              µs

Reads = 5 + (0 * d)
Writes = 6 + (0 * d)

Min Squares Analysis
========
-- Extrinsic Time --

Data points distribution:
    d   mean µs  sigma µs       %
    0     43.65     0.154    0.3%
    6     45.05     0.092    0.2%
   12     43.98     0.086    0.1%
   18     43.82     0.084    0.1%
   24     44.86     0.118    0.2%
   30     45.13     0.142    0.3%
   36     43.91      0.21    0.4%
   42     45.58     0.209    0.4%
   48      44.5     0.098    0.2%
   54     44.66     0.424    0.9%
   60     45.43      0.12    0.2%
   66     44.29      0.13    0.2%
   72     44.39     0.444    1.0%
   78      45.2     0.084    0.1%
   84     45.12     0.093    0.2%
   90     44.54     0.347    0.7%
   96     45.22     0.112    0.2%
  102     44.35     0.179    0.4%
  108     44.15     0.098    0.2%
  114     45.08     0.221    0.4%
  120     44.41     0.125    0.2%
  126     44.47     0.232    0.5%
  132     44.22     0.109    0.2%
  138     44.35     0.166    0.3%
  144     44.33     0.148    0.3%
  150     45.11     0.283    0.6%
  156     44.28     0.167    0.3%
  162     44.58     0.138    0.3%
  168     45.21     0.295    0.6%
  174     44.15     0.112    0.2%
  180     45.14     0.095    0.2%
  186     44.37     0.162    0.3%
  192     45.48     0.161    0.3%
  198     45.68     0.141    0.3%
  204     45.14     0.332    0.7%
  210     44.98     0.119    0.2%
  216     44.71      0.12    0.2%
  222     44.57     0.265    0.5%
  228     44.81     0.183    0.4%
  234     44.35     0.083    0.1%
  240     44.48     0.289    0.6%
  246     45.24     0.254    0.5%
  252     45.22     0.183    0.4%
  258     44.63       0.1    0.2%
  264     44.95     0.337    0.7%
  270     45.96     0.093    0.2%
  276     45.44     0.167    0.3%
  282     45.13     0.551    1.2%
  288     44.34     0.139    0.3%
  294     45.24     0.082    0.1%
  300     44.61     0.143    0.3%

Quality and confidence:
param     error
d             0

Model:
Time ~=    44.48
    + d    0.002
              µs

Reads = 5 + (0 * d)
Writes = 6 + (0 * d)

Pallet: "pallet_child_bounties", Extrinsic: "propose_curator", Lowest values: [], Highest values: [], Steps: 50, Repeat: 20
extrinsic_time_ns,storage_root_time_ns,reads,repeat_reads,writes,repeat_writes,proof_size_bytes
11605,1531,0,0,0,0,0
11180,1414,0,0,0,0,0
11031,1413,0,0,0,0,0
11098,1474,0,0,0,0,0
11244,1401,0,0,0,0,0
11460,1468,0,0,0,0,0
11233,1426,0,0,0,0,0
11341,1417,0,0,0,0,0
11577,1518,0,0,0,0,0
11223,1455,0,0,0,0,0
11434,1438,0,0,0,0,0
11427,1416,0,0,0,0,0
11179,1437,0,0,0,0,0
11248,1402,0,0,0,0,0
11122,1420,0,0,0,0,0
11423,1429,0,0,0,0,0
25960,1457,0,0,0,0,0
11224,1443,0,0,0,0,0
11022,1439,0,0,0,0,0
11312,1460,0,0,0,0,0

Raw Storage Info
========
Storage: Bounties Bounties (r:1 w:0)
Storage: ChildBounties ChildBounties (r:1 w:1)
Storage: ChildBounties ChildrenCuratorFees (r:1 w:1)

Median Slopes Analysis
========
-- Extrinsic Time --

Model:
Time ~=    11.24
              µs

Reads = 3
Writes = 2

Min Squares Analysis
========
-- Extrinsic Time --

Model:
Time ~=    11.24
              µs

Reads = 3
Writes = 2

Pallet: "pallet_child_bounties", Extrinsic: "accept_curator", Lowest values: [], Highest values: [], Steps: 50, Repeat: 20
extrinsic_time_ns,storage_root_time_ns,reads,repeat_reads,writes,repeat_writes,proof_size_bytes
24787,1538,0,0,0,0,0
24492,1449,0,0,0,0,0
24481,1437,0,0,0,0,0
23651,1486,0,0,0,0,0
24371,1503,0,0,0,0,0
24213,1396,0,0,0,0,0
24216,1474,0,0,0,0,0
24171,1478,0,0,0,0,0
26298,1499,0,0,0,0,0
23906,1404,0,0,0,0,0
24219,1455,0,0,0,0,0
24017,1481,0,0,0,0,0
24091,1446,0,0,0,0,0
23682,1482,0,0,0,0,0
23989,1469,0,0,0,0,0
23531,1484,0,0,0,0,0
23622,1443,0,0,0,0,0
24075,1472,0,0,0,0,0
24103,1444,0,0,0,0,0
23794,1456,0,0,0,0,0

Raw Storage Info
========
Storage: Bounties Bounties (r:1 w:0)
Storage: ChildBounties ChildBounties (r:1 w:1)
Storage: System Account (r:1 w:1)

Median Slopes Analysis
========
-- Extrinsic Time --

Model:
Time ~=     24.1
              µs

Reads = 3
Writes = 2

Min Squares Analysis
========
-- Extrinsic Time --

Model:
Time ~=     24.1
              µs

Reads = 3
Writes = 2

Pallet: "pallet_child_bounties", Extrinsic: "unassign_curator", Lowest values: [], Highest values: [], Steps: 50, Repeat: 20
extrinsic_time_ns,storage_root_time_ns,reads,repeat_reads,writes,repeat_writes,proof_size_bytes
29281,1607,0,0,0,0,0
28379,1563,0,0,0,0,0
28252,1533,0,0,0,0,0
28309,1511,0,0,0,0,0
28045,1520,0,0,0,0,0
28057,1497,0,0,0,0,0
27501,1498,0,0,0,0,0
27584,1463,0,0,0,0,0
27628,1459,0,0,0,0,0
27736,1480,0,0,0,0,0
27549,1519,0,0,0,0,0
27614,1457,0,0,0,0,0
27559,1466,0,0,0,0,0
27725,1487,0,0,0,0,0
27585,1449,0,0,0,0,0
27815,1487,0,0,0,0,0
27839,1465,0,0,0,0,0
27770,1491,0,0,0,0,0
27658,1486,0,0,0,0,0
27464,1501,0,0,0,0,0

Raw Storage Info
========
Storage: ChildBounties ChildBounties (r:1 w:1)
Storage: Bounties Bounties (r:1 w:0)
Storage: System Account (r:1 w:1)

Median Slopes Analysis
========
-- Extrinsic Time --

Model:
Time ~=    27.73
              µs

Reads = 3
Writes = 2

Min Squares Analysis
========
-- Extrinsic Time --

Model:
Time ~=    27.73
              µs

Reads = 3
Writes = 2

Pallet: "pallet_child_bounties", Extrinsic: "award_child_bounty", Lowest values: [], Highest values: [], Steps: 50, Repeat: 20
extrinsic_time_ns,storage_root_time_ns,reads,repeat_reads,writes,repeat_writes,proof_size_bytes
20032,1606,0,0,0,0,0
19472,1453,0,0,0,0,0
19369,1471,0,0,0,0,0
19113,1470,0,0,0,0,0
19806,1463,0,0,0,0,0
19776,1490,0,0,0,0,0
19689,1512,0,0,0,0,0
19629,1494,0,0,0,0,0
19951,1468,0,0,0,0,0
19801,1453,0,0,0,0,0
19754,1455,0,0,0,0,0
19525,1446,0,0,0,0,0
19729,1427,0,0,0,0,0
19067,1423,0,0,0,0,0
19076,1487,0,0,0,0,0
19023,1387,0,0,0,0,0
18766,1433,0,0,0,0,0
19564,1406,0,0,0,0,0
40146,1478,0,0,0,0,0
19405,1441,0,0,0,0,0

Raw Storage Info
========
Storage: Bounties Bounties (r:1 w:0)
Storage: ChildBounties ChildBounties (r:1 w:1)

Median Slopes Analysis
========
-- Extrinsic Time --

Model:
Time ~=    19.62
              µs

Reads = 2
Writes = 1

Min Squares Analysis
========
-- Extrinsic Time --

Model:
Time ~=    19.62
              µs

Reads = 2
Writes = 1

Pallet: "pallet_child_bounties", Extrinsic: "claim_child_bounty", Lowest values: [], Highest values: [], Steps: 50, Repeat: 20
extrinsic_time_ns,storage_root_time_ns,reads,repeat_reads,writes,repeat_writes,proof_size_bytes
61844,1600,0,0,0,0,0
60394,1468,0,0,0,0,0
60299,1535,0,0,0,0,0
60506,1521,0,0,0,0,0
60390,1487,0,0,0,0,0
60236,1497,0,0,0,0,0
73635,1608,0,0,0,0,0
60145,1476,0,0,0,0,0
59976,1485,0,0,0,0,0
60704,1486,0,0,0,0,0
60647,1472,0,0,0,0,0
60602,1497,0,0,0,0,0
60200,1476,0,0,0,0,0
59464,1467,0,0,0,0,0
59723,1506,0,0,0,0,0
59661,1466,0,0,0,0,0
59771,1492,0,0,0,0,0
60613,1607,0,0,0,0,0
60282,1490,0,0,0,0,0
59958,1519,0,0,0,0,0

Raw Storage Info
========
Storage: ChildBounties ChildBounties (r:1 w:1)
Storage: System Account (r:3 w:3)
Storage: ChildBounties ParentChildBounties (r:1 w:1)
Storage: ChildBounties ChildBountyDescriptions (r:0 w:1)

Median Slopes Analysis
========
-- Extrinsic Time --

Model:
Time ~=    60.29
              µs

Reads = 5
Writes = 6

Min Squares Analysis
========
-- Extrinsic Time --

Model:
Time ~=    60.29
              µs

Reads = 5
Writes = 6

Pallet: "pallet_child_bounties", Extrinsic: "close_child_bounty_added", Lowest values: [], Highest values: [], Steps: 50, Repeat: 20
extrinsic_time_ns,storage_root_time_ns,reads,repeat_reads,writes,repeat_writes,proof_size_bytes
44330,1618,0,0,0,0,0
42415,1517,0,0,0,0,0
42308,1517,0,0,0,0,0
42243,1490,0,0,0,0,0
42329,1493,0,0,0,0,0
41888,1493,0,0,0,0,0
42403,1511,0,0,0,0,0
42763,1548,0,0,0,0,0
42111,1468,0,0,0,0,0
42994,1525,0,0,0,0,0
42578,1497,0,0,0,0,0
42236,1466,0,0,0,0,0
42139,1460,0,0,0,0,0
42872,1510,0,0,0,0,0
42470,1466,0,0,0,0,0
42286,1519,0,0,0,0,0
42245,1494,0,0,0,0,0
42045,1476,0,0,0,0,0
42226,1424,0,0,0,0,0
41892,1468,0,0,0,0,0

Raw Storage Info
========
Storage: Bounties Bounties (r:1 w:0)
Storage: ChildBounties ChildBounties (r:1 w:1)
Storage: ChildBounties ChildrenCuratorFees (r:1 w:1)
Storage: ChildBounties ParentChildBounties (r:1 w:1)
Storage: System Account (r:2 w:2)
Storage: ChildBounties ChildBountyDescriptions (r:0 w:1)

Median Slopes Analysis
========
-- Extrinsic Time --

Model:
Time ~=     42.3
              µs

Reads = 6
Writes = 6

Min Squares Analysis
========
-- Extrinsic Time --

Model:
Time ~=     42.3
              µs

Reads = 6
Writes = 6

Pallet: "pallet_child_bounties", Extrinsic: "close_child_bounty_active", Lowest values: [], Highest values: [], Steps: 50, Repeat: 20
extrinsic_time_ns,storage_root_time_ns,reads,repeat_reads,writes,repeat_writes,proof_size_bytes
53542,1645,0,0,0,0,0
52672,1497,0,0,0,0,0
51638,1553,0,0,0,0,0
51202,1560,0,0,0,0,0
51773,1559,0,0,0,0,0
51433,1509,0,0,0,0,0
51402,1560,0,0,0,0,0
51306,1482,0,0,0,0,0
52121,1532,0,0,0,0,0
51463,1498,0,0,0,0,0
51603,1497,0,0,0,0,0
52000,1472,0,0,0,0,0
52353,1496,0,0,0,0,0
51691,1539,0,0,0,0,0
51661,1500,0,0,0,0,0
51760,1463,0,0,0,0,0
52331,1470,0,0,0,0,0
51418,1517,0,0,0,0,0
50945,1525,0,0,0,0,0
51483,1492,0,0,0,0,0

Raw Storage Info
========
Storage: Bounties Bounties (r:1 w:0)
Storage: ChildBounties ChildBounties (r:1 w:1)
Storage: System Account (r:3 w:3)
Storage: ChildBounties ChildrenCuratorFees (r:1 w:1)
Storage: ChildBounties ParentChildBounties (r:1 w:1)
Storage: ChildBounties ChildBountyDescriptions (r:0 w:1)

Median Slopes Analysis
========
-- Extrinsic Time --

Model:
Time ~=    51.66
              µs

Reads = 7
Writes = 7

Min Squares Analysis
========
-- Extrinsic Time --

Model:
Time ~=    51.66
              µs

Reads = 7
Writes = 7

