Pallet: "pallet_proxy", Extrinsic: "proxy", Lowest values: [], Highest values: [], Steps: 50, Repeat: 20
p,extrinsic_time_ns,storage_root_time_ns,reads,repeat_reads,writes,repeat_writes,proof_size_bytes
23,31,27444,1382,0,0,0,0,0
23,31,27219,1360,0,0,0,0,0
23,31,27388,1368,0,0,0,0,0
23,31,27631,1348,0,0,0,0,0
23,31,27080,1467,0,0,0,0,0
23,31,27581,1400,0,0,0,0,0
23,31,27884,1388,0,0,0,0,0
23,31,27032,1391,0,0,0,0,0
23,31,27579,1396,0,0,0,0,0
23,31,27408,1392,0,0,0,0,0
23,31,27101,1395,0,0,0,0,0
23,31,27235,1366,0,0,0,0,0
23,31,27773,1434,0,0,0,0,0
23,31,27375,1413,0,0,0,0,0
24,31,30139,1531,0,0,0,0,0
24,31,27458,1443,0,0,0,0,0
24,31,27761,1494,0,0,0,0,0
24,31,27416,1446,0,0,0,0,0
24,31,27718,1399,0,0,0,0,0
24,31,28058,1434,0,0,0,0,0
24,31,27229,1389,0,0,0,0,0
24,31,27551,1374,0,0,0,0,0
24,31,27920,1413,0,0,0,0,0
24,31,28071,1477,0,0,0,0,0
24,31,28349,1446,0,0,0,0,0
24,31,27890,1385,0,0,0,0,0
24,31,27581,1456,0,0,0,0,0
24,31,27907,1455,0,0,0,0,0
24,31,27956,1412,0,0,0,0,0
24,31,27478,1384,0,0,0,0,0
24,31,28331,1465,0,0,0,0,0
24,31,40093,1487,0,0,0,0,0
24,31,27835,1444,0,0,0,0,0
24,31,27797,1428,0,0,0,0,0
25,31,30367,1604,0,0,0,0,0
25,31,27712,1466,0,0,0,0,0
25,31,28678,1525,0,0,0,0,0
25,31,28059,1512,0,0,0,0,0
25,31,28272,1468,0,0,0,0,0
25,31,28230,1496,0,0,0,0,0
25,31,28350,1496,0,0,0,0,0
25,31,29046,1530,0,0,0,0,0
25,31,27700,1466,0,0,0,0,0
25,31,27907,1450,0,0,0,0,0
25,31,27248,1433,0,0,0,0,0
25,31,27780,1429,0,0,0,0,0
25,31,27750,1458,0,0,0,0,0
25,31,28268,1453,0,0,0,0,0
25,31,27409,1461,0,0,0,0,0
25,31,27942,1421,0,0,0,0,0
25,31,28017,1473,0,0,0,0,0
25,31,27829,1454,0,0,0,0,0
25,31,27629,1434,0,0,0,0,0
25,31,27806,1552,0,0,0,0,0
26,31,30881,1512,0,0,0,0,0
26,31,27965,1439,0,0,0,0,0
26,31,27767,1400,0,0,0,0,0
26,31,28225,1364,0,0,0,0,0
26,31,28263,1433,0,0,0,0,0
26,31,28339,1430,0,0,0,0,0
26,31,28101,1421,0,0,0,0,0
26,31,27848,1353,0,0,0,0,0
26,31,27804,1385,0,0,0,0,0
26,31,27720,1417,0,0,0,0,0
26,31,28044,1428,0,0,0,0,0
26,31,27348,1432,0,0,0,0,0
26,31,28199,1416,0,0,0,0,0
26,31,27465,1473,0,0,0,0,0
26,31,27705,1406,0,0,0,0,0
26,31,28189,1430,0,0,0,0,0
26,31,27891,1434,0,0,0,0,0
26,31,28012,1357,0,0,0,0,0
26,31,27964,1414,0,0,0,0,0
26,31,27787,1416,0,0,0,0,0
27,31,31144,1555,0,0,0,0,0
27,31,28411,1463,0,0,0,0,0
27,31,27869,1401,0,0,0,0,0
27,31,28218,1385,0,0,0,0,0
27,31,27876,1431,0,0,0,0,0
27,31,27940,1397,0,0,0,0,0
27,31,28664,1435,0,0,0,0,0
27,31,28472,1396,0,0,0,0,0
27,31,28662,1431,0,0,0,0,0
27,31,28107,1427,0,0,0,0,0
27,31,28166,1416,0,0,0,0,0
27,31,27911,1402,0,0,0,0,0
27,31,28363,1514,0,0,0,0,0
27,31,28720,1435,0,0,0,0,0
27,31,28214,1378,0,0,0,0,0
27,31,28018,1395,0,0,0,0,0
27,31,28281,1409,0,0,0,0,0
27,31,28197,1392,0,0,0,0,0
27,31,28469,1434,0,0,0,0,0
27,31,27838,1413,0,0,0,0,0
28,31,31816,1587,0,0,0,0,0
28,31,28344,1428,0,0,0,0,0
28,31,28682,1557,0,0,0,0,0
28,31,28864,1428,0,0,0,0,0
28,31,28963,1403,0,0,0,0,0
28,31,28443,1495,0,0,0,0,0
28,31,28740,1441,0,0,0,0,0
28,31,28522,1537,0,0,0,0,0
28,31,28857,1461,0,0,0,0,0
28,31,28977,1410,0,0,0,0,0
28,31,28143,1406,0,0,0,0,0
28,31,28057,1419,0,0,0,0,0
28,31,28332,1385,0,0,0,0,0
28,31,28892,1470,0,0,0,0,0
28,31,28948,1489,0,0,0,0,0
28,31,28157,1442,0,0,0,0,0
28,31,28380,1450,0,0,0,0,0
28,31,28705,1423,0,0,0,0,0
28,31,28438,1419,0,0,0,0,0
28,31,29129,1418,0,0,0,0,0
29,31,31388,1501,0,0,0,0,0
29,31,28117,1418,0,0,0,0,0
29,31,28273,1377,0,0,0,0,0
29,31,29008,1440,0,0,0,0,0
29,31,28729,1466,0,0,0,0,0
29,31,28918,1472,0,0,0,0,0
29,31,28247,1383,0,0,0,0,0
29,31,28522,1410,0,0,0,0,0
29,31,28430,1517,0,0,0,0,0
29,31,28247,1423,0,0,0,0,0
29,31,28319,1459,0,0,0,0,0
29,31,28469,1412,0,0,0,0,0
29,31,28315,1424,0,0,0,0,0
29,31,28397,1491,0,0,0,0,0
29,31,28638,1454,0,0,0,0,0
29,31,28640,1458,0,0,0,0,0
29,31,28563,1510,0,0,0,0,0
29,31,28106,1391,0,0,0,0,0
29,31,28497,1404,0,0,0,0,0
29,31,28695,1412,0,0,0,0,0
30,31,32322,1479,0,0,0,0,0
30,31,29191,1437,0,0,0,0,0
30,31,28881,1403,0,0,0,0,0
30,31,28837,1571,0,0,0,0,0
30,31,28926,1457,0,0,0,0,0
30,31,28960,1372,0,0,0,0,0
30,31,28904,1441,0,0,0,0,0
30,31,56803,1537,0,0,0,0,0
30,31,28428,1429,0,0,0,0,0
30,31,29040,1439,0,0,0,0,0
30,31,28359,1425,0,0,0,0,0
30,31,28777,1359,0,0,0,0,0
30,31,28809,1376,0,0,0,0,0
30,31,28870,1387,0,0,0,0,0
30,31,28631,1365,0,0,0,0,0
30,31,28750,1385,0,0,0,0,0
30,31,29010,1367,0,0,0,0,0
30,31,29005,1446,0,0,0,0,0
30,31,29061,1413,0,0,0,0,0
30,31,28656,1389,0,0,0,0,0
31,31,31672,1458,0,0,0,0,0
31,31,29484,1410,0,0,0,0,0
31,31,29592,1419,0,0,0,0,0
31,31,29094,1490,0,0,0,0,0
31,31,29297,1447,0,0,0,0,0
31,31,29668,1402,0,0,0,0,0
31,31,29121,1424,0,0,0,0,0
31,31,28724,1354,0,0,0,0,0
31,31,28827,1437,0,0,0,0,0
31,31,29965,1449,0,0,0,0,0
31,31,29659,1362,0,0,0,0,0
31,31,29465,1479,0,0,0,0,0
31,31,29399,1442,0,0,0,0,0
31,31,29248,1407,0,0,0,0,0
31,31,28903,1397,0,0,0,0,0
31,31,29352,1484,0,0,0,0,0
31,31,29174,1475,0,0,0,0,0
31,31,29240,1489,0,0,0,0,0
31,31,29139,1383,0,0,0,0,0
31,31,29507,1414,0,0,0,0,0
31,1,31636,1527,0,0,0,0,0
31,1,29494,1419,0,0,0,0,0
31,1,29142,1411,0,0,0,0,0
31,1,29009,1454,0,0,0,0,0
31,1,28428,1396,0,0,0,0,0
31,1,28905,1386,0,0,0,0,0
31,1,28836,1418,0,0,0,0,0
31,1,28783,1422,0,0,0,0,0
31,1,29103,1441,0,0,0,0,0
31,1,29261,1466,0,0,0,0,0
31,1,28976,1379,0,0,0,0,0
31,1,28999,1457,0,0,0,0,0
31,1,28421,1372,0,0,0,0,0
31,1,28867,1445,0,0,0,0,0
31,1,28990,1461,0,0,0,0,0
31,1,28892,1432,0,0,0,0,0
31,1,29203,1423,0,0,0,0,0
31,1,28848,1463,0,0,0,0,0
31,1,29028,1358,0,0,0,0,0
31,1,28558,1431,0,0,0,0,0
31,2,31997,1686,0,0,0,0,0
31,2,30143,1459,0,0,0,0,0
31,2,29143,1410,0,0,0,0,0
31,2,28423,1413,0,0,0,0,0
31,2,29127,1486,0,0,0,0,0
31,2,28977,1438,0,0,0,0,0
31,2,28963,1401,0,0,0,0,0
31,2,28922,1393,0,0,0,0,0
31,2,28762,1396,0,0,0,0,0
31,2,29043,1431,0,0,0,0,0
31,2,28735,1528,0,0,0,0,0
31,2,28972,1393,0,0,0,0,0
31,2,29005,1442,0,0,0,0,0
31,2,29325,1466,0,0,0,0,0
31,2,28998,1444,0,0,0,0,0
31,2,29141,1382,0,0,0,0,0
31,2,29083,1426,0,0,0,0,0
31,2,28487,1441,0,0,0,0,0
31,2,28952,1439,0,0,0,0,0
31,2,28756,1441,0,0,0,0,0
31,3,31863,1578,0,0,0,0,0
31,3,29113,1517,0,0,0,0,0
31,3,29833,1493,0,0,0,0,0
31,3,28851,1455,0,0,0,0,0
31,3,28703,1367,0,0,0,0,0
31,3,28202,1468,0,0,0,0,0
31,3,29065,1468,0,0,0,0,0
31,3,29007,1483,0,0,0,0,0
31,3,29244,1565,0,0,0,0,0
31,3,29547,1472,0,0,0,0,0
31,3,29283,1475,0,0,0,0,0
31,3,28657,1406,0,0,0,0,0
31,3,28926,1357,0,0,0,0,0
31,3,28440,1457,0,0,0,0,0
31,3,28555,1439,0,0,0,0,0
31,3,28633,1427,0,0,0,0,0
31,3,29322,1515,0,0,0,0,0
31,3,28825,1407,0,0,0,0,0
31,3,28848,1488,0,0,0,0,0
31,3,29100,1483,0,0,0,0,0
31,4,44827,1550,0,0,0,0,0
31,4,29500,1408,0,0,0,0,0
31,4,29210,1386,0,0,0,0,0
31,4,29290,1404,0,0,0,0,0
31,4,28883,1359,0,0,0,0,0
31,4,29444,1337,0,0,0,0,0
31,4,28874,1404,0,0,0,0,0
31,4,28566,1386,0,0,0,0,0
31,4,28486,1413,0,0,0,0,0
31,4,29059,1399,0,0,0,0,0
31,4,29022,1428,0,0,0,0,0
31,4,28946,1379,0,0,0,0,0
31,4,28669,1363,0,0,0,0,0
31,4,28925,1350,0,0,0,0,0
31,4,29337,1475,0,0,0,0,0
31,4,29320,1453,0,0,0,0,0
31,4,29027,1383,0,0,0,0,0
31,4,28878,1399,0,0,0,0,0
31,4,28976,1463,0,0,0,0,0
31,4,29072,1406,0,0,0,0,0
31,5,31586,1553,0,0,0,0,0
31,5,29517,1441,0,0,0,0,0
31,5,44404,1407,0,0,0,0,0
31,5,29567,1418,0,0,0,0,0
31,5,29039,1367,0,0,0,0,0
31,5,29187,1374,0,0,0,0,0
31,5,56724,1486,0,0,0,0,0
31,5,29096,1404,0,0,0,0,0
31,5,28877,1339,0,0,0,0,0
31,5,29342,1381,0,0,0,0,0
31,5,29336,1380,0,0,0,0,0
31,5,28817,1379,0,0,0,0,0
31,5,28796,1346,0,0,0,0,0
31,5,29180,1362,0,0,0,0,0
31,5,29004,1432,0,0,0,0,0
31,5,29114,1424,0,0,0,0,0
31,5,28836,1427,0,0,0,0,0
31,5,29409,1364,0,0,0,0,0
31,5,29099,1378,0,0,0,0,0
31,5,29124,1366,0,0,0,0,0
31,6,31845,1541,0,0,0,0,0
31,6,29001,1413,0,0,0,0,0
31,6,29170,1405,0,0,0,0,0
31,6,29253,1453,0,0,0,0,0
31,6,29400,1430,0,0,0,0,0
31,6,29648,1426,0,0,0,0,0
31,6,29695,1411,0,0,0,0,0
31,6,29048,1452,0,0,0,0,0
31,6,29099,1405,0,0,0,0,0
31,6,29888,1413,0,0,0,0,0
31,6,29077,1359,0,0,0,0,0
31,6,29365,1398,0,0,0,0,0
31,6,29562,1432,0,0,0,0,0
31,6,29279,1400,0,0,0,0,0
31,6,29203,1338,0,0,0,0,0
31,6,29115,1392,0,0,0,0,0
31,6,29074,1366,0,0,0,0,0
31,6,29317,1376,0,0,0,0,0
31,6,28888,1425,0,0,0,0,0
31,6,29777,1442,0,0,0,0,0
31,7,32142,1518,0,0,0,0,0
31,7,29070,1378,0,0,0,0,0
31,7,35848,1434,0,0,0,0,0
31,7,28609,1310,0,0,0,0,0
31,7,28700,1394,0,0,0,0,0
31,7,28508,1408,0,0,0,0,0
31,7,29104,1361,0,0,0,0,0
31,7,28928,1420,0,0,0,0,0
31,7,29227,1372,0,0,0,0,0
31,7,56311,1444,0,0,0,0,0
31,7,28874,1369,0,0,0,0,0
31,7,28946,1382,0,0,0,0,0
31,7,28657,1429,0,0,0,0,0
31,7,28811,1384,0,0,0,0,0
31,7,28813,1410,0,0,0,0,0
31,7,29177,1411,0,0,0,0,0
31,7,34615,1402,0,0,0,0,0
31,7,28800,1428,0,0,0,0,0
31,7,29289,1382,0,0,0,0,0
31,7,28810,1373,0,0,0,0,0
31,8,31735,1510,0,0,0,0,0
31,8,29395,1442,0,0,0,0,0
31,8,29241,1420,0,0,0,0,0
31,8,28978,1401,0,0,0,0,0
31,8,28715,1407,0,0,0,0,0
31,8,28672,1400,0,0,0,0,0
31,8,28991,1412,0,0,0,0,0
31,8,29326,1472,0,0,0,0,0
31,8,29002,1377,0,0,0,0,0
31,8,29158,1454,0,0,0,0,0
31,8,28783,1431,0,0,0,0,0
31,8,29414,1371,0,0,0,0,0
31,8,29177,1439,0,0,0,0,0
31,8,29213,1456,0,0,0,0,0
31,8,28977,1441,0,0,0,0,0
31,8,28679,1449,0,0,0,0,0
31,8,44039,1457,0,0,0,0,0
31,8,28716,1401,0,0,0,0,0
31,8,28974,1435,0,0,0,0,0
31,8,29042,1473,0,0,0,0,0
31,9,31439,1530,0,0,0,0,0
31,9,42393,1436,0,0,0,0,0
31,9,29268,1397,0,0,0,0,0
31,9,29296,1372,0,0,0,0,0
31,9,29391,1521,0,0,0,0,0
31,9,43823,1481,0,0,0,0,0
31,9,28966,1365,0,0,0,0,0
31,9,28888,1347,0,0,0,0,0
31,9,28676,1386,0,0,0,0,0
31,9,28986,1367,0,0,0,0,0
31,9,28996,1522,0,0,0,0,0
31,9,28933,1464,0,0,0,0,0
31,9,28903,1376,0,0,0,0,0
31,9,28930,1465,0,0,0,0,0
31,9,28765,1413,0,0,0,0,0
31,9,29476,1391,0,0,0,0,0
31,9,28993,1359,0,0,0,0,0
31,9,42524,1457,0,0,0,0,0
31,9,28821,1396,0,0,0,0,0
31,9,28406,1416,0,0,0,0,0
31,10,31228,1546,0,0,0,0,0
31,10,29182,1450,0,0,0,0,0
31,10,28636,1400,0,0,0,0,0
31,10,28996,1447,0,0,0,0,0
31,10,28599,1402,0,0,0,0,0
31,10,28485,1398,0,0,0,0,0
31,10,28505,1367,0,0,0,0,0
31,10,28833,2158,0,0,0,0,0
31,10,28908,1440,0,0,0,0,0
31,10,28609,1385,0,0,0,0,0
31,10,28303,1374,0,0,0,0,0
31,10,28688,1336,0,0,0,0,0
31,10,28186,1434,0,0,0,0,0
31,10,28407,1399,0,0,0,0,0
31,10,41813,1403,0,0,0,0,0
31,10,28209,1457,0,0,0,0,0
31,10,28244,1353,0,0,0,0,0
31,10,28714,1365,0,0,0,0,0
31,10,28835,1421,0,0,0,0,0
31,10,28460,1391,0,0,0,0,0
31,11,31502,1447,0,0,0,0,0
31,11,29378,1413,0,0,0,0,0
31,11,28643,1374,0,0,0,0,0
31,11,28992,1390,0,0,0,0,0
31,11,29277,1416,0,0,0,0,0
31,11,29133,1398,0,0,0,0,0
31,11,29092,1340,0,0,0,0,0
31,11,28802,1368,0,0,0,0,0
31,11,29306,1379,0,0,0,0,0
31,11,28679,1362,0,0,0,0,0
31,11,28883,1348,0,0,0,0,0
31,11,29100,1366,0,0,0,0,0
31,11,29173,1392,0,0,0,0,0
31,11,28810,1372,0,0,0,0,0
31,11,28556,1354,0,0,0,0,0
31,11,28968,1411,0,0,0,0,0
31,11,28877,1413,0,0,0,0,0
31,11,29251,1404,0,0,0,0,0
31,11,28776,1417,0,0,0,0,0
31,11,29170,1447,0,0,0,0,0
31,12,31684,1520,0,0,0,0,0
31,12,28611,1418,0,0,0,0,0
31,12,29066,1484,0,0,0,0,0
31,12,28943,1378,0,0,0,0,0
31,12,29064,1396,0,0,0,0,0
31,12,28855,1374,0,0,0,0,0
31,12,29288,1458,0,0,0,0,0
31,12,28713,1470,0,0,0,0,0
31,12,28971,1389,0,0,0,0,0
31,12,29072,1378,0,0,0,0,0
31,12,28906,1359,0,0,0,0,0
31,12,28629,1398,0,0,0,0,0
31,12,28964,1401,0,0,0,0,0
31,12,28835,1444,0,0,0,0,0
31,12,29140,1422,0,0,0,0,0
31,12,28543,1395,0,0,0,0,0
31,12,28979,1382,0,0,0,0,0
31,12,28949,1389,0,0,0,0,0
31,12,28648,1417,0,0,0,0,0
31,12,28975,1643,0,0,0,0,0
31,13,31921,1556,0,0,0,0,0
31,13,29238,1463,0,0,0,0,0
31,13,29754,1480,0,0,0,0,0
31,13,29051,1363,0,0,0,0,0
31,13,28953,1379,0,0,0,0,0
31,13,28490,1416,0,0,0,0,0
31,13,29314,1415,0,0,0,0,0
31,13,29318,1417,0,0,0,0,0
31,13,29362,1399,0,0,0,0,0
31,13,28794,1422,0,0,0,0,0
31,13,29199,1370,0,0,0,0,0
31,13,29558,1426,0,0,0,0,0
31,13,29382,1448,0,0,0,0,0
31,13,29654,1514,0,0,0,0,0
31,13,29723,1444,0,0,0,0,0
31,13,29834,1402,0,0,0,0,0
31,13,29284,1453,0,0,0,0,0
31,13,28649,1307,0,0,0,0,0
31,13,29132,1464,0,0,0,0,0
31,13,29238,1403,0,0,0,0,0
31,14,31957,1476,0,0,0,0,0
31,14,29145,1377,0,0,0,0,0
31,14,28913,1359,0,0,0,0,0
31,14,29042,1382,0,0,0,0,0
31,14,28919,1377,0,0,0,0,0
31,14,29244,1354,0,0,0,0,0
31,14,28960,1377,0,0,0,0,0
31,14,29411,1366,0,0,0,0,0
31,14,29023,1379,0,0,0,0,0
31,14,63006,1403,0,0,0,0,0
31,14,28957,1373,0,0,0,0,0
31,14,29064,1372,0,0,0,0,0
31,14,28879,1361,0,0,0,0,0
31,14,29038,1362,0,0,0,0,0
31,14,29425,1427,0,0,0,0,0
31,14,28665,1374,0,0,0,0,0
31,14,29642,1405,0,0,0,0,0
31,14,29416,1421,0,0,0,0,0
31,14,29653,1385,0,0,0,0,0
31,14,29374,1396,0,0,0,0,0
31,15,32255,1568,0,0,0,0,0
31,15,29522,1449,0,0,0,0,0
31,15,28963,1375,0,0,0,0,0
31,15,29058,1438,0,0,0,0,0
31,15,29576,1392,0,0,0,0,0
31,15,29084,1393,0,0,0,0,0
31,15,29341,1425,0,0,0,0,0
31,15,29035,1432,0,0,0,0,0
31,15,29230,1322,0,0,0,0,0
31,15,29084,1359,0,0,0,0,0
31,15,29820,1403,0,0,0,0,0
31,15,28898,1354,0,0,0,0,0
31,15,28907,1382,0,0,0,0,0
31,15,28592,1426,0,0,0,0,0
31,15,29014,1367,0,0,0,0,0
31,15,29363,1372,0,0,0,0,0
31,15,29271,1389,0,0,0,0,0
31,15,29797,1478,0,0,0,0,0
31,15,29374,1440,0,0,0,0,0
31,15,29090,1435,0,0,0,0,0
31,16,31034,1451,0,0,0,0,0
31,16,28692,1426,0,0,0,0,0
31,16,28843,1456,0,0,0,0,0
31,16,28791,1418,0,0,0,0,0
31,16,28803,1433,0,0,0,0,0
31,16,29201,1421,0,0,0,0,0
31,16,28515,1426,0,0,0,0,0
31,16,28681,1411,0,0,0,0,0
31,16,28296,1480,0,0,0,0,0
31,16,28573,1371,0,0,0,0,0
31,16,28656,1430,0,0,0,0,0
31,16,28844,1440,0,0,0,0,0
31,16,28644,1429,0,0,0,0,0
31,16,29220,1422,0,0,0,0,0
31,16,28952,1378,0,0,0,0,0
31,16,28553,1400,0,0,0,0,0
31,16,28543,1400,0,0,0,0,0
31,16,28981,1412,0,0,0,0,0
31,16,28696,1450,0,0,0,0,0
31,16,29029,1429,0,0,0,0,0
31,17,32449,1568,0,0,0,0,0
31,17,29263,1413,0,0,0,0,0
31,17,29030,1407,0,0,0,0,0
31,17,28765,1405,0,0,0,0,0
31,17,42007,1354,0,0,0,0,0
31,17,28599,1398,0,0,0,0,0
31,17,28622,1377,0,0,0,0,0
31,17,28820,1367,0,0,0,0,0
31,17,28596,1407,0,0,0,0,0
31,17,28647,1391,0,0,0,0,0
31,17,28551,1353,0,0,0,0,0
31,17,29222,1427,0,0,0,0,0
31,17,28908,1389,0,0,0,0,0
31,17,29477,1395,0,0,0,0,0
31,17,28515,1373,0,0,0,0,0
31,17,28856,1392,0,0,0,0,0
31,17,29039,1371,0,0,0,0,0
31,17,28604,1387,0,0,0,0,0
31,17,28663,1345,0,0,0,0,0
31,17,29189,1406,0,0,0,0,0
31,18,32063,1510,0,0,0,0,0
31,18,29067,1403,0,0,0,0,0
31,18,28629,1376,0,0,0,0,0
31,18,28949,1419,0,0,0,0,0
31,18,28898,1479,0,0,0,0,0
31,18,29351,1355,0,0,0,0,0
31,18,28962,1408,0,0,0,0,0
31,18,28969,1351,0,0,0,0,0
31,18,28935,1383,0,0,0,0,0
31,18,29341,1374,0,0,0,0,0
31,18,29338,1329,0,0,0,0,0
31,18,29396,1367,0,0,0,0,0
31,18,28867,1374,0,0,0,0,0
31,18,28897,1362,0,0,0,0,0
31,18,28899,1356,0,0,0,0,0
31,18,29371,1350,0,0,0,0,0
31,18,29081,1418,0,0,0,0,0
31,18,29248,1333,0,0,0,0,0
31,18,29064,1367,0,0,0,0,0
31,18,29104,1388,0,0,0,0,0
31,19,31337,1504,0,0,0,0,0
31,19,28748,1463,0,0,0,0,0
31,19,28496,1398,0,0,0,0,0
31,19,28963,1444,0,0,0,0,0
31,19,28426,1425,0,0,0,0,0
31,19,28110,1419,0,0,0,0,0
31,19,28456,1390,0,0,0,0,0
31,19,27948,1398,0,0,0,0,0
31,19,28662,1354,0,0,0,0,0
31,19,28887,1373,0,0,0,0,0
31,19,29357,1394,0,0,0,0,0
31,19,28778,1391,0,0,0,0,0
31,19,28318,1468,0,0,0,0,0
31,19,28455,1342,0,0,0,0,0
31,19,28741,1354,0,0,0,0,0
31,19,28813,1375,0,0,0,0,0
31,19,28281,1358,0,0,0,0,0
31,19,28294,1371,0,0,0,0,0
31,19,28484,1408,0,0,0,0,0
31,19,28655,1315,0,0,0,0,0
31,20,32024,1397,0,0,0,0,0
31,20,29073,1373,0,0,0,0,0
31,20,29167,1409,0,0,0,0,0
31,20,28829,1432,0,0,0,0,0
31,20,29017,1429,0,0,0,0,0
31,20,29321,1399,0,0,0,0,0
31,20,29645,1370,0,0,0,0,0
31,20,28931,1423,0,0,0,0,0
31,20,29258,1369,0,0,0,0,0
31,20,28850,1387,0,0,0,0,0
31,20,28933,1376,0,0,0,0,0
31,20,28568,1362,0,0,0,0,0
31,20,28726,1415,0,0,0,0,0
31,20,29037,1365,0,0,0,0,0
31,20,29808,1354,0,0,0,0,0
31,20,29298,1400,0,0,0,0,0
31,20,29129,1351,0,0,0,0,0
31,20,29541,1392,0,0,0,0,0
31,20,29072,1364,0,0,0,0,0
31,20,28730,1402,0,0,0,0,0
31,21,31912,1463,0,0,0,0,0
31,21,29363,1432,0,0,0,0,0
31,21,28835,1429,0,0,0,0,0
31,21,29284,1438,0,0,0,0,0
31,21,29018,1439,0,0,0,0,0
31,21,29040,1403,0,0,0,0,0
31,21,29000,1424,0,0,0,0,0
31,21,28735,1441,0,0,0,0,0
31,21,28932,1398,0,0,0,0,0
31,21,29027,1377,0,0,0,0,0
31,21,29936,1395,0,0,0,0,0
31,21,29654,1417,0,0,0,0,0
31,21,29272,1424,0,0,0,0,0
31,21,29005,1439,0,0,0,0,0
31,21,28720,1468,0,0,0,0,0
31,21,29475,1438,0,0,0,0,0
31,21,28969,1430,0,0,0,0,0
31,21,29452,1474,0,0,0,0,0
31,21,29122,1513,0,0,0,0,0
31,21,29310,1452,0,0,0,0,0
31,22,31451,1494,0,0,0,0,0
31,22,29160,1495,0,0,0,0,0
31,22,28657,1420,0,0,0,0,0
31,22,29240,1446,0,0,0,0,0
31,22,28496,1426,0,0,0,0,0
31,22,28645,1428,0,0,0,0,0
31,22,28671,1408,0,0,0,0,0
31,22,28888,1420,0,0,0,0,0
31,22,29175,1418,0,0,0,0,0
31,22,29294,1434,0,0,0,0,0
31,22,28914,1472,0,0,0,0,0
31,22,29072,1450,0,0,0,0,0
31,22,28802,1370,0,0,0,0,0
31,22,28853,1393,0,0,0,0,0
31,22,28663,1429,0,0,0,0,0
31,22,29926,1436,0,0,0,0,0
31,22,29350,1463,0,0,0,0,0
31,22,29003,1454,0,0,0,0,0
31,22,28665,1376,0,0,0,0,0
31,22,28703,1507,0,0,0,0,0
31,23,31419,1643,0,0,0,0,0
31,23,29599,1449,0,0,0,0,0
31,23,29307,1393,0,0,0,0,0
31,23,29003,1362,0,0,0,0,0
31,23,28869,1430,0,0,0,0,0
31,23,29164,1389,0,0,0,0,0
31,23,29268,1437,0,0,0,0,0
31,23,28856,1423,0,0,0,0,0
31,23,29093,1425,0,0,0,0,0
31,23,29405,1409,0,0,0,0,0
31,23,29123,1434,0,0,0,0,0
31,23,29108,1394,0,0,0,0,0
31,23,28885,1408,0,0,0,0,0
31,23,28883,1424,0,0,0,0,0
31,23,28922,1388,0,0,0,0,0
31,23,29429,1375,0,0,0,0,0
31,23,29210,1389,0,0,0,0,0
31,23,28901,1466,0,0,0,0,0
31,23,29537,1466,0,0,0,0,0
31,23,28945,1395,0,0,0,0,0
31,24,31442,1510,0,0,0,0,0
31,24,29465,1480,0,0,0,0,0
31,24,29123,1400,0,0,0,0,0
31,24,29289,1456,0,0,0,0,0
31,24,29245,1428,0,0,0,0,0
31,24,28562,1443,0,0,0,0,0
31,24,41566,1431,0,0,0,0,0
31,24,29057,1401,0,0,0,0,0
31,24,28727,1422,0,0,0,0,0
31,24,29348,1450,0,0,0,0,0
31,24,28831,1419,0,0,0,0,0
31,24,28574,1393,0,0,0,0,0
31,24,28701,1402,0,0,0,0,0
31,24,28607,1375,0,0,0,0,0
31,24,29002,1368,0,0,0,0,0
31,24,29094,1477,0,0,0,0,0
31,24,29580,1402,0,0,0,0,0
31,24,28853,1414,0,0,0,0,0
31,24,28559,1392,0,0,0,0,0
31,24,28835,1401,0,0,0,0,0
31,25,32785,1544,0,0,0,0,0
31,25,29527,1502,0,0,0,0,0
31,25,29256,1402,0,0,0,0,0
31,25,29422,1501,0,0,0,0,0
31,25,29080,1462,0,0,0,0,0
31,25,29413,1448,0,0,0,0,0
31,25,29700,1400,0,0,0,0,0
31,25,29681,1399,0,0,0,0,0
31,25,28935,1392,0,0,0,0,0
31,25,29897,1432,0,0,0,0,0
31,25,42529,1452,0,0,0,0,0
31,25,29207,1431,0,0,0,0,0
31,25,28937,1438,0,0,0,0,0
31,25,28999,1400,0,0,0,0,0
31,25,29293,1445,0,0,0,0,0
31,25,29609,1432,0,0,0,0,0
31,25,29572,1447,0,0,0,0,0
31,25,29195,1506,0,0,0,0,0
31,25,29373,1533,0,0,0,0,0
31,25,30302,1443,0,0,0,0,0
31,26,31119,1485,0,0,0,0,0
31,26,29448,1499,0,0,0,0,0
31,26,28118,1473,0,0,0,0,0
31,26,28376,1391,0,0,0,0,0
31,26,29104,1403,0,0,0,0,0
31,26,28180,1441,0,0,0,0,0
31,26,29028,1415,0,0,0,0,0
31,26,28203,1325,0,0,0,0,0
31,26,28333,1445,0,0,0,0,0
31,26,28645,1415,0,0,0,0,0
31,26,28109,1415,0,0,0,0,0
31,26,28057,1441,0,0,0,0,0
31,26,28505,1486,0,0,0,0,0
31,26,28739,1380,0,0,0,0,0
31,26,28084,1378,0,0,0,0,0
31,26,28557,1370,0,0,0,0,0
31,26,28284,1415,0,0,0,0,0
31,26,28711,1450,0,0,0,0,0
31,26,28666,1395,0,0,0,0,0
31,26,28615,1395,0,0,0,0,0
