Pallet: "pallet_tips", Extrinsic: "report_awesome", Lowest values: [], Highest values: [], Steps: 50, Repeat: 20
r,extrinsic_time_ns,storage_root_time_ns,reads,repeat_reads,writes,repeat_writes,proof_size_bytes
228,25462,1423,0,0,0,0,0
228,25228,1358,0,0,0,0,0
228,25237,1386,0,0,0,0,0
228,25162,1380,0,0,0,0,0
228,25257,1411,0,0,0,0,0
228,24843,1441,0,0,0,0,0
228,25190,1410,0,0,0,0,0
228,25081,1338,0,0,0,0,0
228,24904,1368,0,0,0,0,0
228,25014,1367,0,0,0,0,0
228,24812,1420,0,0,0,0,0
228,24757,1384,0,0,0,0,0
228,29544,1457,0,0,0,0,0
228,25717,1393,0,0,0,0,0
228,25530,1411,0,0,0,0,0
234,29856,1496,0,0,0,0,0
234,26259,1371,0,0,0,0,0
234,25811,1368,0,0,0,0,0
234,25737,1391,0,0,0,0,0
234,25785,1386,0,0,0,0,0
234,26037,1379,0,0,0,0,0
234,25416,1362,0,0,0,0,0
234,25692,1382,0,0,0,0,0
234,25775,1376,0,0,0,0,0
234,25590,1381,0,0,0,0,0
234,25626,1383,0,0,0,0,0
234,25472,1367,0,0,0,0,0
234,26408,1467,0,0,0,0,0
234,26066,1387,0,0,0,0,0
234,32554,1398,0,0,0,0,0
234,26042,1440,0,0,0,0,0
234,25638,1440,0,0,0,0,0
234,27633,1401,0,0,0,0,0
234,25673,1391,0,0,0,0,0
234,25323,1363,0,0,0,0,0
240,29826,1517,0,0,0,0,0
240,26126,1398,0,0,0,0,0
240,26494,1369,0,0,0,0,0
240,25842,1350,0,0,0,0,0
240,25722,1334,0,0,0,0,0
240,25311,1357,0,0,0,0,0
240,25392,1339,0,0,0,0,0
240,25453,1338,0,0,0,0,0
240,25467,1364,0,0,0,0,0
240,25301,1372,0,0,0,0,0
240,25318,1348,0,0,0,0,0
240,25324,1413,0,0,0,0,0
240,25213,1358,0,0,0,0,0
240,25186,1366,0,0,0,0,0
240,25246,1378,0,0,0,0,0
240,24964,1429,0,0,0,0,0
240,25124,1353,0,0,0,0,0
240,27236,1350,0,0,0,0,0
240,25059,1317,0,0,0,0,0
240,25205,1357,0,0,0,0,0
246,30297,1550,0,0,0,0,0
246,26422,1379,0,0,0,0,0
246,25807,1385,0,0,0,0,0
246,26340,1399,0,0,0,0,0
246,25487,1378,0,0,0,0,0
246,25589,1359,0,0,0,0,0
246,25230,1329,0,0,0,0,0
246,25501,1396,0,0,0,0,0
246,25479,1353,0,0,0,0,0
246,25571,1382,0,0,0,0,0
246,25567,1350,0,0,0,0,0
246,25719,1336,0,0,0,0,0
246,25863,1366,0,0,0,0,0
246,25465,1394,0,0,0,0,0
246,25408,1370,0,0,0,0,0
246,25363,1343,0,0,0,0,0
246,25796,1363,0,0,0,0,0
246,27646,1371,0,0,0,0,0
246,25531,1394,0,0,0,0,0
246,25545,1365,0,0,0,0,0
252,30903,1555,0,0,0,0,0
252,26494,1419,0,0,0,0,0
252,25599,1349,0,0,0,0,0
252,26153,1346,0,0,0,0,0
252,25328,1405,0,0,0,0,0
252,25466,1404,0,0,0,0,0
252,25873,1369,0,0,0,0,0
252,25467,1373,0,0,0,0,0
252,25081,1391,0,0,0,0,0
252,25214,1365,0,0,0,0,0
252,25496,1349,0,0,0,0,0
252,25171,1386,0,0,0,0,0
252,25559,1355,0,0,0,0,0
252,31028,1358,0,0,0,0,0
252,25293,1350,0,0,0,0,0
252,25071,1383,0,0,0,0,0
252,25427,1399,0,0,0,0,0
252,27480,1407,0,0,0,0,0
252,25439,1393,0,0,0,0,0
252,25730,1383,0,0,0,0,0
258,31641,1544,0,0,0,0,0
258,26696,1363,0,0,0,0,0
258,26093,1334,0,0,0,0,0
258,25708,1348,0,0,0,0,0
258,25141,1359,0,0,0,0,0
258,25616,1296,0,0,0,0,0
258,25055,1345,0,0,0,0,0
258,25492,1327,0,0,0,0,0
258,25137,1289,0,0,0,0,0
258,25219,1329,0,0,0,0,0
258,25635,1326,0,0,0,0,0
258,25058,1314,0,0,0,0,0
258,24990,1269,0,0,0,0,0
258,24948,1311,0,0,0,0,0
258,25462,1284,0,0,0,0,0
258,25202,1322,0,0,0,0,0
258,25339,1284,0,0,0,0,0
258,25109,1329,0,0,0,0,0
258,25181,1286,0,0,0,0,0
258,24865,1314,0,0,0,0,0
264,30830,1541,0,0,0,0,0
264,25959,1442,0,0,0,0,0
264,25709,1544,0,0,0,0,0
264,25542,1343,0,0,0,0,0
264,25739,1379,0,0,0,0,0
264,25237,1362,0,0,0,0,0
264,25082,1404,0,0,0,0,0
264,24929,1456,0,0,0,0,0
264,25045,1339,0,0,0,0,0
264,25197,1353,0,0,0,0,0
264,25358,1399,0,0,0,0,0
264,25110,1421,0,0,0,0,0
264,25496,1412,0,0,0,0,0
264,25451,1446,0,0,0,0,0
264,25566,1384,0,0,0,0,0
264,25279,1459,0,0,0,0,0
264,25105,1380,0,0,0,0,0
264,25401,1351,0,0,0,0,0
264,25238,1399,0,0,0,0,0
264,25350,1339,0,0,0,0,0
270,31261,1579,0,0,0,0,0
270,26303,1433,0,0,0,0,0
270,26212,1448,0,0,0,0,0
270,25983,1382,0,0,0,0,0
270,25566,1458,0,0,0,0,0
270,25743,1408,0,0,0,0,0
270,25640,1441,0,0,0,0,0
270,26133,1420,0,0,0,0,0
270,25619,1440,0,0,0,0,0
270,25448,1422,0,0,0,0,0
270,25044,1425,0,0,0,0,0
270,25200,1415,0,0,0,0,0
270,25500,1420,0,0,0,0,0
270,26070,1446,0,0,0,0,0
270,25513,1474,0,0,0,0,0
270,25286,1448,0,0,0,0,0
270,25525,1441,0,0,0,0,0
270,25591,1399,0,0,0,0,0
270,25483,1441,0,0,0,0,0
270,25546,1363,0,0,0,0,0
276,30844,1513,0,0,0,0,0
276,25829,1403,0,0,0,0,0
276,25500,1398,0,0,0,0,0
276,25566,1391,0,0,0,0,0
276,25383,1409,0,0,0,0,0
276,25352,1315,0,0,0,0,0
276,25491,1363,0,0,0,0,0
276,25617,1398,0,0,0,0,0
276,25236,1450,0,0,0,0,0
276,25122,1355,0,0,0,0,0
276,25033,1459,0,0,0,0,0
276,24904,1417,0,0,0,0,0
276,25592,1371,0,0,0,0,0
276,25300,1352,0,0,0,0,0
276,25241,1419,0,0,0,0,0
276,25067,1403,0,0,0,0,0
276,25145,1394,0,0,0,0,0
276,25261,1410,0,0,0,0,0
276,25297,1364,0,0,0,0,0
276,25392,1396,0,0,0,0,0
282,30919,1532,0,0,0,0,0
282,26524,1386,0,0,0,0,0
282,26635,1404,0,0,0,0,0
282,26103,1307,0,0,0,0,0
282,25895,1311,0,0,0,0,0
282,25705,1356,0,0,0,0,0
282,25999,1351,0,0,0,0,0
282,25324,1376,0,0,0,0,0
282,25559,1372,0,0,0,0,0
282,25494,1357,0,0,0,0,0
282,25393,1342,0,0,0,0,0
282,25500,1357,0,0,0,0,0
282,25098,1357,0,0,0,0,0
282,25707,1324,0,0,0,0,0
282,25605,1354,0,0,0,0,0
282,25846,1349,0,0,0,0,0
282,25649,1385,0,0,0,0,0
282,25781,1358,0,0,0,0,0
282,25724,1393,0,0,0,0,0
282,25605,1342,0,0,0,0,0
288,31904,1522,0,0,0,0,0
288,26479,1412,0,0,0,0,0
288,26108,1401,0,0,0,0,0
288,26041,1366,0,0,0,0,0
288,25943,1390,0,0,0,0,0
288,25870,1368,0,0,0,0,0
288,25770,1411,0,0,0,0,0
288,25590,1382,0,0,0,0,0
288,25426,1401,0,0,0,0,0
288,25853,1384,0,0,0,0,0
288,25593,1408,0,0,0,0,0
288,25285,1496,0,0,0,0,0
288,25755,1424,0,0,0,0,0
288,25371,1362,0,0,0,0,0
288,25549,1354,0,0,0,0,0
288,25214,1330,0,0,0,0,0
288,25555,1328,0,0,0,0,0
288,25297,1413,0,0,0,0,0
288,25051,1363,0,0,0,0,0
288,24839,1328,0,0,0,0,0
294,30952,1495,0,0,0,0,0
294,26292,1361,0,0,0,0,0
294,25847,1316,0,0,0,0,0
294,25417,1365,0,0,0,0,0
294,25380,1392,0,0,0,0,0
294,25317,1357,0,0,0,0,0
294,25067,1346,0,0,0,0,0
294,25531,1404,0,0,0,0,0
294,25389,1413,0,0,0,0,0
294,25519,1372,0,0,0,0,0
294,25080,1399,0,0,0,0,0
294,25019,1434,0,0,0,0,0
294,25348,1403,0,0,0,0,0
294,25549,1371,0,0,0,0,0
294,25307,1314,0,0,0,0,0
294,25304,1361,0,0,0,0,0
294,25183,1410,0,0,0,0,0
294,25531,1421,0,0,0,0,0
294,25143,1365,0,0,0,0,0
294,25110,1376,0,0,0,0,0
300,30557,1639,0,0,0,0,0
300,26189,1445,0,0,0,0,0
300,25426,1399,0,0,0,0,0
300,25011,1384,0,0,0,0,0
300,24820,1345,0,0,0,0,0
300,24826,1440,0,0,0,0,0
300,25063,1368,0,0,0,0,0
300,24970,1410,0,0,0,0,0
300,24784,1380,0,0,0,0,0
300,24427,1417,0,0,0,0,0
300,24810,1413,0,0,0,0,0
300,24857,1406,0,0,0,0,0
300,24768,1387,0,0,0,0,0
300,24794,1370,0,0,0,0,0
300,24844,1351,0,0,0,0,0
300,24490,1452,0,0,0,0,0
300,24890,1397,0,0,0,0,0
300,25203,1480,0,0,0,0,0
300,25177,1368,0,0,0,0,0
300,25177,1421,0,0,0,0,0

Raw Storage Info
========
Storage: Tips Reasons (r:1 w:1)
Storage: Tips Tips (r:1 w:1)

Median Slopes Analysis
========
-- Extrinsic Time --

Model:
Time ~=    25.05
    + r    0.001
              µs

Reads = 2 + (0 * r)
Writes = 2 + (0 * r)

Min Squares Analysis
========
-- Extrinsic Time --

Data points distribution:
    r   mean µs  sigma µs       %
    0      24.9     0.178    0.7%
    6     25.04     0.153    0.6%
   12     24.93     0.146    0.5%
   18      24.9     0.197    0.7%
   24     25.22     0.152    0.6%
   30      25.4     0.214    0.8%
   36     25.21     0.112    0.4%
   42     24.95     0.128    0.5%
   48     25.04     0.139    0.5%
   54     25.22     0.099    0.3%
   60     25.44     0.206    0.8%
   66     25.27     0.131    0.5%
   72     25.24     0.162    0.6%
   78     25.09     0.096    0.3%
   84      24.9      0.17    0.6%
   90     25.03     0.134    0.5%
   96     25.08     0.125    0.4%
  102     24.98     0.103    0.4%
  108     25.14     0.311    1.2%
  114     25.27     0.124    0.4%
  120     25.33     0.125    0.4%
  126      25.2     0.132    0.5%
  132     25.47       0.1    0.3%
  138     25.08      0.08    0.3%
  144     25.35     0.047    0.1%
  150     25.29     0.149    0.5%
  156     25.09     0.045    0.1%
  162     25.32     0.134    0.5%
  168     25.36     0.153    0.6%
  174     25.59     0.167    0.6%
  180     25.45     0.072    0.2%
  186     25.39     0.066    0.2%
  192     25.28     0.124    0.4%
  198     25.48     0.145    0.5%
  204     25.64     0.122    0.4%
  210     25.63     0.171    0.6%
  216     25.32     0.159    0.6%
  222     25.53     0.121    0.4%
  228      25.3     0.163    0.6%
  234     25.82     0.154    0.5%
  240     25.37     0.139    0.5%
  246     25.61     0.112    0.4%
  252     25.53     0.152    0.5%
  258     25.28     0.167    0.6%
  264     25.35     0.111    0.4%
  270     25.62     0.138    0.5%
  276     25.34     0.091    0.3%
  282      25.7     0.103    0.4%
  288     25.63     0.163    0.6%
  294     25.36     0.098    0.3%
  300     24.92     0.117    0.4%

Quality and confidence:
param     error
r             0

Model:
Time ~=    25.05
    + r    0.002
              µs

Reads = 2 + (0 * r)
Writes = 2 + (0 * r)

Pallet: "pallet_tips", Extrinsic: "retract_tip", Lowest values: [], Highest values: [], Steps: 50, Repeat: 20
extrinsic_time_ns,storage_root_time_ns,reads,repeat_reads,writes,repeat_writes,proof_size_bytes
27878,1531,0,0,0,0,0
24721,1435,0,0,0,0,0
24491,1351,0,0,0,0,0
24407,1397,0,0,0,0,0
24352,1493,0,0,0,0,0
23857,1396,0,0,0,0,0
24281,1458,0,0,0,0,0
24473,1398,0,0,0,0,0
24376,1368,0,0,0,0,0
23843,1395,0,0,0,0,0
24035,1414,0,0,0,0,0
24244,1427,0,0,0,0,0
24362,1379,0,0,0,0,0
23917,1417,0,0,0,0,0
24077,1466,0,0,0,0,0
23895,1426,0,0,0,0,0
23658,1416,0,0,0,0,0
23970,1411,0,0,0,0,0
23971,1411,0,0,0,0,0
24050,1401,0,0,0,0,0

Raw Storage Info
========
Storage: Tips Tips (r:1 w:1)
Storage: Tips Reasons (r:0 w:1)

Median Slopes Analysis
========
-- Extrinsic Time --

Model:
Time ~=    24.24
              µs

Reads = 1
Writes = 2

Min Squares Analysis
========
-- Extrinsic Time --

Model:
Time ~=    24.24
              µs

Reads = 1
Writes = 2

Pallet: "pallet_tips", Extrinsic: "tip_new", Lowest values: [], Highest values: [], Steps: 50, Repeat: 20
r,t,extrinsic_time_ns,storage_root_time_ns,reads,repeat_reads,writes,repeat_writes,proof_size_bytes
0,13,23915,1530,0,0,0,0,0
0,13,19503,1369,0,0,0,0,0
0,13,18896,1359,0,0,0,0,0
0,13,19409,1383,0,0,0,0,0
0,13,18861,1383,0,0,0,0,0
0,13,19396,1366,0,0,0,0,0
0,13,19378,1342,0,0,0,0,0
0,13,18753,1314,0,0,0,0,0
0,13,18842,1301,0,0,0,0,0
0,13,18932,1345,0,0,0,0,0
0,13,18596,1305,0,0,0,0,0
0,13,18928,1359,0,0,0,0,0
0,13,23950,1373,0,0,0,0,0
0,13,19099,1371,0,0,0,0,0
0,13,18920,1354,0,0,0,0,0
0,13,18845,1318,0,0,0,0,0
0,13,19149,1355,0,0,0,0,0
0,13,22416,1344,0,0,0,0,0
0,13,19210,1353,0,0,0,0,0
0,13,19050,1317,0,0,0,0,0
6,13,22592,1515,0,0,0,0,0
6,13,19090,1296,0,0,0,0,0
6,13,18496,1323,0,0,0,0,0
6,13,18653,1331,0,0,0,0,0
6,13,18730,1325,0,0,0,0,0
6,13,18864,1455,0,0,0,0,0
6,13,18536,1345,0,0,0,0,0
6,13,18590,1322,0,0,0,0,0
6,13,18384,1359,0,0,0,0,0
6,13,18434,1317,0,0,0,0,0
6,13,18225,1305,0,0,0,0,0
6,13,18389,1296,0,0,0,0,0
6,13,17997,1245,0,0,0,0,0
6,13,18024,1275,0,0,0,0,0
6,13,17861,1306,0,0,0,0,0
6,13,18102,1292,0,0,0,0,0
6,13,17831,1251,0,0,0,0,0
6,13,21412,1307,0,0,0,0,0
6,13,18861,1287,0,0,0,0,0
6,13,18650,1322,0,0,0,0,0
12,13,22902,1489,0,0,0,0,0
12,13,19547,1377,0,0,0,0,0
12,13,19289,1385,0,0,0,0,0
12,13,18805,1347,0,0,0,0,0
12,13,18913,1316,0,0,0,0,0
12,13,19036,1396,0,0,0,0,0
12,13,19070,1296,0,0,0,0,0
12,13,18801,1290,0,0,0,0,0
12,13,18864,1273,0,0,0,0,0
12,13,18877,1347,0,0,0,0,0
12,13,18754,1297,0,0,0,0,0
12,13,18632,1346,0,0,0,0,0
12,13,18804,1296,0,0,0,0,0
12,13,19335,1317,0,0,0,0,0
12,13,18939,1289,0,0,0,0,0
12,13,19090,1321,0,0,0,0,0
12,13,18916,1285,0,0,0,0,0
12,13,21833,1339,0,0,0,0,0
12,13,18700,1310,0,0,0,0,0
12,13,19203,1255,0,0,0,0,0
18,13,23994,1553,0,0,0,0,0
18,13,19749,1344,0,0,0,0,0
18,13,18991,1327,0,0,0,0,0
18,13,19049,1350,0,0,0,0,0
18,13,18948,1407,0,0,0,0,0
18,13,19487,1350,0,0,0,0,0
18,13,19038,1333,0,0,0,0,0
18,13,18894,1317,0,0,0,0,0
18,13,18647,1338,0,0,0,0,0
18,13,19575,1303,0,0,0,0,0
18,13,19453,1313,0,0,0,0,0
18,13,19286,1313,0,0,0,0,0
18,13,18895,1327,0,0,0,0,0
18,13,18863,1278,0,0,0,0,0
18,13,19032,1321,0,0,0,0,0
18,13,18909,1306,0,0,0,0,0
18,13,18809,1289,0,0,0,0,0
18,13,22159,1348,0,0,0,0,0
18,13,19021,1344,0,0,0,0,0
18,13,19034,1307,0,0,0,0,0
24,13,23127,1486,0,0,0,0,0
24,13,19168,1390,0,0,0,0,0
24,13,18784,1358,0,0,0,0,0
24,13,18622,1318,0,0,0,0,0
24,13,46793,1434,0,0,0,0,0
24,13,18718,1367,0,0,0,0,0
24,13,18797,1292,0,0,0,0,0
24,13,19101,1325,0,0,0,0,0
24,13,18693,1306,0,0,0,0,0
24,13,19338,1312,0,0,0,0,0
24,13,18544,1343,0,0,0,0,0
24,13,18827,1311,0,0,0,0,0
24,13,19034,1384,0,0,0,0,0
24,13,18862,1333,0,0,0,0,0
24,13,18503,1342,0,0,0,0,0
24,13,18647,1327,0,0,0,0,0
24,13,18869,1328,0,0,0,0,0
24,13,22063,1318,0,0,0,0,0
24,13,19066,1345,0,0,0,0,0
24,13,18625,1336,0,0,0,0,0
30,13,23923,1474,0,0,0,0,0
30,13,19232,1345,0,0,0,0,0
30,13,19610,1411,0,0,0,0,0
30,13,19327,1348,0,0,0,0,0
30,13,19092,1351,0,0,0,0,0
30,13,19210,1360,0,0,0,0,0
30,13,19117,1348,0,0,0,0,0
30,13,18771,1335,0,0,0,0,0
30,13,18972,1347,0,0,0,0,0
30,13,19199,1414,0,0,0,0,0
30,13,19316,1429,0,0,0,0,0
30,13,19349,1298,0,0,0,0,0
30,13,18846,1341,0,0,0,0,0
30,13,18957,1294,0,0,0,0,0
30,13,18612,1417,0,0,0,0,0
30,13,18847,1355,0,0,0,0,0
30,13,18964,1330,0,0,0,0,0
30,13,22256,1348,0,0,0,0,0
30,13,19095,1353,0,0,0,0,0
30,13,18925,1361,0,0,0,0,0
36,13,23796,1503,0,0,0,0,0
36,13,32267,1357,0,0,0,0,0
36,13,19003,1313,0,0,0,0,0
36,13,19147,1306,0,0,0,0,0
36,13,18654,1283,0,0,0,0,0
36,13,19015,1363,0,0,0,0,0
36,13,18517,1344,0,0,0,0,0
36,13,18570,1298,0,0,0,0,0
36,13,18968,1325,0,0,0,0,0
36,13,19209,1294,0,0,0,0,0
36,13,18918,1288,0,0,0,0,0
36,13,18373,1301,0,0,0,0,0
36,13,19083,1350,0,0,0,0,0
36,13,19321,1300,0,0,0,0,0
36,13,19254,1347,0,0,0,0,0
36,13,19131,1298,0,0,0,0,0
36,13,18855,1344,0,0,0,0,0
36,13,22301,1282,0,0,0,0,0
36,13,19293,1381,0,0,0,0,0
36,13,19145,1317,0,0,0,0,0
42,13,23335,1530,0,0,0,0,0
42,13,19595,1351,0,0,0,0,0
42,13,19350,1366,0,0,0,0,0
42,13,19128,1309,0,0,0,0,0
42,13,19413,1291,0,0,0,0,0
42,13,19283,1255,0,0,0,0,0
42,13,19246,1257,0,0,0,0,0
42,13,18896,1308,0,0,0,0,0
42,13,18520,1293,0,0,0,0,0
42,13,19028,1323,0,0,0,0,0
42,13,19073,1273,0,0,0,0,0
42,13,19213,1276,0,0,0,0,0
42,13,19222,1307,0,0,0,0,0
42,13,19123,1323,0,0,0,0,0
42,13,18883,1273,0,0,0,0,0
42,13,18766,1313,0,0,0,0,0
42,13,19124,1290,0,0,0,0,0
42,13,22047,1346,0,0,0,0,0
42,13,19040,1329,0,0,0,0,0
42,13,19428,1296,0,0,0,0,0
48,13,22633,1505,0,0,0,0,0
48,13,19188,1363,0,0,0,0,0
48,13,18957,1325,0,0,0,0,0
48,13,19047,1243,0,0,0,0,0
48,13,18611,1307,0,0,0,0,0
48,13,18640,1322,0,0,0,0,0
48,13,18574,1297,0,0,0,0,0
48,13,18825,1272,0,0,0,0,0
48,13,18172,1248,0,0,0,0,0
48,13,18482,1270,0,0,0,0,0
48,13,18701,1297,0,0,0,0,0
48,13,18747,1269,0,0,0,0,0
48,13,19012,1334,0,0,0,0,0
48,13,18753,1287,0,0,0,0,0
48,13,18861,1322,0,0,0,0,0
48,13,19043,1311,0,0,0,0,0
48,13,18538,1282,0,0,0,0,0
48,13,21334,1331,0,0,0,0,0
48,13,18746,1322,0,0,0,0,0
48,13,18273,1276,0,0,0,0,0
54,13,22885,1531,0,0,0,0,0
54,13,19683,1349,0,0,0,0,0
54,13,19424,1339,0,0,0,0,0
54,13,19341,1339,0,0,0,0,0
54,13,19342,1390,0,0,0,0,0
54,13,19011,1362,0,0,0,0,0
54,13,19191,1285,0,0,0,0,0
54,13,19248,1323,0,0,0,0,0
54,13,19384,1301,0,0,0,0,0
54,13,19429,1354,0,0,0,0,0
54,13,19078,1315,0,0,0,0,0
54,13,19094,1351,0,0,0,0,0
54,13,19135,1299,0,0,0,0,0
54,13,19374,1343,0,0,0,0,0
54,13,19169,1333,0,0,0,0,0
54,13,19256,1280,0,0,0,0,0
54,13,19000,1300,0,0,0,0,0
54,13,22402,1342,0,0,0,0,0
54,13,19286,1291,0,0,0,0,0
54,13,18951,1305,0,0,0,0,0
60,13,22270,1456,0,0,0,0,0
60,13,19832,1307,0,0,0,0,0
60,13,19498,1354,0,0,0,0,0
60,13,19252,1318,0,0,0,0,0
60,13,19241,1310,0,0,0,0,0
60,13,19674,1358,0,0,0,0,0
60,13,19292,1312,0,0,0,0,0
60,13,19364,1352,0,0,0,0,0
60,13,19806,1416,0,0,0,0,0
60,13,19154,1420,0,0,0,0,0
60,13,19302,1327,0,0,0,0,0
60,13,19247,1409,0,0,0,0,0
60,13,18758,1269,0,0,0,0,0
60,13,19118,1298,0,0,0,0,0
60,13,19218,1312,0,0,0,0,0
60,13,19210,1293,0,0,0,0,0
60,13,18972,1268,0,0,0,0,0
60,13,22169,1385,0,0,0,0,0
60,13,19479,1223,0,0,0,0,0
60,13,19027,1277,0,0,0,0,0
66,13,21907,1488,0,0,0,0,0
66,13,19359,1318,0,0,0,0,0
66,13,19040,1307,0,0,0,0,0
66,13,18398,1325,0,0,0,0,0
66,13,18611,1266,0,0,0,0,0
66,13,18681,1275,0,0,0,0,0
66,13,19145,1315,0,0,0,0,0
66,13,18879,1339,0,0,0,0,0
66,13,31625,1358,0,0,0,0,0
66,13,19179,1352,0,0,0,0,0
66,13,19150,1278,0,0,0,0,0
66,13,18815,1347,0,0,0,0,0
66,13,19126,1316,0,0,0,0,0
66,13,19131,1324,0,0,0,0,0
66,13,19208,1400,0,0,0,0,0
66,13,19237,1313,0,0,0,0,0
66,13,19183,1335,0,0,0,0,0
66,13,22302,1361,0,0,0,0,0
66,13,19237,1328,0,0,0,0,0
66,13,19389,1329,0,0,0,0,0
72,13,22320,1560,0,0,0,0,0
72,13,19151,1373,0,0,0,0,0
72,13,18897,1314,0,0,0,0,0
72,13,18761,1329,0,0,0,0,0
72,13,19041,1365,0,0,0,0,0
72,13,18775,1352,0,0,0,0,0
72,13,18775,1353,0,0,0,0,0
72,13,18460,1389,0,0,0,0,0
72,13,18741,1361,0,0,0,0,0
72,13,18591,1397,0,0,0,0,0
72,13,18591,1307,0,0,0,0,0
72,13,18491,1293,0,0,0,0,0
72,13,18610,1381,0,0,0,0,0
72,13,18129,1342,0,0,0,0,0
72,13,18125,1354,0,0,0,0,0
72,13,18311,1371,0,0,0,0,0
72,13,18168,1348,0,0,0,0,0
72,13,21686,1344,0,0,0,0,0
72,13,18570,1352,0,0,0,0,0
72,13,18665,1353,0,0,0,0,0
78,13,22877,1583,0,0,0,0,0
78,13,20034,1288,0,0,0,0,0
78,13,19566,1376,0,0,0,0,0
78,13,19387,1348,0,0,0,0,0
78,13,19274,1310,0,0,0,0,0
78,13,19121,1288,0,0,0,0,0
78,13,19177,1315,0,0,0,0,0
78,13,18963,1349,0,0,0,0,0
78,13,19128,1346,0,0,0,0,0
78,13,19199,1383,0,0,0,0,0
78,13,19221,1335,0,0,0,0,0
78,13,19306,1353,0,0,0,0,0
78,13,19119,1316,0,0,0,0,0
78,13,19278,1307,0,0,0,0,0
78,13,19339,1335,0,0,0,0,0
78,13,19181,1263,0,0,0,0,0
78,13,19389,1244,0,0,0,0,0
78,13,22015,1325,0,0,0,0,0
78,13,19112,1333,0,0,0,0,0
78,13,18809,1298,0,0,0,0,0
84,13,23109,1470,0,0,0,0,0
84,13,19336,1311,0,0,0,0,0
84,13,19171,1329,0,0,0,0,0
84,13,18942,1262,0,0,0,0,0
84,13,19185,1281,0,0,0,0,0
84,13,19228,1274,0,0,0,0,0
84,13,18953,1264,0,0,0,0,0
84,13,19139,1312,0,0,0,0,0
84,13,18904,1240,0,0,0,0,0
84,13,19050,1287,0,0,0,0,0
84,13,18682,1253,0,0,0,0,0
84,13,18994,1261,0,0,0,0,0
84,13,18809,1227,0,0,0,0,0
84,13,18607,1270,0,0,0,0,0
84,13,18690,1288,0,0,0,0,0
84,13,18524,1277,0,0,0,0,0
84,13,18542,1286,0,0,0,0,0
84,13,22034,1331,0,0,0,0,0
84,13,19157,1298,0,0,0,0,0
84,13,19057,1303,0,0,0,0,0
90,13,22773,1473,0,0,0,0,0
90,13,19473,1387,0,0,0,0,0
90,13,19397,1349,0,0,0,0,0
90,13,18900,1388,0,0,0,0,0
90,13,19122,1288,0,0,0,0,0
90,13,19018,1335,0,0,0,0,0
90,13,33479,1422,0,0,0,0,0
90,13,18740,1389,0,0,0,0,0
90,13,18871,1359,0,0,0,0,0
90,13,19102,1326,0,0,0,0,0
90,13,18925,1308,0,0,0,0,0
90,13,18709,1302,0,0,0,0,0
90,13,18750,1287,0,0,0,0,0
90,13,18859,1294,0,0,0,0,0
90,13,18618,1354,0,0,0,0,0
90,13,18732,1367,0,0,0,0,0
90,13,18574,1333,0,0,0,0,0
90,13,34854,1487,0,0,0,0,0
90,13,19473,1273,0,0,0,0,0
90,13,19291,1349,0,0,0,0,0
96,13,23043,1613,0,0,0,0,0
96,13,19525,1420,0,0,0,0,0
96,13,19397,1429,0,0,0,0,0
96,13,19619,1441,0,0,0,0,0
96,13,19588,1368,0,0,0,0,0
96,13,19368,1438,0,0,0,0,0
96,13,19160,1431,0,0,0,0,0
96,13,19667,1388,0,0,0,0,0
96,13,19482,1391,0,0,0,0,0
96,13,19032,1338,0,0,0,0,0
96,13,18863,1342,0,0,0,0,0
96,13,19126,1414,0,0,0,0,0
96,13,19083,1346,0,0,0,0,0
96,13,18843,1343,0,0,0,0,0
96,13,19014,1360,0,0,0,0,0
96,13,19244,1357,0,0,0,0,0
96,13,19052,1494,0,0,0,0,0
96,13,22818,1363,0,0,0,0,0
96,13,19021,1389,0,0,0,0,0
96,13,19210,1345,0,0,0,0,0
102,13,22869,1504,0,0,0,0,0
102,13,19937,1404,0,0,0,0,0
102,13,19350,1433,0,0,0,0,0
102,13,19403,1290,0,0,0,0,0
102,13,19515,1358,0,0,0,0,0
102,13,19111,1414,0,0,0,0,0
102,13,19233,1397,0,0,0,0,0
102,13,19304,1356,0,0,0,0,0
102,13,18979,1370,0,0,0,0,0
102,13,19051,1431,0,0,0,0,0
102,13,19545,1418,0,0,0,0,0
102,13,19306,1336,0,0,0,0,0
102,13,19030,1384,0,0,0,0,0
102,13,18637,1386,0,0,0,0,0
102,13,19298,1388,0,0,0,0,0
102,13,19313,1490,0,0,0,0,0
102,13,19717,1382,0,0,0,0,0
102,13,22589,1389,0,0,0,0,0
102,13,19253,1396,0,0,0,0,0
102,13,18876,1395,0,0,0,0,0
108,13,23358,1520,0,0,0,0,0
108,13,19576,1332,0,0,0,0,0
108,13,19571,1328,0,0,0,0,0
108,13,19289,1363,0,0,0,0,0
108,13,19492,1340,0,0,0,0,0
108,13,19604,1371,0,0,0,0,0
108,13,19397,1352,0,0,0,0,0
108,13,19368,1373,0,0,0,0,0
108,13,19069,1371,0,0,0,0,0
108,13,19076,1372,0,0,0,0,0
108,13,19236,1379,0,0,0,0,0
108,13,18829,1346,0,0,0,0,0
108,13,19126,1368,0,0,0,0,0
108,13,19445,1358,0,0,0,0,0
108,13,18941,1344,0,0,0,0,0
