Pallet: "pallet_identity", Extrinsic: "add_registrar", Lowest values: [], Highest values: [], Steps: 50, Repeat: 20
r,extrinsic_time_ns,storage_root_time_ns,reads,repeat_reads,writes,repeat_writes,proof_size_bytes
11,54865,1476,0,0,0,0,0
11,56947,1473,0,0,0,0,0
11,54620,1476,0,0,0,0,0
11,54907,1518,0,0,0,0,0
11,55315,1479,0,0,0,0,0
11,54923,1505,0,0,0,0,0
11,55024,1463,0,0,0,0,0
11,54656,1459,0,0,0,0,0
11,54963,1483,0,0,0,0,0
11,56700,1552,0,0,0,0,0
11,55166,1457,0,0,0,0,0
11,54635,1435,0,0,0,0,0
12,60578,1526,0,0,0,0,0
12,57289,1441,0,0,0,0,0
12,56308,1448,0,0,0,0,0
12,55967,1378,0,0,0,0,0
12,56437,1377,0,0,0,0,0
12,56107,1411,0,0,0,0,0
12,56260,1416,0,0,0,0,0
12,55870,1354,0,0,0,0,0
12,56404,1407,0,0,0,0,0
12,57784,1419,0,0,0,0,0
12,56443,1382,0,0,0,0,0
12,56280,1508,0,0,0,0,0
12,57025,1478,0,0,0,0,0
12,55751,1381,0,0,0,0,0
12,56597,1405,0,0,0,0,0
12,55752,1390,0,0,0,0,0
12,55794,1399,0,0,0,0,0
12,58550,1377,0,0,0,0,0
12,56085,1392,0,0,0,0,0
12,56234,1378,0,0,0,0,0
13,64886,1603,0,0,0,0,0
13,60917,1551,0,0,0,0,0
13,60506,1473,0,0,0,0,0
13,60132,1441,0,0,0,0,0
13,60082,1506,0,0,0,0,0
13,60768,1516,0,0,0,0,0
13,60148,1512,0,0,0,0,0
13,60926,1459,0,0,0,0,0
13,58191,1422,0,0,0,0,0
13,60996,1449,0,0,0,0,0
13,58612,1446,0,0,0,0,0
13,58708,1466,0,0,0,0,0
13,58795,1482,0,0,0,0,0
13,59249,1586,0,0,0,0,0
13,59550,1407,0,0,0,0,0
13,58713,1378,0,0,0,0,0
13,59121,1404,0,0,0,0,0
13,60654,1463,0,0,0,0,0
13,59125,1502,0,0,0,0,0
13,58649,1415,0,0,0,0,0
14,66562,1595,0,0,0,0,0
14,64263,1571,0,0,0,0,0
14,62389,1637,0,0,0,0,0
14,63186,1487,0,0,0,0,0
14,63430,1497,0,0,0,0,0
14,62926,1480,0,0,0,0,0
14,63399,1483,0,0,0,0,0
14,62930,1501,0,0,0,0,0
14,62920,1570,0,0,0,0,0
14,64611,1509,0,0,0,0,0
14,63295,1498,0,0,0,0,0
14,64085,1484,0,0,0,0,0
14,63393,1518,0,0,0,0,0
14,62212,1537,0,0,0,0,0
14,62974,1559,0,0,0,0,0
14,62619,1470,0,0,0,0,0
14,62701,1465,0,0,0,0,0
14,64737,1525,0,0,0,0,0
14,63064,1531,0,0,0,0,0
14,62976,1444,0,0,0,0,0
15,68365,1594,0,0,0,0,0
15,66571,1518,0,0,0,0,0
15,65985,1401,0,0,0,0,0
15,65877,1434,0,0,0,0,0
15,65136,1475,0,0,0,0,0
15,65334,1452,0,0,0,0,0
15,65206,1507,0,0,0,0,0
15,64929,1418,0,0,0,0,0
15,65283,1350,0,0,0,0,0
15,67373,1451,0,0,0,0,0
15,65224,1458,0,0,0,0,0
15,64960,1462,0,0,0,0,0
15,65111,1481,0,0,0,0,0
15,65790,1498,0,0,0,0,0
15,66043,1485,0,0,0,0,0
15,65080,1448,0,0,0,0,0
15,64904,1478,0,0,0,0,0
15,67174,1494,0,0,0,0,0
15,65725,1477,0,0,0,0,0
15,65353,1403,0,0,0,0,0
16,69733,1557,0,0,0,0,0
16,67882,1477,0,0,0,0,0
16,66474,1510,0,0,0,0,0
16,79694,1462,0,0,0,0,0
16,66895,1476,0,0,0,0,0
16,68320,1437,0,0,0,0,0
16,66449,1440,0,0,0,0,0
16,94943,1411,0,0,0,0,0
16,66213,1472,0,0,0,0,0
16,68222,1454,0,0,0,0,0
16,66492,1425,0,0,0,0,0
16,66901,1398,0,0,0,0,0
16,92040,1514,0,0,0,0,0
16,66817,1413,0,0,0,0,0
16,66728,1474,0,0,0,0,0
16,66706,1440,0,0,0,0,0
16,67575,1418,0,0,0,0,0
16,69024,1406,0,0,0,0,0
16,66897,1470,0,0,0,0,0
16,67356,1412,0,0,0,0,0
17,73761,1697,0,0,0,0,0
17,71617,1506,0,0,0,0,0
17,70924,1532,0,0,0,0,0
17,70790,1481,0,0,0,0,0
17,70883,1481,0,0,0,0,0
17,70607,1465,0,0,0,0,0
17,70836,1513,0,0,0,0,0
17,70313,1518,0,0,0,0,0
17,70969,1480,0,0,0,0,0
17,70461,1527,0,0,0,0,0
17,71104,1523,0,0,0,0,0
17,70726,1637,0,0,0,0,0
17,71900,1452,0,0,0,0,0
17,70917,1427,0,0,0,0,0
17,70300,1480,0,0,0,0,0
17,71269,1674,0,0,0,0,0
17,70982,1521,0,0,0,0,0
17,70601,1509,0,0,0,0,0
17,71345,1483,0,0,0,0,0
17,70219,1459,0,0,0,0,0
18,76791,1732,0,0,0,0,0
18,74924,1490,0,0,0,0,0
18,74154,1483,0,0,0,0,0
18,73598,1449,0,0,0,0,0
18,74450,1500,0,0,0,0,0
18,74522,1478,0,0,0,0,0
18,80007,1574,0,0,0,0,0
18,74035,1484,0,0,0,0,0
18,73751,1505,0,0,0,0,0
18,74074,1515,0,0,0,0,0
18,73825,1477,0,0,0,0,0
18,74134,1515,0,0,0,0,0
18,73845,1496,0,0,0,0,0
18,74022,1503,0,0,0,0,0
18,74091,1452,0,0,0,0,0
18,74602,1460,0,0,0,0,0
18,73984,1413,0,0,0,0,0
18,74375,1451,0,0,0,0,0
18,73586,1455,0,0,0,0,0
18,74223,1465,0,0,0,0,0
19,77824,1686,0,0,0,0,0
19,75684,1569,0,0,0,0,0
19,109777,1566,0,0,0,0,0
19,75163,1540,0,0,0,0,0
19,75700,1525,0,0,0,0,0
19,74724,1475,0,0,0,0,0
19,75514,1544,0,0,0,0,0
19,75223,1511,0,0,0,0,0
19,75051,1508,0,0,0,0,0
19,74680,1496,0,0,0,0,0
19,75254,1513,0,0,0,0,0
19,74970,1520,0,0,0,0,0
19,74600,1510,0,0,0,0,0
19,75253,1506,0,0,0,0,0
19,75164,1520,0,0,0,0,0
19,75428,1434,0,0,0,0,0
19,75175,1714,0,0,0,0,0
19,75050,1505,0,0,0,0,0
19,75167,1505,0,0,0,0,0
19,75565,1494,0,0,0,0,0
20,79707,1549,0,0,0,0,0
20,78505,1462,0,0,0,0,0
20,77640,1478,0,0,0,0,0
20,77342,1463,0,0,0,0,0
20,77670,1441,0,0,0,0,0
20,77717,1448,0,0,0,0,0
20,78223,1403,0,0,0,0,0
20,78150,1451,0,0,0,0,0
20,78381,1428,0,0,0,0,0
20,77252,1488,0,0,0,0,0
20,77318,1464,0,0,0,0,0
20,78170,1556,0,0,0,0,0
20,78015,1413,0,0,0,0,0
20,78048,1458,0,0,0,0,0
20,92164,1454,0,0,0,0,0
20,78337,1460,0,0,0,0,0
20,77772,1422,0,0,0,0,0
20,78097,1411,0,0,0,0,0
20,77318,1485,0,0,0,0,0
20,79247,1423,0,0,0,0,0
21,82869,1632,0,0,0,0,0
21,81456,1485,0,0,0,0,0
21,80504,1473,0,0,0,0,0
21,81026,1497,0,0,0,0,0
21,80131,1541,0,0,0,0,0
21,79605,1703,0,0,0,0,0
21,80506,1485,0,0,0,0,0
21,80642,1545,0,0,0,0,0
21,80873,1522,0,0,0,0,0
21,80607,1499,0,0,0,0,0
21,80892,1470,0,0,0,0,0
21,80924,1466,0,0,0,0,0
21,80124,1500,0,0,0,0,0
21,80737,1481,0,0,0,0,0
21,80907,1484,0,0,0,0,0
21,79989,1449,0,0,0,0,0
21,79668,1482,0,0,0,0,0
21,82154,1528,0,0,0,0,0
21,79770,1462,0,0,0,0,0
21,80537,1620,0,0,0,0,0
22,88752,1684,0,0,0,0,0
22,85906,1531,0,0,0,0,0
22,84859,1516,0,0,0,0,0
22,84945,1497,0,0,0,0,0
22,85035,1454,0,0,0,0,0
22,84569,1466,0,0,0,0,0
22,84286,1488,0,0,0,0,0
22,83968,1527,0,0,0,0,0
22,83441,1447,0,0,0,0,0
22,84214,1451,0,0,0,0,0
22,84727,1447,0,0,0,0,0
22,85095,1489,0,0,0,0,0
22,123423,1563,0,0,0,0,0
22,84289,1497,0,0,0,0,0
22,87288,1461,0,0,0,0,0
22,84274,1497,0,0,0,0,0
22,83643,1501,0,0,0,0,0
22,87241,1498,0,0,0,0,0
22,84328,1454,0,0,0,0,0
22,84286,1419,0,0,0,0,0
23,91164,1654,0,0,0,0,0
23,100852,1554,0,0,0,0,0
23,88202,1580,0,0,0,0,0
23,87076,1505,0,0,0,0,0
23,86768,1615,0,0,0,0,0
23,87193,1558,0,0,0,0,0
23,87699,1449,0,0,0,0,0
23,87493,1464,0,0,0,0,0
23,87701,1477,0,0,0,0,0
23,87569,1552,0,0,0,0,0
23,87770,1469,0,0,0,0,0
23,87295,1476,0,0,0,0,0
23,90049,1492,0,0,0,0,0
23,87355,1435,0,0,0,0,0
23,87614,1466,0,0,0,0,0
23,87116,1487,0,0,0,0,0
23,87563,1560,0,0,0,0,0
23,89081,1460,0,0,0,0,0
23,87023,1563,0,0,0,0,0
23,87281,1434,0,0,0,0,0
24,95627,1613,0,0,0,0,0
24,92157,1518,0,0,0,0,0
24,91974,1541,0,0,0,0,0
24,91952,1466,0,0,0,0,0
24,91268,1504,0,0,0,0,0
24,91331,1534,0,0,0,0,0
24,91429,1498,0,0,0,0,0
24,92222,1491,0,0,0,0,0
24,91639,1511,0,0,0,0,0
24,95414,1533,0,0,0,0,0
24,90993,1574,0,0,0,0,0
24,90021,1566,0,0,0,0,0
24,89998,1459,0,0,0,0,0
24,89214,1484,0,0,0,0,0
24,89621,1505,0,0,0,0,0
24,89171,1557,0,0,0,0,0
24,88911,1466,0,0,0,0,0
24,92130,1463,0,0,0,0,0
24,89534,1498,0,0,0,0,0
24,89476,1460,0,0,0,0,0
25,98595,1666,0,0,0,0,0
25,95615,1566,0,0,0,0,0
25,94446,1571,0,0,0,0,0
25,94558,1581,0,0,0,0,0
25,94286,1520,0,0,0,0,0
25,94476,1549,0,0,0,0,0
25,95017,1536,0,0,0,0,0
25,94354,1532,0,0,0,0,0
25,94170,1530,0,0,0,0,0
25,97029,1525,0,0,0,0,0
25,94205,1549,0,0,0,0,0
25,94116,1532,0,0,0,0,0
25,100489,1606,0,0,0,0,0
25,93820,1609,0,0,0,0,0
25,107059,1500,0,0,0,0,0
25,92261,1531,0,0,0,0,0
25,91848,1559,0,0,0,0,0
25,94032,1537,0,0,0,0,0
25,92242,1567,0,0,0,0,0
25,92104,1526,0,0,0,0,0
26,98696,1699,0,0,0,0,0
26,96252,1481,0,0,0,0,0
26,95705,1676,0,0,0,0,0
26,95876,1555,0,0,0,0,0
26,94095,1467,0,0,0,0,0
26,95176,1497,0,0,0,0,0
26,94496,1493,0,0,0,0,0
26,94704,1534,0,0,0,0,0
26,95050,1552,0,0,0,0,0
26,97868,1510,0,0,0,0,0
26,95755,1530,0,0,0,0,0
26,95412,1536,0,0,0,0,0
26,94470,1527,0,0,0,0,0
26,95187,1497,0,0,0,0,0
26,95475,1453,0,0,0,0,0
26,133846,1590,0,0,0,0,0
26,94492,1563,0,0,0,0,0
26,97152,1462,0,0,0,0,0
26,95103,1502,0,0,0,0,0
26,95262,1490,0,0,0,0,0
27,103269,1664,0,0,0,0,0
27,100281,1577,0,0,0,0,0
27,99976,1530,0,0,0,0,0
27,99133,1509,0,0,0,0,0
27,99247,1626,0,0,0,0,0
27,99451,1535,0,0,0,0,0
27,99781,1523,0,0,0,0,0
27,99144,1484,0,0,0,0,0
27,99464,1444,0,0,0,0,0
27,102670,1497,0,0,0,0,0
27,99945,1398,0,0,0,0,0
27,99362,1474,0,0,0,0,0
27,100320,1474,0,0,0,0,0
27,99269,1456,0,0,0,0,0
27,99585,1482,0,0,0,0,0
27,98996,1512,0,0,0,0,0
27,99060,1446,0,0,0,0,0
27,101541,1542,0,0,0,0,0
27,99828,1542,0,0,0,0,0
27,97501,1411,0,0,0,0,0
28,103615,1661,0,0,0,0,0
28,100899,1504,0,0,0,0,0
28,99339,1521,0,0,0,0,0
28,99696,1537,0,0,0,0,0
28,100764,1521,0,0,0,0,0
28,100062,1659,0,0,0,0,0
28,100137,1544,0,0,0,0,0
28,100686,1535,0,0,0,0,0
28,101268,1564,0,0,0,0,0
28,103455,1474,0,0,0,0,0
28,101365,1508,0,0,0,0,0
28,106092,1588,0,0,0,0,0
28,100358,1479,0,0,0,0,0
28,100800,1477,0,0,0,0,0
28,99775,1540,0,0,0,0,0
28,100260,1488,0,0,0,0,0
28,99162,1538,0,0,0,0,0
28,102724,1642,0,0,0,0,0
28,99966,1493,0,0,0,0,0
28,99428,1543,0,0,0,0,0
29,108595,1539,0,0,0,0,0
29,105680,1498,0,0,0,0,0
29,104782,1483,0,0,0,0,0
29,105487,1470,0,0,0,0,0
29,104912,1506,0,0,0,0,0
29,104819,1644,0,0,0,0,0
29,105168,1465,0,0,0,0,0
29,104354,1436,0,0,0,0,0
29,105304,1517,0,0,0,0,0
29,108110,1531,0,0,0,0,0
29,105155,1455,0,0,0,0,0
29,104822,1518,0,0,0,0,0
29,106028,1490,0,0,0,0,0
29,104536,1520,0,0,0,0,0
29,105152,1494,0,0,0,0,0
29,104886,1466,0,0,0,0,0
29,104811,1478,0,0,0,0,0
29,111581,1570,0,0,0,0,0
29,104528,1512,0,0,0,0,0
29,115850,1474,0,0,0,0,0
30,111901,1777,0,0,0,0,0
30,108781,1609,0,0,0,0,0
30,108177,1579,0,0,0,0,0
30,107692,1604,0,0,0,0,0
30,107863,1617,0,0,0,0,0
30,107970,1563,0,0,0,0,0
30,108189,1577,0,0,0,0,0
30,107907,1578,0,0,0,0,0
30,107533,1586,0,0,0,0,0
30,111507,1553,0,0,0,0,0
30,107058,1569,0,0,0,0,0
30,107071,1554,0,0,0,0,0
30,107678,1563,0,0,0,0,0
30,107744,1627,0,0,0,0,0
30,108881,1613,0,0,0,0,0
30,107291,1557,0,0,0,0,0
30,114434,1638,0,0,0,0,0
30,109463,1553,0,0,0,0,0
30,118389,1533,0,0,0,0,0
30,106112,1498,0,0,0,0,0
31,112165,1628,0,0,0,0,0
31,109251,1529,0,0,0,0,0
31,107315,1556,0,0,0,0,0
31,134056,1625,0,0,0,0,0
31,108090,1535,0,0,0,0,0
31,107658,1534,0,0,0,0,0
31,107413,1491,0,0,0,0,0
31,107645,1449,0,0,0,0,0
31,107799,1487,0,0,0,0,0
31,110801,1461,0,0,0,0,0
31,107394,1546,0,0,0,0,0
31,107678,1481,0,0,0,0,0
31,108259,1476,0,0,0,0,0
31,107438,1515,0,0,0,0,0
31,107725,1676,0,0,0,0,0
31,107804,1501,0,0,0,0,0
31,108032,1588,0,0,0,0,0
31,109671,1523,0,0,0,0,0
31,108351,1457,0,0,0,0,0
31,107151,1554,0,0,0,0,0
32,117961,1670,0,0,0,0,0
32,124892,1594,0,0,0,0,0
32,113079,1598,0,0,0,0,0
32,113561,1545,0,0,0,0,0
32,113760,1554,0,0,0,0,0
32,113269,1599,0,0,0,0,0
32,114278,1561,0,0,0,0,0
32,113566,1582,0,0,0,0,0
32,112893,1568,0,0,0,0,0
32,117424,1648,0,0,0,0,0
32,113750,1596,0,0,0,0,0
32,112704,1561,0,0,0,0,0
32,122336,1613,0,0,0,0,0
32,113281,1531,0,0,0,0,0
32,111191,1509,0,0,0,0,0
32,116751,1445,0,0,0,0,0
32,111183,1502,0,0,0,0,0
32,113763,1510,0,0,0,0,0
32,111361,1503,0,0,0,0,0
32,111145,1530,0,0,0,0,0
33,120422,1577,0,0,0,0,0
33,115523,1537,0,0,0,0,0
33,114180,1591,0,0,0,0,0
33,114275,1513,0,0,0,0,0
33,114412,1542,0,0,0,0,0
33,113319,1503,0,0,0,0,0
33,114222,1501,0,0,0,0,0
33,126954,1497,0,0,0,0,0
33,113859,1508,0,0,0,0,0
33,116132,1620,0,0,0,0,0
33,113837,1521,0,0,0,0,0
33,113132,1493,0,0,0,0,0
33,113811,1576,0,0,0,0,0
33,113262,1484,0,0,0,0,0
33,113757,1492,0,0,0,0,0
33,113957,1494,0,0,0,0,0
33,113753,1470,0,0,0,0,0
33,116038,1616,0,0,0,0,0
33,114348,1580,0,0,0,0,0
33,113709,1540,0,0,0,0,0
34,122018,1682,0,0,0,0,0
34,117059,1547,0,0,0,0,0
34,117881,1522,0,0,0,0,0
34,117433,1455,0,0,0,0,0
34,117174,1534,0,0,0,0,0
34,116343,1679,0,0,0,0,0
34,117886,1541,0,0,0,0,0
34,116906,1491,0,0,0,0,0
34,116570,1532,0,0,0,0,0
34,118309,1524,0,0,0,0,0
34,116172,1510,0,0,0,0,0
34,117279,1554,0,0,0,0,0
34,116560,1537,0,0,0,0,0
34,116438,1554,0,0,0,0,0
34,116496,1533,0,0,0,0,0
34,115578,1555,0,0,0,0,0
34,155590,1528,0,0,0,0,0
34,119079,1587,0,0,0,0,0
34,116893,1588,0,0,0,0,0
34,118019,1544,0,0,0,0,0
35,126582,1758,0,0,0,0,0
35,123154,1582,0,0,0,0,0
35,121965,1590,0,0,0,0,0
35,119557,1478,0,0,0,0,0
35,118808,1506,0,0,0,0,0
35,118344,1473,0,0,0,0,0
35,119218,1428,0,0,0,0,0
35,119298,1534,0,0,0,0,0
35,118748,1524,0,0,0,0,0
35,120770,1513,0,0,0,0,0
35,119252,1512,0,0,0,0,0
35,118275,1639,0,0,0,0,0
35,120232,1505,0,0,0,0,0
35,119292,1543,0,0,0,0,0
35,118143,1523,0,0,0,0,0
35,118868,1538,0,0,0,0,0
35,119500,1459,0,0,0,0,0
35,121904,1469,0,0,0,0,0
35,119629,1470,0,0,0,0,0
35,119032,1499,0,0,0,0,0
36,125782,1663,0,0,0,0,0
36,123213,1514,0,0,0,0,0
36,121760,1541,0,0,0,0,0
36,122311,1480,0,0,0,0,0
36,121867,1488,0,0,0,0,0
36,121905,1461,0,0,0,0,0
36,162112,1546,0,0,0,0,0
36,120742,1557,0,0,0,0,0
36,121685,1496,0,0,0,0,0
36,124721,1568,0,0,0,0,0
36,123473,1521,0,0,0,0,0
36,122079,1541,0,0,0,0,0
36,121749,1500,0,0,0,0,0
36,121970,1583,0,0,0,0,0
36,122168,1591,0,0,0,0,0
36,123711,1559,0,0,0,0,0
36,148880,1570,0,0,0,0,0
36,124794,1507,0,0,0,0,0
36,121950,1543,0,0,0,0,0
36,123184,1538,0,0,0,0,0
37,130215,1740,0,0,0,0,0
37,126624,1586,0,0,0,0,0
37,125700,1570,0,0,0,0,0
37,124489,1523,0,0,0,0,0
37,125318,1541,0,0,0,0,0
37,124910,1583,0,0,0,0,0
37,125842,1583,0,0,0,0,0
37,124726,1574,0,0,0,0,0
37,125699,1558,0,0,0,0,0
37,126212,1663,0,0,0,0,0
37,126280,1558,0,0,0,0,0
37,125433,1555,0,0,0,0,0
37,125072,1546,0,0,0,0,0
37,124901,1610,0,0,0,0,0
37,125281,1617,0,0,0,0,0
37,125218,1616,0,0,0,0,0
37,125901,1613,0,0,0,0,0
37,127555,1595,0,0,0,0,0
37,126312,1536,0,0,0,0,0
37,125354,1558,0,0,0,0,0
38,132604,1761,0,0,0,0,0
38,129921,1621,0,0,0,0,0
38,128234,1652,0,0,0,0,0
38,129261,1636,0,0,0,0,0
38,128716,1547,0,0,0,0,0
38,128560,1557,0,0,0,0,0
38,128323,1559,0,0,0,0,0
38,129044,1513,0,0,0,0,0
38,128045,1531,0,0,0,0,0
38,130379,1540,0,0,0,0,0
38,127107,1540,0,0,0,0,0
38,128008,1569,0,0,0,0,0
38,127980,1571,0,0,0,0,0
38,128646,1635,0,0,0,0,0
38,128066,1551,0,0,0,0,0
38,128390,1501,0,0,0,0,0
38,127961,1578,0,0,0,0,0
38,131038,1499,0,0,0,0,0
38,128095,1547,0,0,0,0,0
38,127672,1544,0,0,0,0,0
39,138036,1747,0,0,0,0,0
39,135154,1635,0,0,0,0,0
39,131607,1602,0,0,0,0,0
39,130449,1554,0,0,0,0,0
39,131173,1570,0,0,0,0,0
39,168933,1611,0,0,0,0,0
39,130410,1537,0,0,0,0,0
39,130527,1553,0,0,0,0,0
39,131105,1612,0,0,0,0,0
39,132395,1541,0,0,0,0,0
39,130954,1576,0,0,0,0,0
39,129867,1551,0,0,0,0,0
39,131450,1573,0,0,0,0,0
39,130518,1551,0,0,0,0,0
39,130947,1612,0,0,0,0,0
39,130661,1577,0,0,0,0,0
39,131004,1570,0,0,0,0,0
39,133011,1438,0,0,0,0,0
39,130715,1486,0,0,0,0,0
39,128912,1610,0,0,0,0,0
40,137183,1671,0,0,0,0,0
40,133704,1565,0,0,0,0,0
40,133203,1634,0,0,0,0,0
40,133264,1554,0,0,0,0,0
40,132884,1546,0,0,0,0,0
40,132708,1578,0,0,0,0,0
40,133140,1594,0,0,0,0,0
40,132412,1511,0,0,0,0,0
40,132961,1536,0,0,0,0,0
40,134364,1563,0,0,0,0,0
40,133210,1525,0,0,0,0,0
40,133058,1515,0,0,0,0,0
40,132741,1531,0,0,0,0,0
40,133370,1545,0,0,0,0,0
40,133543,1506,0,0,0,0,0
40,132145,1536,0,0,0,0,0
40,171897,1613,0,0,0,0,0
40,134693,1490,0,0,0,0,0
40,132855,1456,0,0,0,0,0
40,133144,1539,0,0,0,0,0
41,140669,1772,0,0,0,0,0
41,136530,1670,0,0,0,0,0
41,136084,1572,0,0,0,0,0
41,151759,1686,0,0,0,0,0
41,134371,1668,0,0,0,0,0
41,147617,1627,0,0,0,0,0
41,135927,1596,0,0,0,0,0
41,135953,1718,0,0,0,0,0
41,135689,1612,0,0,0,0,0
41,136781,1633,0,0,0,0,0
41,135330,1591,0,0,0,0,0
41,135397,1576,0,0,0,0,0
41,135041,1569,0,0,0,0,0
41,136151,1554,0,0,0,0,0
41,134237,1554,0,0,0,0,0
41,135145,1606,0,0,0,0,0
41,134353,1588,0,0,0,0,0
41,136921,1629,0,0,0,0,0
41,135940,1633,0,0,0,0,0
41,134713,1562,0,0,0,0,0
42,141567,1680,0,0,0,0,0
42,139048,1552,0,0,0,0,0
42,138890,1561,0,0,0,0,0
42,137675,1531,0,0,0,0,0
42,137628,1597,0,0,0,0,0
42,137767,1579,0,0,0,0,0
42,137593,1564,0,0,0,0,0
42,138025,21843,0,0,0,0,0
42,138579,1497,0,0,0,0,0
42,140476,1552,0,0,0,0,0
42,137580,1484,0,0,0,0,0
42,138184,1563,0,0,0,0,0
42,137725,1543,0,0,0,0,0
42,137759,1634,0,0,0,0,0
42,138341,1562,0,0,0,0,0
42,138513,1543,0,0,0,0,0
42,137615,1541,0,0,0,0,0
42,153837,1533,0,0,0,0,0
42,137552,1535,0,0,0,0,0
42,138146,1511,0,0,0,0,0
43,143764,1697,0,0,0,0,0
43,140586,1572,0,0,0,0,0
43,140332,1613,0,0,0,0,0
43,141395,1497,0,0,0,0,0
43,141163,1551,0,0,0,0,0
43,155148,1657,0,0,0,0,0
43,140396,1487,0,0,0,0,0
43,139974,1661,0,0,0,0,0
43,140965,1525,0,0,0,0,0
43,141732,1536,0,0,0,0,0
43,140535,1555,0,0,0,0,0
43,140488,1557,0,0,0,0,0
43,139728,1578,0,0,0,0,0
43,140465,1555,0,0,0,0,0
43,139880,1537,0,0,0,0,0
43,141191,1518,0,0,0,0,0
43,140034,1674,0,0,0,0,0
43,143770,1573,0,0,0,0,0
43,140469,1599,0,0,0,0,0
43,140689,1504,0,0,0,0,0
44,146685,1633,0,0,0,0,0
44,144874,1592,0,0,0,0,0
44,143529,1517,0,0,0,0,0
44,143964,1501,0,0,0,0,0
44,143465,1542,0,0,0,0,0
44,143536,1504,0,0,0,0,0
44,143105,1576,0,0,0,0,0
44,143273,1600,0,0,0,0,0
44,143227,1531,0,0,0,0,0
44,144965,1550,0,0,0,0,0
44,143493,1493,0,0,0,0,0
44,142899,1525,0,0,0,0,0
44,142792,1483,0,0,0,0,0
44,142859,1510,0,0,0,0,0
44,142788,1484,0,0,0,0,0
44,142446,1553,0,0,0,0,0
44,144854,1493,0,0,0,0,0
44,143623,1535,0,0,0,0,0
44,143258,1478,0,0,0,0,0
44,143578,1448,0,0,0,0,0
45,149281,1746,0,0,0,0,0
45,146371,1554,0,0,0,0,0
45,146448,1546,0,0,0,0,0
45,145295,1648,0,0,0,0,0
45,146156,1590,0,0,0,0,0
45,145635,1727,0,0,0,0,0
45,146871,1605,0,0,0,0,0
45,146114,1587,0,0,0,0,0
45,145942,1618,0,0,0,0,0
45,146874,1581,0,0,0,0,0
45,162514,1574,0,0,0,0,0
45,145976,1602,0,0,0,0,0
45,145278,1542,0,0,0,0,0
45,145136,1550,0,0,0,0,0
45,146435,1604,0,0,0,0,0
45,145691,1589,0,0,0,0,0
45,145863,1535,0,0,0,0,0
45,146138,1577,0,0,0,0,0
45,147440,1548,0,0,0,0,0
45,146805,1563,0,0,0,0,0
46,152712,1750,0,0,0,0,0
46,148876,1601,0,0,0,0,0
46,148635,1642,0,0,0,0,0
46,164554,1671,0,0,0,0,0
46,148617,1586,0,0,0,0,0
46,148698,1610,0,0,0,0,0
46,147793,1558,0,0,0,0,0
46,148330,1550,0,0,0,0,0
46,148530,1602,0,0,0,0,0
46,150123,1606,0,0,0,0,0
46,148576,1625,0,0,0,0,0
46,148855,1680,0,0,0,0,0
46,148471,1688,0,0,0,0,0
46,149401,1635,0,0,0,0,0
46,147569,1577,0,0,0,0,0
46,148216,1571,0,0,0,0,0
46,147747,1515,0,0,0,0,0
46,147040,1532,0,0,0,0,0
46,148379,1551,0,0,0,0,0
46,148299,1600,0,0,0,0,0
47,154359,1723,0,0,0,0,0
47,178486,1575,0,0,0,0,0
47,150727,1575,0,0,0,0,0
47,151020,1578,0,0,0,0,0
47,151149,1600,0,0,0,0,0
47,150866,1592,0,0,0,0,0
47,150739,1557,0,0,0,0,0
47,151307,1912,0,0,0,0,0
47,163605,1551,0,0,0,0,0
47,152674,1540,0,0,0,0,0
47,150881,1567,0,0,0,0,0
47,150793,1506,0,0,0,0,0
47,150291,1576,0,0,0,0,0
47,150892,1511,0,0,0,0,0
47,150471,1611,0,0,0,0,0
47,151117,1541,0,0,0,0,0
47,149914,1544,0,0,0,0,0
47,151941,1530,0,0,0,0,0
47,151507,1673,0,0,0,0,0
47,150872,1575,0,0,0,0,0
48,156705,1698,0,0,0,0,0
48,153185,1506,0,0,0,0,0
48,168488,1583,0,0,0,0,0
48,153082,1574,0,0,0,0,0
48,153360,1536,0,0,0,0,0
48,154010,1590,0,0,0,0,0
48,153647,1527,0,0,0,0,0
48,154156,1636,0,0,0,0,0
48,153881,1568,0,0,0,0,0
48,154879,1530,0,0,0,0,0
48,153968,1525,0,0,0,0,0
48,153411,1601,0,0,0,0,0
48,153772,1527,0,0,0,0,0
48,154105,1526,0,0,0,0,0
48,154676,1554,0,0,0,0,0
48,154101,1703,0,0,0,0,0
48,154412,1666,0,0,0,0,0
48,153825,1565,0,0,0,0,0
48,152816,1564,0,0,0,0,0
48,153237,1597,0,0,0,0,0
49,158824,1674,0,0,0,0,0
49,156290,1590,0,0,0,0,0
49,156140,1620,0,0,0,0,0
49,163238,1605,0,0,0,0,0
49,156671,1637,0,0,0,0,0
49,156474,1530,0,0,0,0,0
49,156173,1611,0,0,0,0,0
49,156472,1628,0,0,0,0,0
49,170344,1582,0,0,0,0,0
49,158103,1596,0,0,0,0,0
49,155229,1598,0,0,0,0,0
49,156079,1759,0,0,0,0,0
49,155323,1590,0,0,0,0,0
49,155580,1554,0,0,0,0,0
49,156359,1591,0,0,0,0,0
49,155868,1533,0,0,0,0,0
49,156720,1611,0,0,0,0,0
49,155848,1627,0,0,0,0,0
49,156263,1561,0,0,0,0,0
