Pallet: "pallet_transaction_storage", Extrinsic: "store", Lowest values: [], Highest values: [], Steps: 50, Repeat: 20
l,extrinsic_time_ns,storage_root_time_ns,reads,repeat_reads,writes,repeat_writes,proof_size_bytes
5536477,29195249,1911,0,0,0,0,0
5536477,29585996,2080,0,0,0,0,0
5536477,29155412,2060,0,0,0,0,0
5536477,29491592,2263,0,0,0,0,0
5536477,29217400,2211,0,0,0,0,0
5536477,29523277,2608,0,0,0,0,0
5536477,29288551,1966,0,0,0,0,0
5536477,29522722,2469,0,0,0,0,0
5536477,29534092,2150,0,0,0,0,0
5536477,29494912,1919,0,0,0,0,0
5536477,29300282,2339,0,0,0,0,0
5536477,29587369,2528,0,0,0,0,0
5536477,29238409,2046,0,0,0,0,0
5536477,29485116,2068,0,0,0,0,0
5536477,29369357,2044,0,0,0,0,0
5536477,29940197,2067,0,0,0,0,0
5704249,35421306,2176,0,0,0,0,0
5704249,30431648,2131,0,0,0,0,0
5704249,30060010,2098,0,0,0,0,0
5704249,30713981,2134,0,0,0,0,0
5704249,30161188,2430,0,0,0,0,0
5704249,30398902,2032,0,0,0,0,0
5704249,30124399,2045,0,0,0,0,0
5704249,30667408,2026,0,0,0,0,0
5704249,30087142,1917,0,0,0,0,0
5704249,30452791,2058,0,0,0,0,0
5704249,30162443,2071,0,0,0,0,0
5704249,30370324,2109,0,0,0,0,0
5704249,30048440,1930,0,0,0,0,0
5704249,30777415,1877,0,0,0,0,0
5704249,29978931,2062,0,0,0,0,0
5704249,30450179,2042,0,0,0,0,0
5704249,30254594,2285,0,0,0,0,0
5704249,30445068,2124,0,0,0,0,0
5704249,30102046,2044,0,0,0,0,0
5704249,30521298,2050,0,0,0,0,0
5872021,36355581,2130,0,0,0,0,0
5872021,31472463,2077,0,0,0,0,0
5872021,31007526,2427,0,0,0,0,0
5872021,31354732,2679,0,0,0,0,0
5872021,31440385,2105,0,0,0,0,0
5872021,31294806,2012,0,0,0,0,0
5872021,31045074,1946,0,0,0,0,0
5872021,31422502,2249,0,0,0,0,0
5872021,30888538,2097,0,0,0,0,0
5872021,31378850,2091,0,0,0,0,0
5872021,31046618,2274,0,0,0,0,0
5872021,31302561,2430,0,0,0,0,0
5872021,30991718,2098,0,0,0,0,0
5872021,31511808,1947,0,0,0,0,0
5872021,30967471,1960,0,0,0,0,0
5872021,31251887,2004,0,0,0,0,0
5872021,31053250,1998,0,0,0,0,0
5872021,31214122,2142,0,0,0,0,0
5872021,30939196,2011,0,0,0,0,0
5872021,31336956,1939,0,0,0,0,0
6039793,37720555,2109,0,0,0,0,0
6039793,32210682,1970,0,0,0,0,0
6039793,31849146,2330,0,0,0,0,0
6039793,32499627,2042,0,0,0,0,0
6039793,31805465,2133,0,0,0,0,0
6039793,32394132,2499,0,0,0,0,0
6039793,31908916,2133,0,0,0,0,0
6039793,32202015,2608,0,0,0,0,0
6039793,32053679,2037,0,0,0,0,0
6039793,32261106,2055,0,0,0,0,0
6039793,31847685,2263,0,0,0,0,0
6039793,32300862,2144,0,0,0,0,0
6039793,31939817,1994,0,0,0,0,0
6039793,32138791,2069,0,0,0,0,0
6039793,31908456,2053,0,0,0,0,0
6039793,32198284,2048,0,0,0,0,0
6039793,31930302,2087,0,0,0,0,0
6039793,32343558,2166,0,0,0,0,0
6039793,31927477,2335,0,0,0,0,0
6039793,32125759,2137,0,0,0,0,0
6207565,38611511,2067,0,0,0,0,0
6207565,33117418,2259,0,0,0,0,0
6207565,32769111,2211,0,0,0,0,0
6207565,33408092,2091,0,0,0,0,0
6207565,33030172,2256,0,0,0,0,0
6207565,33329657,1954,0,0,0,0,0
6207565,33155692,2042,0,0,0,0,0
6207565,33112187,2031,0,0,0,0,0
6207565,32850096,1925,0,0,0,0,0
6207565,33259082,2085,0,0,0,0,0
6207565,32769166,2434,0,0,0,0,0
6207565,33236389,1855,0,0,0,0,0
6207565,32920902,2078,0,0,0,0,0
6207565,33126763,1938,0,0,0,0,0
6207565,32922714,2292,0,0,0,0,0
6207565,33128798,2076,0,0,0,0,0
6207565,32767544,2240,0,0,0,0,0
6207565,33286569,2581,0,0,0,0,0
6207565,32839510,1970,0,0,0,0,0
6207565,33188397,2023,0,0,0,0,0
6375337,40014022,2093,0,0,0,0,0
6375337,34413220,1953,0,0,0,0,0
6375337,34178534,2096,0,0,0,0,0
6375337,34396360,2108,0,0,0,0,0
6375337,34204017,2032,0,0,0,0,0
6375337,34396061,2430,0,0,0,0,0
6375337,34093185,2048,0,0,0,0,0
6375337,34390229,2195,0,0,0,0,0
6375337,34241365,2507,0,0,0,0,0
6375337,34339902,2278,0,0,0,0,0
6375337,33840439,1987,0,0,0,0,0
6375337,34282131,2033,0,0,0,0,0
6375337,33959137,1880,0,0,0,0,0
6375337,34463148,2396,0,0,0,0,0
6375337,34047514,2312,0,0,0,0,0
6375337,34345463,2025,0,0,0,0,0
6375337,34102857,1986,0,0,0,0,0
6375337,34528118,2084,0,0,0,0,0
6375337,34025129,2157,0,0,0,0,0
6375337,34597768,2035,0,0,0,0,0
6543109,41144359,2144,0,0,0,0,0
6543109,35253176,2061,0,0,0,0,0
6543109,34781251,2585,0,0,0,0,0
6543109,35337629,2015,0,0,0,0,0
6543109,34898033,2477,0,0,0,0,0
6543109,35328594,1981,0,0,0,0,0
6543109,35021357,2076,0,0,0,0,0
6543109,35300708,1975,0,0,0,0,0
6543109,34959675,2299,0,0,0,0,0
6543109,35265337,2010,0,0,0,0,0
6543109,34851123,2054,0,0,0,0,0
6543109,35385290,2088,0,0,0,0,0
6543109,34879884,2160,0,0,0,0,0
6543109,35204358,2091,0,0,0,0,0
6543109,34870019,1951,0,0,0,0,0
6543109,35292913,1990,0,0,0,0,0
6543109,35083263,2306,0,0,0,0,0
6543109,35191089,2163,0,0,0,0,0
6543109,34904062,1979,0,0,0,0,0
6543109,35327444,2018,0,0,0,0,0
6710881,41888958,2298,0,0,0,0,0
6710881,36181437,2247,0,0,0,0,0
6710881,35988392,2207,0,0,0,0,0
6710881,36328587,2184,0,0,0,0,0
6710881,35718474,2130,0,0,0,0,0
6710881,36213632,1996,0,0,0,0,0
6710881,35776082,1976,0,0,0,0,0
6710881,36162773,1978,0,0,0,0,0
6710881,35960176,2005,0,0,0,0,0
6710881,36129259,1963,0,0,0,0,0
6710881,35905154,2600,0,0,0,0,0
6710881,36291520,1863,0,0,0,0,0
6710881,35720659,1970,0,0,0,0,0
6710881,36382128,2087,0,0,0,0,0
6710881,35709987,2084,0,0,0,0,0
6710881,36296327,2046,0,0,0,0,0
6710881,36060414,2026,0,0,0,0,0
6710881,36169651,2056,0,0,0,0,0
6710881,35927305,2098,0,0,0,0,0
6710881,36115390,2045,0,0,0,0,0
6878653,42742125,2052,0,0,0,0,0
6878653,37189053,1868,0,0,0,0,0
6878653,36806324,1964,0,0,0,0,0
6878653,37009606,1907,0,0,0,0,0
6878653,36789795,1984,0,0,0,0,0
6878653,37078249,2048,0,0,0,0,0
6878653,36653977,2175,0,0,0,0,0
6878653,37183196,2560,0,0,0,0,0
6878653,36585274,2538,0,0,0,0,0
6878653,37220041,1926,0,0,0,0,0
6878653,36611650,2296,0,0,0,0,0
6878653,37229405,1963,0,0,0,0,0
6878653,36680171,2086,0,0,0,0,0
6878653,37037528,2252,0,0,0,0,0
6878653,36843139,2074,0,0,0,0,0
6878653,37124512,2032,0,0,0,0,0
6878653,37169641,2168,0,0,0,0,0
6878653,37135224,1884,0,0,0,0,0
6878653,36651638,1954,0,0,0,0,0
6878653,37312966,2265,0,0,0,0,0
7046425,43871693,2403,0,0,0,0,0
7046425,38060708,1905,0,0,0,0,0
7046425,38043611,1975,0,0,0,0,0
7046425,37939149,2246,0,0,0,0,0
7046425,37852914,2010,0,0,0,0,0
7046425,38172191,2055,0,0,0,0,0
7046425,37575005,2374,0,0,0,0,0
7046425,38063208,1988,0,0,0,0,0
7046425,37724471,2457,0,0,0,0,0
7046425,38291820,2047,0,0,0,0,0
7046425,37640865,1963,0,0,0,0,0
7046425,38368474,2141,0,0,0,0,0
7046425,37784688,2017,0,0,0,0,0
7046425,37869882,2218,0,0,0,0,0
7046425,37770077,2166,0,0,0,0,0
7046425,38022530,2116,0,0,0,0,0
7046425,37640160,2297,0,0,0,0,0
7046425,37956178,2153,0,0,0,0,0
7046425,37575537,1989,0,0,0,0,0
7046425,37996147,2005,0,0,0,0,0
7214197,44895588,2408,0,0,0,0,0
7214197,38977002,1971,0,0,0,0,0
7214197,38426055,2046,0,0,0,0,0
7214197,39023153,2034,0,0,0,0,0
7214197,38658371,2410,0,0,0,0,0
7214197,39099291,1941,0,0,0,0,0
7214197,38799688,2130,0,0,0,0,0
7214197,39190835,2584,0,0,0,0,0
7214197,38729521,2032,0,0,0,0,0
7214197,39120832,2275,0,0,0,0,0
7214197,38695731,2349,0,0,0,0,0
7214197,39174971,2209,0,0,0,0,0
7214197,38572782,1921,0,0,0,0,0
7214197,39052200,2332,0,0,0,0,0
7214197,38500426,2312,0,0,0,0,0
7214197,39041007,2130,0,0,0,0,0
7214197,38549001,2066,0,0,0,0,0
7214197,38815917,2003,0,0,0,0,0
7214197,38536005,1923,0,0,0,0,0
7214197,38873291,2156,0,0,0,0,0
7381969,46288579,2108,0,0,0,0,0
7381969,39914917,1962,0,0,0,0,0
7381969,39494285,2014,0,0,0,0,0
7381969,39847114,1979,0,0,0,0,0
7381969,39456934,2053,0,0,0,0,0
7381969,39862234,2010,0,0,0,0,0
7381969,39691000,2093,0,0,0,0,0
7381969,39840118,2644,0,0,0,0,0
7381969,39463454,2095,0,0,0,0,0
7381969,39799100,1987,0,0,0,0,0
7381969,39528169,2276,0,0,0,0,0
7381969,40003750,2107,0,0,0,0,0
7381969,39630641,2009,0,0,0,0,0
7381969,40096533,2102,0,0,0,0,0
7381969,39705212,1935,0,0,0,0,0
7381969,39925349,2073,0,0,0,0,0
7381969,39433224,2415,0,0,0,0,0
7381969,40083785,2064,0,0,0,0,0
7381969,39415884,2126,0,0,0,0,0
7381969,40093974,1994,0,0,0,0,0
7549741,47172713,1980,0,0,0,0,0
7549741,40735416,2404,0,0,0,0,0
7549741,40506568,2082,0,0,0,0,0
7549741,40807297,2020,0,0,0,0,0
7549741,40315149,2003,0,0,0,0,0
7549741,40714810,2073,0,0,0,0,0
7549741,40340789,2119,0,0,0,0,0
7549741,41013343,2390,0,0,0,0,0
7549741,40338085,2593,0,0,0,0,0
7549741,40977414,2360,0,0,0,0,0
7549741,40372084,2059,0,0,0,0,0
7549741,40700517,2098,0,0,0,0,0
7549741,40192863,2266,0,0,0,0,0
7549741,40740701,2582,0,0,0,0,0
7549741,40274371,2031,0,0,0,0,0
7549741,40765194,2091,0,0,0,0,0
7549741,40507110,2134,0,0,0,0,0
7549741,40854483,2057,0,0,0,0,0
7549741,40280138,2281,0,0,0,0,0
7549741,40747392,2212,0,0,0,0,0
7717513,48131316,2041,0,0,0,0,0
7717513,41584286,1968,0,0,0,0,0
7717513,41272225,2144,0,0,0,0,0
7717513,41640575,2260,0,0,0,0,0
7717513,41180861,2178,0,0,0,0,0
7717513,41678515,1953,0,0,0,0,0
7717513,41175184,2373,0,0,0,0,0
7717513,41589430,2191,0,0,0,0,0
7717513,41146410,2371,0,0,0,0,0
7717513,41592141,2449,0,0,0,0,0
7717513,41294402,2464,0,0,0,0,0
7717513,41766585,2016,0,0,0,0,0
7717513,41193677,2072,0,0,0,0,0
7717513,42151835,2270,0,0,0,0,0
7717513,41093223,2212,0,0,0,0,0
7717513,41584048,2413,0,0,0,0,0
7717513,41179885,1951,0,0,0,0,0
7717513,41808916,2093,0,0,0,0,0
7717513,41619382,1955,0,0,0,0,0
7717513,41781081,2075,0,0,0,0,0
7885285,49503160,2086,0,0,0,0,0
7885285,43151978,2073,0,0,0,0,0
7885285,42219633,2586,0,0,0,0,0
7885285,42644316,2138,0,0,0,0,0
7885285,42111541,2127,0,0,0,0,0
7885285,42547536,2257,0,0,0,0,0
7885285,42223632,2591,0,0,0,0,0
7885285,42698363,2081,0,0,0,0,0
7885285,42329013,2322,0,0,0,0,0
7885285,42995646,1967,0,0,0,0,0
7885285,42355034,2017,0,0,0,0,0
7885285,42662324,2090,0,0,0,0,0
7885285,42186204,2472,0,0,0,0,0
7885285,42672952,2141,0,0,0,0,0
7885285,42163961,2059,0,0,0,0,0
7885285,42709245,1901,0,0,0,0,0
7885285,41960719,2067,0,0,0,0,0
7885285,42517582,2067,0,0,0,0,0
7885285,42168988,2241,0,0,0,0,0
7885285,42718246,2023,0,0,0,0,0
8053057,50453356,2145,0,0,0,0,0
8053057,43621201,2475,0,0,0,0,0
8053057,43033443,2008,0,0,0,0,0
8053057,43545342,2119,0,0,0,0,0
8053057,43006350,1971,0,0,0,0,0
8053057,43664542,2135,0,0,0,0,0
8053057,43072337,2047,0,0,0,0,0
8053057,43482720,2456,0,0,0,0,0
8053057,43096646,2068,0,0,0,0,0
8053057,43840495,2129,0,0,0,0,0
8053057,43098115,2002,0,0,0,0,0
8053057,43561293,2079,0,0,0,0,0
8053057,43073083,2130,0,0,0,0,0
8053057,43820572,2088,0,0,0,0,0
8053057,43151812,2098,0,0,0,0,0
8053057,43546191,2223,0,0,0,0,0
8053057,43081033,2085,0,0,0,0,0
8053057,43466982,2378,0,0,0,0,0
8053057,43067288,2198,0,0,0,0,0
8053057,43486974,2414,0,0,0,0,0
8220829,51132149,2300,0,0,0,0,0
8220829,44705978,2054,0,0,0,0,0
8220829,44076441,2157,0,0,0,0,0
8220829,44324674,2094,0,0,0,0,0
8220829,44424559,2078,0,0,0,0,0
8220829,44431822,1987,0,0,0,0,0
8220829,44018459,2527,0,0,0,0,0
8220829,44550624,2627,0,0,0,0,0
8220829,44028807,2055,0,0,0,0,0
8220829,44529424,2377,0,0,0,0,0
8220829,43938386,2055,0,0,0,0,0
8220829,44322211,2050,0,0,0,0,0
8220829,44087143,2052,0,0,0,0,0
8220829,44321229,2011,0,0,0,0,0
8220829,43947110,2067,0,0,0,0,0
8220829,44421765,1966,0,0,0,0,0
8220829,44216998,2235,0,0,0,0,0
8220829,44397233,2804,0,0,0,0,0
8220829,43940905,2054,0,0,0,0,0
8220829,44411312,2078,0,0,0,0,0
8388601,52278486,2061,0,0,0,0,0
8388601,45625279,2111,0,0,0,0,0
8388601,44939579,2096,0,0,0,0,0
8388601,45605520,2028,0,0,0,0,0
8388601,44914494,1931,0,0,0,0,0
8388601,45355065,2091,0,0,0,0,0
8388601,44792919,2123,0,0,0,0,0
8388601,45632220,2176,0,0,0,0,0
8388601,44806135,2067,0,0,0,0,0
8388601,45517766,2028,0,0,0,0,0
8388601,44984090,2070,0,0,0,0,0
8388601,45731759,2128,0,0,0,0,0
8388601,44842723,2036,0,0,0,0,0
8388601,45270334,2130,0,0,0,0,0
8388601,44833598,2373,0,0,0,0,0
8388601,45614651,2034,0,0,0,0,0
8388601,44965703,2101,0,0,0,0,0
8388601,45348481,2092,0,0,0,0,0
8388601,44865089,2089,0,0,0,0,0
8388601,45649120,2114,0,0,0,0,0

Raw Storage Info
========
Storage: TransactionStorage MaxTransactionSize (r:1 w:0)
Storage: TransactionStorage ByteFee (r:1 w:0)
Storage: TransactionStorage EntryFee (r:1 w:0)
Storage: unknown [0x3a65787472696e7369635f696e646578] (r:1 w:0)
Storage: TransactionStorage BlockTransactions (r:1 w:1)
Storage: TransactionStorage MaxBlockTransactions (r:1 w:0)

Median Slopes Analysis
========
-- Extrinsic Time --

Model:
Time ~=        0
    + l    0.005
              µs

Reads = 6 + (0 * l)
Writes = 1 + (0 * l)

Min Squares Analysis
========
-- Extrinsic Time --

Data points distribution:
    l   mean µs  sigma µs       %
    1        34     0.098    0.2%
167773       871     8.352    0.9%
335545      1707     14.65    0.8%
503317      2492     15.21    0.6%
671089      3332     15.64    0.4%
838861      4190     18.45    0.4%
1006633      5047     20.31    0.4%
1174405      6078      24.2    0.3%
1342177      6915     26.73    0.3%
1509949      7815     19.04    0.2%
1677721      8771     34.63    0.3%
1845493      9682     27.83    0.2%
2013265     10620     33.79    0.3%
2181037     11630     39.18    0.3%
2348809     12430     34.71    0.2%
2516581     13400     51.24    0.3%
2684353     14270     44.66    0.3%
2852125     15130     51.99    0.3%
3019897     16030     72.02    0.4%
3187669     16930     75.45    0.4%
3355441     17790     48.01    0.2%
3523213     18710     68.29    0.3%
3690985     19570     80.61    0.4%
3858757     20460     78.62    0.3%
4026529     21360     71.63    0.3%
4194301     22190     67.51    0.3%
4362073     23100     98.49    0.4%
4529845     24100     94.71    0.3%
4697617     24930     88.92    0.3%
4865389     25830     119.9    0.4%
5033161     26750       110    0.4%
5200933     27690     56.39    0.2%
5368705     28570      85.4    0.2%
5536477     29440     84.67    0.2%
5704249     30320     127.9    0.4%
5872021     31220     125.8    0.4%
6039793     32090     121.1    0.3%
6207565     33090     99.76    0.3%
6375337     34280     97.66    0.2%
6543109     35140     137.6    0.3%
6710881     36090     95.91    0.2%
6878653     37010     143.8    0.3%
7046425     37920     99.97    0.2%
7214197     38860     141.4    0.3%
7381969     39770     123.8    0.3%
7549741     40610     156.5    0.3%
7717513     41500     168.6    0.4%
7885285     42480     179.6    0.4%
8053057     43350     202.6    0.4%
8220829     44300     124.8    0.2%
8388601     45250     266.9    0.5%

Quality and confidence:
param     error
l             0

Model:
Time ~=        0
    + l    0.005
              µs

Reads = 6 + (0 * l)
Writes = 1 + (0 * l)

Pallet: "pallet_transaction_storage", Extrinsic: "renew", Lowest values: [], Highest values: [], Steps: 50, Repeat: 20
extrinsic_time_ns,storage_root_time_ns,reads,repeat_reads,writes,repeat_writes,proof_size_bytes
49583,2037,0,0,0,0,0
40575,2040,0,0,0,0,0
40727,2076,0,0,0,0,0
56487,2196,0,0,0,0,0
41216,2064,0,0,0,0,0
41320,2256,0,0,0,0,0
40829,2077,0,0,0,0,0
40837,2091,0,0,0,0,0
40380,1983,0,0,0,0,0
40626,1999,0,0,0,0,0
40908,2011,0,0,0,0,0
40911,2368,0,0,0,0,0
41935,1889,0,0,0,0,0
40649,1998,0,0,0,0,0
41592,2281,0,0,0,0,0
41173,2114,0,0,0,0,0
45903,2019,0,0,0,0,0
41267,2160,0,0,0,0,0
41419,2085,0,0,0,0,0
40790,2108,0,0,0,0,0

Raw Storage Info
========
Storage: TransactionStorage Transactions (r:1 w:0)
Storage: TransactionStorage ByteFee (r:1 w:0)
Storage: TransactionStorage EntryFee (r:1 w:0)
Storage: unknown [0x3a65787472696e7369635f696e646578] (r:1 w:0)
Storage: TransactionStorage BlockTransactions (r:1 w:1)
Storage: TransactionStorage MaxBlockTransactions (r:1 w:0)

Median Slopes Analysis
========
-- Extrinsic Time --

Model:
Time ~=    41.17
              µs

Reads = 6
Writes = 1

Min Squares Analysis
========
-- Extrinsic Time --

Model:
Time ~=    41.17
              µs

Reads = 6
Writes = 1

Pallet: "pallet_transaction_storage", Extrinsic: "check_proof_max", Lowest values: [], Highest values: [], Steps: 50, Repeat: 20
extrinsic_time_ns,storage_root_time_ns,reads,repeat_reads,writes,repeat_writes,proof_size_bytes
137026,1981,0,0,0,0,0
140551,2368,0,0,0,0,0
139198,2072,0,0,0,0,0
139572,2404,0,0,0,0,0
139858,2125,0,0,0,0,0
143674,2062,0,0,0,0,0
139723,2099,0,0,0,0,0
137562,2115,0,0,0,0,0
136574,2122,0,0,0,0,0
138302,2090,0,0,0,0,0
139817,2110,0,0,0,0,0
137853,2099,0,0,0,0,0
139796,2099,0,0,0,0,0
141223,2344,0,0,0,0,0
140416,2051,0,0,0,0,0
139609,2139,0,0,0,0,0
139535,2092,0,0,0,0,0
142393,2762,0,0,0,0,0
139281,2078,0,0,0,0,0
141623,2073,0,0,0,0,0

Raw Storage Info
========
Storage: TransactionStorage ProofChecked (r:1 w:1)
Storage: TransactionStorage StoragePeriod (r:1 w:0)
Storage: TransactionStorage ChunkCount (r:1 w:0)
Storage: System ParentHash (r:1 w:0)
Storage: TransactionStorage Transactions (r:1 w:0)

Median Slopes Analysis
========
-- Extrinsic Time --

Model:
Time ~=    139.7
              µs

Reads = 5
Writes = 1

Min Squares Analysis
========
-- Extrinsic Time --

Model:
Time ~=    139.7
              µs

Reads = 5
Writes = 1

