Pallet: "pallet_democracy", Extrinsic: "propose", Lowest values: [], Highest values: [], Steps: 50, Repeat: 20
extrinsic_time_ns,storage_root_time_ns,reads,repeat_reads,writes,repeat_writes,proof_size_bytes
43230,1749,0,0,0,0,0
42101,1597,0,0,0,0,0
42677,1623,0,0,0,0,0
42885,1580,0,0,0,0,0
42721,1575,0,0,0,0,0
42436,1720,0,0,0,0,0
41753,1589,0,0,0,0,0
42725,1578,0,0,0,0,0
42364,1564,0,0,0,0,0
42450,1597,0,0,0,0,0
42459,1615,0,0,0,0,0
42085,1552,0,0,0,0,0
42903,1548,0,0,0,0,0
42315,1584,0,0,0,0,0
42160,1612,0,0,0,0,0
41870,1630,0,0,0,0,0
42352,1557,0,0,0,0,0
43006,1578,0,0,0,0,0
42597,1620,0,0,0,0,0
42427,1607,0,0,0,0,0

Raw Storage Info
========
Storage: Democracy PublicPropCount (r:1 w:1)
Storage: Democracy PublicProps (r:1 w:1)
Storage: Democracy Blacklist (r:1 w:0)
Storage: Democracy DepositOf (r:0 w:1)

Median Slopes Analysis
========
-- Extrinsic Time --

Model:
Time ~=    42.45
              µs

Reads = 3
Writes = 3

Min Squares Analysis
========
-- Extrinsic Time --

Model:
Time ~=    42.45
              µs

Reads = 3
Writes = 3

Pallet: "pallet_democracy", Extrinsic: "second", Lowest values: [], Highest values: [], Steps: 50, Repeat: 20
s,extrinsic_time_ns,storage_root_time_ns,reads,repeat_reads,writes,repeat_writes,proof_size_bytes
31,37592,1535,0,0,0,0,0
31,37178,1542,0,0,0,0,0
31,37778,1538,0,0,0,0,0
31,37335,1513,0,0,0,0,0
31,37433,1562,0,0,0,0,0
31,37678,1505,0,0,0,0,0
31,37470,1572,0,0,0,0,0
31,37711,1562,0,0,0,0,0
31,37465,1570,0,0,0,0,0
31,37395,1558,0,0,0,0,0
31,37281,1496,0,0,0,0,0
31,37594,1535,0,0,0,0,0
31,37353,1480,0,0,0,0,0
31,37228,1532,0,0,0,0,0
31,37071,1585,0,0,0,0,0
31,39383,1532,0,0,0,0,0
32,38049,2050,0,0,0,0,0
32,37270,1589,0,0,0,0,0
32,37329,1541,0,0,0,0,0
32,37596,1592,0,0,0,0,0
32,39029,1551,0,0,0,0,0
32,36923,1582,0,0,0,0,0
32,37370,1546,0,0,0,0,0
32,39722,1585,0,0,0,0,0
32,39177,1609,0,0,0,0,0
32,39600,1491,0,0,0,0,0
32,37620,1544,0,0,0,0,0
32,37810,1577,0,0,0,0,0
32,37570,1623,0,0,0,0,0
32,37364,1617,0,0,0,0,0
32,37755,1557,0,0,0,0,0
32,39308,1596,0,0,0,0,0
32,37212,1596,0,0,0,0,0
32,37612,1590,0,0,0,0,0
32,37664,1629,0,0,0,0,0
32,37408,1608,0,0,0,0,0
33,40536,1635,0,0,0,0,0
33,39887,1548,0,0,0,0,0
33,39813,1514,0,0,0,0,0
33,39857,1613,0,0,0,0,0
33,39674,1577,0,0,0,0,0
33,38783,1558,0,0,0,0,0
33,39287,14232,0,0,0,0,0
33,38964,1555,0,0,0,0,0
33,39523,1570,0,0,0,0,0
33,40011,1511,0,0,0,0,0
33,39895,1556,0,0,0,0,0
33,39231,1558,0,0,0,0,0
33,40228,1574,0,0,0,0,0
33,39776,1551,0,0,0,0,0
33,39746,1590,0,0,0,0,0
33,39341,1518,0,0,0,0,0
33,39557,1515,0,0,0,0,0
33,39600,1539,0,0,0,0,0
33,39865,1615,0,0,0,0,0
33,39699,1547,0,0,0,0,0
34,40963,1679,0,0,0,0,0
34,40219,1570,0,0,0,0,0
34,39934,1523,0,0,0,0,0
34,40032,1530,0,0,0,0,0
34,73908,1581,0,0,0,0,0
34,39760,1555,0,0,0,0,0
34,39566,1574,0,0,0,0,0
34,39981,1568,0,0,0,0,0
34,40131,1591,0,0,0,0,0
34,40211,1538,0,0,0,0,0
34,40320,1585,0,0,0,0,0
34,39875,1524,0,0,0,0,0
34,40058,1591,0,0,0,0,0
34,39202,1589,0,0,0,0,0
34,39713,1534,0,0,0,0,0
34,39743,1514,0,0,0,0,0
34,40004,1509,0,0,0,0,0
34,39960,1582,0,0,0,0,0
34,40245,1519,0,0,0,0,0
34,61408,1590,0,0,0,0,0
35,40323,1616,0,0,0,0,0
35,39391,1465,0,0,0,0,0
35,39955,1488,0,0,0,0,0
35,39498,1550,0,0,0,0,0
35,39609,1549,0,0,0,0,0
35,39999,1528,0,0,0,0,0
35,39954,1567,0,0,0,0,0
35,40292,1535,0,0,0,0,0
35,40118,1496,0,0,0,0,0
35,40117,1589,0,0,0,0,0
35,39303,1541,0,0,0,0,0
35,39728,1545,0,0,0,0,0
35,39811,1528,0,0,0,0,0
35,39101,1551,0,0,0,0,0
35,39642,1477,0,0,0,0,0
35,39559,1545,0,0,0,0,0
35,39683,1519,0,0,0,0,0
35,39375,1527,0,0,0,0,0
35,39501,1534,0,0,0,0,0
35,39942,1588,0,0,0,0,0
36,40136,1655,0,0,0,0,0
36,39549,1528,0,0,0,0,0
36,38727,1527,0,0,0,0,0
36,39506,1541,0,0,0,0,0
36,39156,1546,0,0,0,0,0
36,39270,1493,0,0,0,0,0
36,39889,1548,0,0,0,0,0
36,39884,1504,0,0,0,0,0
36,39068,1583,0,0,0,0,0
36,40206,1620,0,0,0,0,0
36,39098,1493,0,0,0,0,0
36,39290,1578,0,0,0,0,0
36,39146,1556,0,0,0,0,0
36,38845,1527,0,0,0,0,0
36,39593,1515,0,0,0,0,0
36,39227,1583,0,0,0,0,0
36,39323,1612,0,0,0,0,0
36,40147,1589,0,0,0,0,0
36,39147,1544,0,0,0,0,0
36,39417,1538,0,0,0,0,0
37,40524,1587,0,0,0,0,0
37,38111,1702,0,0,0,0,0
37,38093,1569,0,0,0,0,0
37,38116,1632,0,0,0,0,0
37,40608,1517,0,0,0,0,0
37,38333,1596,0,0,0,0,0
37,39916,1533,0,0,0,0,0
37,40002,1570,0,0,0,0,0
37,68328,1572,0,0,0,0,0
37,38158,1534,0,0,0,0,0
37,39774,1523,0,0,0,0,0
37,38138,1524,0,0,0,0,0
37,37712,1621,0,0,0,0,0
37,37695,1559,0,0,0,0,0
37,37684,1485,0,0,0,0,0
37,37992,1643,0,0,0,0,0
37,38253,1480,0,0,0,0,0
37,40118,1539,0,0,0,0,0
37,39521,1502,0,0,0,0,0
37,39985,1623,0,0,0,0,0
38,38452,1691,0,0,0,0,0
38,37330,1567,0,0,0,0,0
38,37750,1563,0,0,0,0,0
38,37418,1599,0,0,0,0,0
38,39656,1595,0,0,0,0,0
38,36993,1590,0,0,0,0,0
38,37671,1550,0,0,0,0,0
38,39524,1641,0,0,0,0,0
38,39973,1564,0,0,0,0,0
38,39858,1494,0,0,0,0,0
38,37507,1626,0,0,0,0,0
38,37692,1574,0,0,0,0,0
38,36899,1595,0,0,0,0,0
38,37714,1575,0,0,0,0,0
38,38060,1581,0,0,0,0,0
38,37293,1579,0,0,0,0,0
38,37940,1587,0,0,0,0,0
38,37624,1544,0,0,0,0,0
38,40103,1556,0,0,0,0,0
38,37424,1578,0,0,0,0,0
39,41648,1653,0,0,0,0,0
39,38034,1579,0,0,0,0,0
39,38048,1509,0,0,0,0,0
39,40009,1525,0,0,0,0,0
39,37638,1573,0,0,0,0,0
39,37621,1528,0,0,0,0,0
39,37865,1537,0,0,0,0,0
39,38130,1544,0,0,0,0,0
39,38006,1508,0,0,0,0,0
39,37925,1562,0,0,0,0,0
39,37786,1538,0,0,0,0,0
39,37788,1601,0,0,0,0,0
39,38346,1537,0,0,0,0,0
39,37674,1553,0,0,0,0,0
39,38023,1587,0,0,0,0,0
39,38028,1545,0,0,0,0,0
39,37258,1499,0,0,0,0,0
39,37963,1570,0,0,0,0,0
39,37894,1594,0,0,0,0,0
39,37860,1519,0,0,0,0,0
40,38830,1664,0,0,0,0,0
40,40397,1653,0,0,0,0,0
40,38746,1556,0,0,0,0,0
40,38033,1546,0,0,0,0,0
40,40516,1577,0,0,0,0,0
40,38007,1506,0,0,0,0,0
40,37240,1505,0,0,0,0,0
40,61334,1583,0,0,0,0,0
40,38246,1576,0,0,0,0,0
40,38233,1557,0,0,0,0,0
40,38443,1491,0,0,0,0,0
40,38286,1612,0,0,0,0,0
40,65230,1526,0,0,0,0,0
40,38135,1507,0,0,0,0,0
40,38160,1578,0,0,0,0,0
40,40151,1605,0,0,0,0,0
40,38483,1581,0,0,0,0,0
40,38699,1586,0,0,0,0,0
40,37804,1534,0,0,0,0,0
40,38246,1544,0,0,0,0,0
41,38976,1637,0,0,0,0,0
41,38062,1534,0,0,0,0,0
41,37912,1498,0,0,0,0,0
41,38603,1557,0,0,0,0,0
41,38681,1527,0,0,0,0,0
41,38058,1563,0,0,0,0,0
41,62727,1565,0,0,0,0,0
41,38679,1548,0,0,0,0,0
41,38366,1565,0,0,0,0,0
41,39026,1548,0,0,0,0,0
41,39408,1631,0,0,0,0,0
41,39302,1550,0,0,0,0,0
41,39485,1549,0,0,0,0,0
41,38390,1604,0,0,0,0,0
41,38019,1564,0,0,0,0,0
41,38600,1511,0,0,0,0,0
41,38153,1567,0,0,0,0,0
41,38418,1503,0,0,0,0,0
41,40901,1560,0,0,0,0,0
41,38107,1524,0,0,0,0,0
42,39067,1559,0,0,0,0,0
42,38077,1536,0,0,0,0,0
42,38128,1557,0,0,0,0,0
42,37557,1547,0,0,0,0,0
42,38101,1580,0,0,0,0,0
42,38435,1558,0,0,0,0,0
42,37707,1548,0,0,0,0,0
42,37990,1556,0,0,0,0,0
42,38453,1622,0,0,0,0,0
42,37910,1563,0,0,0,0,0
42,38115,1553,0,0,0,0,0
42,38182,1598,0,0,0,0,0
42,38187,1497,0,0,0,0,0
42,38123,1553,0,0,0,0,0
42,38360,1633,0,0,0,0,0
42,40341,1542,0,0,0,0,0
42,38627,1523,0,0,0,0,0
42,38749,1568,0,0,0,0,0
42,38447,1484,0,0,0,0,0
42,38062,1590,0,0,0,0,0
43,42043,1645,0,0,0,0,0
43,41802,1513,0,0,0,0,0
43,41534,1564,0,0,0,0,0
43,41196,1525,0,0,0,0,0
43,38223,1569,0,0,0,0,0
43,41297,1639,0,0,0,0,0
43,41158,1561,0,0,0,0,0
43,40859,1530,0,0,0,0,0
43,41569,1592,0,0,0,0,0
43,38993,1548,0,0,0,0,0
43,40557,1623,0,0,0,0,0
43,65149,1618,0,0,0,0,0
43,40689,1528,0,0,0,0,0
43,38589,1565,0,0,0,0,0
43,40919,1570,0,0,0,0,0
43,41060,1622,0,0,0,0,0
43,41139,1526,0,0,0,0,0
43,40829,1590,0,0,0,0,0
43,41211,1609,0,0,0,0,0
43,40880,1519,0,0,0,0,0
44,40827,1717,0,0,0,0,0
44,39797,1529,0,0,0,0,0
44,40115,1534,0,0,0,0,0
44,39410,1510,0,0,0,0,0
44,39999,1545,0,0,0,0,0
44,39462,1528,0,0,0,0,0
44,57690,1568,0,0,0,0,0
44,39158,1468,0,0,0,0,0
44,39556,1557,0,0,0,0,0
44,39475,1519,0,0,0,0,0
44,39864,1571,0,0,0,0,0
44,39796,1521,0,0,0,0,0
44,39444,1553,0,0,0,0,0
44,39674,1600,0,0,0,0,0
44,39202,1549,0,0,0,0,0
44,39582,1503,0,0,0,0,0
44,41687,1553,0,0,0,0,0
44,39685,1595,0,0,0,0,0
44,39511,1553,0,0,0,0,0
44,42003,1596,0,0,0,0,0
45,44129,1669,0,0,0,0,0
45,42823,1608,0,0,0,0,0
45,42779,1544,0,0,0,0,0
45,41421,1534,0,0,0,0,0
45,42396,1555,0,0,0,0,0
45,41869,1561,0,0,0,0,0
45,42621,1541,0,0,0,0,0
45,42380,1576,0,0,0,0,0
45,41770,1532,0,0,0,0,0
45,42461,1627,0,0,0,0,0
45,41431,1490,0,0,0,0,0
45,42077,1541,0,0,0,0,0
45,42144,1640,0,0,0,0,0
45,42543,1498,0,0,0,0,0
45,42022,1557,0,0,0,0,0
45,79202,1568,0,0,0,0,0
45,39207,1602,0,0,0,0,0
45,39363,1528,0,0,0,0,0
45,40962,1629,0,0,0,0,0
45,52843,1568,0,0,0,0,0
46,45234,1619,0,0,0,0,0
46,42529,1700,0,0,0,0,0
46,41861,1530,0,0,0,0,0
46,42069,1567,0,0,0,0,0
46,42641,1494,0,0,0,0,0
46,42455,1517,0,0,0,0,0
46,41877,1519,0,0,0,0,0
46,42559,1524,0,0,0,0,0
46,42053,1518,0,0,0,0,0
46,41923,1553,0,0,0,0,0
46,42259,1473,0,0,0,0,0
46,42374,1556,0,0,0,0,0
46,41895,1535,0,0,0,0,0
46,42620,1599,0,0,0,0,0
46,42676,1569,0,0,0,0,0
46,42168,1528,0,0,0,0,0
46,42481,1568,0,0,0,0,0
46,42409,1553,0,0,0,0,0
46,42099,1519,0,0,0,0,0
46,42914,1549,0,0,0,0,0
47,44462,1639,0,0,0,0,0
47,41849,1564,0,0,0,0,0
47,42105,1564,0,0,0,0,0
47,42024,1538,0,0,0,0,0
47,41948,14437,0,0,0,0,0
47,42592,1526,0,0,0,0,0
47,41361,1502,0,0,0,0,0
47,41887,1627,0,0,0,0,0
47,42296,1517,0,0,0,0,0
47,42259,1607,0,0,0,0,0
47,41293,1551,0,0,0,0,0
47,42253,1497,0,0,0,0,0
47,42102,1517,0,0,0,0,0
47,42359,1518,0,0,0,0,0
47,43158,1495,0,0,0,0,0
47,41911,1556,0,0,0,0,0
47,41970,1540,0,0,0,0,0
47,41916,1514,0,0,0,0,0
47,41558,1566,0,0,0,0,0
47,42229,1597,0,0,0,0,0
48,42665,1805,0,0,0,0,0
48,42751,1553,0,0,0,0,0
48,42566,1485,0,0,0,0,0
48,42651,1458,0,0,0,0,0
48,42470,1657,0,0,0,0,0
48,42164,1508,0,0,0,0,0
48,81441,1528,0,0,0,0,0
48,43009,1551,0,0,0,0,0
48,42303,1546,0,0,0,0,0
48,42787,1577,0,0,0,0,0
48,42449,1520,0,0,0,0,0
48,42394,1557,0,0,0,0,0
48,42656,1543,0,0,0,0,0
48,42137,1490,0,0,0,0,0
48,42644,1558,0,0,0,0,0
48,42454,1544,0,0,0,0,0
48,42308,1447,0,0,0,0,0
48,42509,1509,0,0,0,0,0
48,42295,1602,0,0,0,0,0
48,42037,1527,0,0,0,0,0
49,41435,1728,0,0,0,0,0
49,39023,1513,0,0,0,0,0
49,42682,1613,0,0,0,0,0
49,39546,1547,0,0,0,0,0
49,42165,1537,0,0,0,0,0
49,39561,1601,0,0,0,0,0
49,42158,1506,0,0,0,0,0
49,39062,1552,0,0,0,0,0
49,42145,1593,0,0,0,0,0
49,39256,1516,0,0,0,0,0
49,41049,1662,0,0,0,0,0
49,39679,1641,0,0,0,0,0
49,39647,1601,0,0,0,0,0
49,40215,1661,0,0,0,0,0
49,39400,1543,0,0,0,0,0
49,39429,1549,0,0,0,0,0
49,39674,1611,0,0,0,0,0
49,38747,1569,0,0,0,0,0
49,42298,1660,0,0,0,0,0
49,39278,1522,0,0,0,0,0
50,42663,1780,0,0,0,0,0
50,40195,1575,0,0,0,0,0
50,42411,1545,0,0,0,0,0
50,42085,1591,0,0,0,0,0
50,42612,1573,0,0,0,0,0
50,43139,1549,0,0,0,0,0
50,39629,1544,0,0,0,0,0
50,39924,1571,0,0,0,0,0
50,39823,1612,0,0,0,0,0
50,39654,1540,0,0,0,0,0
50,39811,1558,0,0,0,0,0
50,39990,1558,0,0,0,0,0
50,40508,1560,0,0,0,0,0
50,39706,1558,0,0,0,0,0
50,39901,1609,0,0,0,0,0
50,40027,1622,0,0,0,0,0
50,39690,1607,0,0,0,0,0
50,43015,1580,0,0,0,0,0
50,43012,1651,0,0,0,0,0
50,39621,1565,0,0,0,0,0
51,43874,1661,0,0,0,0,0
51,40398,1507,0,0,0,0,0
51,43997,1670,0,0,0,0,0
51,43861,1603,0,0,0,0,0
51,44875,1585,0,0,0,0,0
51,43094,1585,0,0,0,0,0
51,39771,1580,0,0,0,0,0
51,40556,1661,0,0,0,0,0
51,42915,1585,0,0,0,0,0
51,40576,1540,0,0,0,0,0
51,40093,1609,0,0,0,0,0
51,42335,1601,0,0,0,0,0
51,39898,1626,0,0,0,0,0
51,42485,1631,0,0,0,0,0
51,42156,1552,0,0,0,0,0
51,40215,1616,0,0,0,0,0
51,40283,1523,0,0,0,0,0
51,43625,1559,0,0,0,0,0
51,42809,1545,0,0,0,0,0
51,40870,1590,0,0,0,0,0
52,44916,1565,0,0,0,0,0
52,42985,1539,0,0,0,0,0
52,39856,1537,0,0,0,0,0
52,43145,1538,0,0,0,0,0
52,40098,1483,0,0,0,0,0
52,83873,1557,0,0,0,0,0
52,44149,1564,0,0,0,0,0
52,43587,1530,0,0,0,0,0
52,43058,1552,0,0,0,0,0
52,42819,1529,0,0,0,0,0
52,56847,1543,0,0,0,0,0
52,42461,1573,0,0,0,0,0
52,43135,1560,0,0,0,0,0
52,42889,1540,0,0,0,0,0
52,40289,1561,0,0,0,0,0
52,42708,2356,0,0,0,0,0
52,42530,1528,0,0,0,0,0
52,43142,1436,0,0,0,0,0
52,42938,1502,0,0,0,0,0
52,42767,1582,0,0,0,0,0
53,44241,1627,0,0,0,0,0
53,40009,1608,0,0,0,0,0
53,40048,1565,0,0,0,0,0
53,40327,1642,0,0,0,0,0
53,39935,1490,0,0,0,0,0
53,43147,1504,0,0,0,0,0
53,43604,1582,0,0,0,0,0
53,43265,1521,0,0,0,0,0
53,40542,1585,0,0,0,0,0
53,40334,1562,0,0,0,0,0
53,43133,1491,0,0,0,0,0
53,40105,1572,0,0,0,0,0
53,39689,1609,0,0,0,0,0
53,43436,1598,0,0,0,0,0
53,43142,1561,0,0,0,0,0
53,39911,1563,0,0,0,0,0
53,40053,1620,0,0,0,0,0
53,40335,1503,0,0,0,0,0
53,40969,1589,0,0,0,0,0
53,40498,1551,0,0,0,0,0
54,47719,1648,0,0,0,0,0
54,43820,1546,0,0,0,0,0
54,43167,1483,0,0,0,0,0
54,43455,1571,0,0,0,0,0
54,43441,1502,0,0,0,0,0
54,44127,1525,0,0,0,0,0
54,43666,1519,0,0,0,0,0
54,43190,1492,0,0,0,0,0
54,43189,1550,0,0,0,0,0
54,42838,1511,0,0,0,0,0
54,44048,1545,0,0,0,0,0
54,43244,1514,0,0,0,0,0
54,43224,1537,0,0,0,0,0
54,43556,1505,0,0,0,0,0
54,42887,1506,0,0,0,0,0
54,43249,1589,0,0,0,0,0
54,42815,1499,0,0,0,0,0
54,43065,1531,0,0,0,0,0
54,43315,1532,0,0,0,0,0
54,42613,1509,0,0,0,0,0
55,48464,1610,0,0,0,0,0
55,44335,1528,0,0,0,0,0
55,45008,1541,0,0,0,0,0
55,59526,1523,0,0,0,0,0
55,45269,1560,0,0,0,0,0
55,45193,1490,0,0,0,0,0
55,48448,1558,0,0,0,0,0
55,44584,1537,0,0,0,0,0
55,44173,1558,0,0,0,0,0
55,43873,1613,0,0,0,0,0
55,44253,1569,0,0,0,0,0
55,44562,1511,0,0,0,0,0
55,44775,1520,0,0,0,0,0
55,43573,1498,0,0,0,0,0
55,44476,1558,0,0,0,0,0
55,44251,1521,0,0,0,0,0
55,44250,1533,0,0,0,0,0
55,44202,1561,0,0,0,0,0
55,44397,1530,0,0,0,0,0
55,44640,1543,0,0,0,0,0
56,47864,1662,0,0,0,0,0
56,43475,1550,0,0,0,0,0
56,44389,1505,0,0,0,0,0
56,44152,1502,0,0,0,0,0
56,43873,1555,0,0,0,0,0
56,44666,1575,0,0,0,0,0
56,43542,1540,0,0,0,0,0
56,43657,1574,0,0,0,0,0
56,43631,1485,0,0,0,0,0
56,43937,1501,0,0,0,0,0
56,44929,1618,0,0,0,0,0
56,44288,1602,0,0,0,0,0
56,45055,1577,0,0,0,0,0
56,44064,1520,0,0,0,0,0
56,44290,1586,0,0,0,0,0
56,44327,1555,0,0,0,0,0
56,43699,1526,0,0,0,0,0
56,44004,1580,0,0,0,0,0
56,45070,1533,0,0,0,0,0
56,43672,1609,0,0,0,0,0
57,46554,1701,0,0,0,0,0
57,43475,1654,0,0,0,0,0
57,43413,1556,0,0,0,0,0
57,43000,1574,0,0,0,0,0
57,43565,1587,0,0,0,0,0
57,43697,1541,0,0,0,0,0
57,43442,1520,0,0,0,0,0
57,43739,1628,0,0,0,0,0
57,43525,1554,0,0,0,0,0
57,43887,1583,0,0,0,0,0
57,43638,1532,0,0,0,0,0
57,43482,1577,0,0,0,0,0
57,43191,1577,0,0,0,0,0
57,43134,1487,0,0,0,0,0
57,43004,1600,0,0,0,0,0
57,42671,1529,0,0,0,0,0
57,42872,1600,0,0,0,0,0
57,43533,1591,0,0,0,0,0
57,43471,1550,0,0,0,0,0
57,43385,1591,0,0,0,0,0
58,47889,1687,0,0,0,0,0
58,44050,1545,0,0,0,0,0
58,43479,1608,0,0,0,0,0
58,43981,1575,0,0,0,0,0
58,44175,1567,0,0,0,0,0
58,44459,1574,0,0,0,0,0
58,44268,1586,0,0,0,0,0
58,44195,1510,0,0,0,0,0
58,43435,1577,0,0,0,0,0
58,43503,1506,0,0,0,0,0
58,43582,1607,0,0,0,0,0
58,43234,1545,0,0,0,0,0
58,43975,1586,0,0,0,0,0
58,43962,1548,0,0,0,0,0
58,43657,1531,0,0,0,0,0
58,43826,1595,0,0,0,0,0
58,44086,1583,0,0,0,0,0
58,44770,1554,0,0,0,0,0
58,43886,1507,0,0,0,0,0
58,43788,1643,0,0,0,0,0
59,48063,1635,0,0,0,0,0
59,44331,1573,0,0,0,0,0
59,45162,1588,0,0,0,0,0
59,44348,1506,0,0,0,0,0
59,43926,1561,0,0,0,0,0
59,44129,1499,0,0,0,0,0
59,45100,1590,0,0,0,0,0
59,44697,1570,0,0,0,0,0
59,44580,1615,0,0,0,0,0
59,45364,1609,0,0,0,0,0
59,44245,1549,0,0,0,0,0
59,44585,1598,0,0,0,0,0
59,44125,1559,0,0,0,0,0
59,43843,1593,0,0,0,0,0
59,44760,1620,0,0,0,0,0
59,44605,1526,0,0,0,0,0
59,44828,1488,0,0,0,0,0
59,44551,1534,0,0,0,0,0
59,44103,1608,0,0,0,0,0
59,44697,1569,0,0,0,0,0
60,44210,1769,0,0,0,0,0
60,40539,1507,0,0,0,0,0
60,44362,1484,0,0,0,0,0
60,41279,1564,0,0,0,0,0
60,40445,1629,0,0,0,0,0
60,41085,1523,0,0,0,0,0
60,41039,1615,0,0,0,0,0
60,40768,1594,0,0,0,0,0
60,40808,1522,0,0,0,0,0
60,44612,1565,0,0,0,0,0
60,40842,1514,0,0,0,0,0
60,40565,1515,0,0,0,0,0
60,44632,1594,0,0,0,0,0
60,44747,1546,0,0,0,0,0
60,41376,1491,0,0,0,0,0
60,40808,1516,0,0,0,0,0
60,44677,1507,0,0,0,0,0
60,44538,1573,0,0,0,0,0
60,41226,1584,0,0,0,0,0
60,44589,1532,0,0,0,0,0
61,44590,1936,0,0,0,0,0
61,44811,1533,0,0,0,0,0
61,40539,1545,0,0,0,0,0
61,40596,1563,0,0,0,0,0
61,44892,1626,0,0,0,0,0
61,44848,1548,0,0,0,0,0
61,40975,1557,0,0,0,0,0
61,41184,1567,0,0,0,0,0
61,58043,1567,0,0,0,0,0
61,44312,1501,0,0,0,0,0
61,40605,1566,0,0,0,0,0
61,40579,1559,0,0,0,0,0
61,43522,1530,0,0,0,0,0
61,43618,1567,0,0,0,0,0
61,44947,1534,0,0,0,0,0
61,43920,1536,0,0,0,0,0
61,44506,1576,0,0,0,0,0
61,44623,1596,0,0,0,0,0
61,44131,1520,0,0,0,0,0
61,44515,1570,0,0,0,0,0
62,47954,1652,0,0,0,0,0
62,41491,1577,0,0,0,0,0
62,41834,1543,0,0,0,0,0
62,41428,1546,0,0,0,0,0
62,76424,1575,0,0,0,0,0
62,40716,1568,0,0,0,0,0
62,44310,1559,0,0,0,0,0
62,40861,1545,0,0,0,0,0
62,40715,1535,0,0,0,0,0
62,41074,1514,0,0,0,0,0
62,44040,1543,0,0,0,0,0
62,44312,1527,0,0,0,0,0
62,41255,1528,0,0,0,0,0
62,44387,1577,0,0,0,0,0
62,41321,1522,0,0,0,0,0
62,40875,1562,0,0,0,0,0
62,40942,1558,0,0,0,0,0
62,42216,1557,0,0,0,0,0
62,46000,1593,0,0,0,0,0
62,76186,1592,0,0,0,0,0
63,45961,1683,0,0,0,0,0
63,41520,1519,0,0,0,0,0
63,75194,1551,0,0,0,0,0
63,40811,1539,0,0,0,0,0
63,41397,1553,0,0,0,0,0
63,41405,1554,0,0,0,0,0
63,45187,1523,0,0,0,0,0
63,41682,1606,0,0,0,0,0
63,41488,1601,0,0,0,0,0
63,41272,1589,0,0,0,0,0
63,41869,1586,0,0,0,0,0
63,41066,1593,0,0,0,0,0
63,41579,1545,0,0,0,0,0
63,41376,1679,0,0,0,0,0
63,41882,1571,0,0,0,0,0
63,41440,1554,0,0,0,0,0
63,41589,1600,0,0,0,0,0
63,41452,1654,0,0,0,0,0
63,40895,1605,0,0,0,0,0
63,41515,1620,0,0,0,0,0
64,48662,1746,0,0,0,0,0
64,41344,1659,0,0,0,0,0
64,44837,1597,0,0,0,0,0
64,44566,1579,0,0,0,0,0
64,41236,1608,0,0,0,0,0
64,41281,1508,0,0,0,0,0
64,41558,1676,0,0,0,0,0
64,44767,1627,0,0,0,0,0
64,45112,1551,0,0,0,0,0
64,44977,1615,0,0,0,0,0
64,41073,1567,0,0,0,0,0
64,45009,1624,0,0,0,0,0
64,41436,1683,0,0,0,0,0
64,40943,1615,0,0,0,0,0
64,46294,1598,0,0,0,0,0
64,44694,1580,0,0,0,0,0
64,41719,1558,0,0,0,0,0
64,41228,1627,0,0,0,0,0
64,41026,1726,0,0,0,0,0
64,41556,1607,0,0,0,0,0
65,45797,1720,0,0,0,0,0
65,41981,1647,0,0,0,0,0
65,41526,1570,0,0,0,0,0
65,44578,1553,0,0,0,0,0
65,41151,1602,0,0,0,0,0
65,41080,1576,0,0,0,0,0
65,41368,1545,0,0,0,0,0
65,41388,1516,0,0,0,0,0
65,40880,1544,0,0,0,0,0
65,41179,1521,0,0,0,0,0
65,41019,1565,0,0,0,0,0
65,41558,1573,0,0,0,0,0
65,41559,1581,0,0,0,0,0
65,41464,1541,0,0,0,0,0
65,41342,1586,0,0,0,0,0
65,41830,1567,0,0,0,0,0
65,41396,1514,0,0,0,0,0
65,41410,1583,0,0,0,0,0
65,44713,1518,0,0,0,0,0
65,41574,1593,0,0,0,0,0
66,48675,1755,0,0,0,0,0
66,45155,1599,0,0,0,0,0
66,45306,1568,0,0,0,0,0
66,41495,1663,0,0,0,0,0
66,45307,1538,0,0,0,0,0
66,45896,1584,0,0,0,0,0
66,45550,1561,0,0,0,0,0
66,41157,1584,0,0,0,0,0
66,45633,1588,0,0,0,0,0
66,45111,1605,0,0,0,0,0
66,41731,1540,0,0,0,0,0
66,45789,1562,0,0,0,0,0
66,45144,1562,0,0,0,0,0
66,44831,1681,0,0,0,0,0
66,41447,1555,0,0,0,0,0
66,45893,1566,0,0,0,0,0
66,45297,1557,0,0,0,0,0
66,45434,1590,0,0,0,0,0
66,41969,1619,0,0,0,0,0
66,41703,1604,0,0,0,0,0
67,49637,1754,0,0,0,0,0
67,45400,1526,0,0,0,0,0
67,41301,1553,0,0,0,0,0
67,41524,1594,0,0,0,0,0
67,45341,1568,0,0,0,0,0
67,45504,1549,0,0,0,0,0
67,44970,1600,0,0,0,0,0
67,45146,1520,0,0,0,0,0
67,44952,1556,0,0,0,0,0
67,45511,1557,0,0,0,0,0
67,45333,1565,0,0,0,0,0
67,45013,1574,0,0,0,0,0
67,44999,1538,0,0,0,0,0
67,45617,1579,0,0,0,0,0
67,45495,1528,0,0,0,0,0
67,45231,1609,0,0,0,0,0
67,45714,1567,0,0,0,0,0
67,45650,1534,0,0,0,0,0
67,45808,1565,0,0,0,0,0
67,45419,1621,0,0,0,0,0
