Pallet: "pallet_gilt", Extrinsic: "place_bid", Lowest values: [], Highest values: [], Steps: 50, Repeat: 20
l,extrinsic_time_ns,storage_root_time_ns,reads,repeat_reads,writes,repeat_writes,proof_size_bytes
722,103959,1630,0,0,0,0,0
722,102762,1534,0,0,0,0,0
722,103521,1586,0,0,0,0,0
722,103023,1559,0,0,0,0,0
722,102775,1581,0,0,0,0,0
722,130153,1588,0,0,0,0,0
722,121734,1608,0,0,0,0,0
722,102981,1618,0,0,0,0,0
722,102892,1631,0,0,0,0,0
722,103322,1519,0,0,0,0,0
722,103194,1553,0,0,0,0,0
722,103218,1614,0,0,0,0,0
722,103298,1589,0,0,0,0,0
722,103058,1619,0,0,0,0,0
722,103371,1579,0,0,0,0,0
741,109927,1619,0,0,0,0,0
741,105538,1589,0,0,0,0,0
741,105292,1553,0,0,0,0,0
741,105454,1594,0,0,0,0,0
741,105591,1549,0,0,0,0,0
741,105389,1549,0,0,0,0,0
741,104837,1572,0,0,0,0,0
741,105337,1523,0,0,0,0,0
741,105132,1578,0,0,0,0,0
741,105910,1607,0,0,0,0,0
741,104562,1535,0,0,0,0,0
741,132877,1534,0,0,0,0,0
741,104760,1597,0,0,0,0,0
741,104871,1507,0,0,0,0,0
741,105015,1538,0,0,0,0,0
741,105378,1551,0,0,0,0,0
741,105215,1565,0,0,0,0,0
741,105247,1542,0,0,0,0,0
741,107543,1575,0,0,0,0,0
741,105335,1528,0,0,0,0,0
760,111342,1680,0,0,0,0,0
760,106758,1551,0,0,0,0,0
760,106671,1571,0,0,0,0,0
760,106232,1543,0,0,0,0,0
760,107145,1607,0,0,0,0,0
760,107132,1556,0,0,0,0,0
760,106556,1582,0,0,0,0,0
760,106916,1581,0,0,0,0,0
760,106918,1559,0,0,0,0,0
760,106847,1607,0,0,0,0,0
760,106881,1534,0,0,0,0,0
760,107208,1578,0,0,0,0,0
760,107026,1572,0,0,0,0,0
760,106880,1539,0,0,0,0,0
760,106442,1543,0,0,0,0,0
760,107175,1575,0,0,0,0,0
760,106249,1516,0,0,0,0,0
760,106357,1572,0,0,0,0,0
760,106756,1588,0,0,0,0,0
760,106594,1563,0,0,0,0,0
779,113541,1677,0,0,0,0,0
779,108679,1625,0,0,0,0,0
779,108621,1627,0,0,0,0,0
779,108381,1524,0,0,0,0,0
779,108082,1556,0,0,0,0,0
779,108763,1607,0,0,0,0,0
779,108411,1582,0,0,0,0,0
779,108230,1611,0,0,0,0,0
779,108498,1514,0,0,0,0,0
779,108873,1644,0,0,0,0,0
779,107681,1575,0,0,0,0,0
779,108829,1577,0,0,0,0,0
779,108931,1555,0,0,0,0,0
779,108511,1680,0,0,0,0,0
779,108320,1518,0,0,0,0,0
779,109251,1504,0,0,0,0,0
779,108759,1585,0,0,0,0,0
779,108709,1612,0,0,0,0,0
779,108389,1616,0,0,0,0,0
779,108677,1594,0,0,0,0,0
798,115084,1756,0,0,0,0,0
798,110879,1606,0,0,0,0,0
798,110032,1611,0,0,0,0,0
798,110082,1514,0,0,0,0,0
798,110051,1515,0,0,0,0,0
798,110660,1567,0,0,0,0,0
798,110503,1647,0,0,0,0,0
798,110320,1569,0,0,0,0,0
798,110237,1579,0,0,0,0,0
798,110115,1583,0,0,0,0,0
798,110046,1595,0,0,0,0,0
798,109812,1592,0,0,0,0,0
798,110506,1514,0,0,0,0,0
798,110521,1581,0,0,0,0,0
798,110378,1613,0,0,0,0,0
798,110295,1564,0,0,0,0,0
798,110650,1576,0,0,0,0,0
798,110462,1555,0,0,0,0,0
798,110404,1498,0,0,0,0,0
798,110195,1557,0,0,0,0,0
817,118352,1719,0,0,0,0,0
817,112651,1624,0,0,0,0,0
817,112458,1582,0,0,0,0,0
817,112726,1554,0,0,0,0,0
817,112353,1471,0,0,0,0,0
817,113051,1547,0,0,0,0,0
817,112432,1542,0,0,0,0,0
817,112529,1539,0,0,0,0,0
817,112782,1515,0,0,0,0,0
817,111877,1576,0,0,0,0,0
817,112060,1566,0,0,0,0,0
817,112235,1596,0,0,0,0,0
817,113108,1574,0,0,0,0,0
817,112520,1549,0,0,0,0,0
817,111962,1623,0,0,0,0,0
817,112034,1643,0,0,0,0,0
817,112404,1535,0,0,0,0,0
817,113494,1617,0,0,0,0,0
817,112356,1547,0,0,0,0,0
817,111889,1533,0,0,0,0,0
836,119436,1621,0,0,0,0,0
836,114244,1628,0,0,0,0,0
836,114583,1631,0,0,0,0,0
836,114471,1605,0,0,0,0,0
836,141927,1633,0,0,0,0,0
836,114007,1536,0,0,0,0,0
836,146612,1675,0,0,0,0,0
836,113613,1526,0,0,0,0,0
836,114383,1578,0,0,0,0,0
836,114223,1578,0,0,0,0,0
836,113960,1637,0,0,0,0,0
836,114117,1615,0,0,0,0,0
836,114482,1519,0,0,0,0,0
836,114925,1674,0,0,0,0,0
836,114051,1609,0,0,0,0,0
836,114101,1577,0,0,0,0,0
836,114602,1590,0,0,0,0,0
836,114134,1676,0,0,0,0,0
836,114192,1538,0,0,0,0,0
836,114495,1605,0,0,0,0,0
855,122226,1567,0,0,0,0,0
855,116094,1655,0,0,0,0,0
855,116087,1551,0,0,0,0,0
855,116673,1570,0,0,0,0,0
855,117008,1559,0,0,0,0,0
855,116556,1519,0,0,0,0,0
855,115931,1587,0,0,0,0,0
855,116291,1538,0,0,0,0,0
855,116449,1511,0,0,0,0,0
855,116097,1629,0,0,0,0,0
855,116471,1583,0,0,0,0,0
855,116137,1619,0,0,0,0,0
855,115420,1511,0,0,0,0,0
855,115858,1551,0,0,0,0,0
855,115585,1594,0,0,0,0,0
855,116255,1536,0,0,0,0,0
855,116236,1548,0,0,0,0,0
855,116170,1646,0,0,0,0,0
855,115693,1618,0,0,0,0,0
855,116356,1651,0,0,0,0,0
874,126048,1577,0,0,0,0,0
874,118589,1572,0,0,0,0,0
874,120439,1660,0,0,0,0,0
874,118066,1587,0,0,0,0,0
874,121011,1641,0,0,0,0,0
874,117910,1552,0,0,0,0,0
874,120389,1646,0,0,0,0,0
874,117872,1613,0,0,0,0,0
874,121094,1647,0,0,0,0,0
874,117083,1637,0,0,0,0,0
874,120872,1656,0,0,0,0,0
874,117189,1610,0,0,0,0,0
874,121309,1637,0,0,0,0,0
874,117947,1639,0,0,0,0,0
874,121001,1582,0,0,0,0,0
874,117984,1626,0,0,0,0,0
874,120908,1591,0,0,0,0,0
874,117636,1667,0,0,0,0,0
874,120734,1673,0,0,0,0,0
874,117623,1585,0,0,0,0,0
893,124758,1642,0,0,0,0,0
893,119614,1619,0,0,0,0,0
893,119557,1553,0,0,0,0,0
893,119644,1585,0,0,0,0,0
893,119650,1614,0,0,0,0,0
893,119098,1560,0,0,0,0,0
893,119571,1615,0,0,0,0,0
893,119185,1558,0,0,0,0,0
893,118868,1573,0,0,0,0,0
893,119684,1580,0,0,0,0,0
893,119713,1550,0,0,0,0,0
893,118979,1559,0,0,0,0,0
893,118701,1529,0,0,0,0,0
893,119621,1608,0,0,0,0,0
893,119395,1544,0,0,0,0,0
893,119181,1555,0,0,0,0,0
893,120508,1581,0,0,0,0,0
893,122108,1633,0,0,0,0,0
893,118949,1560,0,0,0,0,0
893,122032,1573,0,0,0,0,0
912,126359,1716,0,0,0,0,0
912,121665,1611,0,0,0,0,0
912,121773,1568,0,0,0,0,0
912,121042,1607,0,0,0,0,0
912,121832,1628,0,0,0,0,0
912,121316,1567,0,0,0,0,0
912,121626,1553,0,0,0,0,0
912,121936,1589,0,0,0,0,0
912,121406,1529,0,0,0,0,0
912,121155,1597,0,0,0,0,0
912,121485,1591,0,0,0,0,0
912,121338,1586,0,0,0,0,0
912,121430,1574,0,0,0,0,0
912,121270,1606,0,0,0,0,0
912,121262,1670,0,0,0,0,0
912,121404,1555,0,0,0,0,0
912,121989,1610,0,0,0,0,0
912,122097,1529,0,0,0,0,0
912,121654,1652,0,0,0,0,0
912,121543,1544,0,0,0,0,0
931,127857,1710,0,0,0,0,0
931,123305,1640,0,0,0,0,0
931,124019,1589,0,0,0,0,0
931,123952,1594,0,0,0,0,0
931,123214,1567,0,0,0,0,0
931,123268,1638,0,0,0,0,0
931,123126,1644,0,0,0,0,0
931,123554,1650,0,0,0,0,0
931,123241,1589,0,0,0,0,0
931,123166,1594,0,0,0,0,0
931,123592,1547,0,0,0,0,0
931,125639,1530,0,0,0,0,0
931,122952,1541,0,0,0,0,0
931,123023,1568,0,0,0,0,0
931,122645,1565,0,0,0,0,0
931,123590,1572,0,0,0,0,0
931,123097,1634,0,0,0,0,0
931,124056,1625,0,0,0,0,0
931,122863,1496,0,0,0,0,0
931,123493,1668,0,0,0,0,0
950,130543,1691,0,0,0,0,0
950,125939,1588,0,0,0,0,0
950,125934,1545,0,0,0,0,0
950,126646,1609,0,0,0,0,0
950,125558,1529,0,0,0,0,0
950,125958,1576,0,0,0,0,0
950,125419,1547,0,0,0,0,0
950,126465,1541,0,0,0,0,0
950,125920,1579,0,0,0,0,0
950,126067,1536,0,0,0,0,0
950,126252,1605,0,0,0,0,0
950,139182,1571,0,0,0,0,0
950,125855,1550,0,0,0,0,0
950,126636,1572,0,0,0,0,0
950,125763,1628,0,0,0,0,0
950,125742,1578,0,0,0,0,0
950,125728,1570,0,0,0,0,0
950,127842,1624,0,0,0,0,0
950,125282,1552,0,0,0,0,0
950,125799,1552,0,0,0,0,0
969,132773,1677,0,0,0,0,0
969,128326,1500,0,0,0,0,0
969,129065,1552,0,0,0,0,0
969,127970,1494,0,0,0,0,0
969,128187,1536,0,0,0,0,0
969,127948,1599,0,0,0,0,0
969,128472,1552,0,0,0,0,0
969,144246,1565,0,0,0,0,0
969,128469,1546,0,0,0,0,0
969,128938,1580,0,0,0,0,0
969,128327,1545,0,0,0,0,0
969,128031,1558,0,0,0,0,0
969,128282,1533,0,0,0,0,0
969,128102,1585,0,0,0,0,0
969,127015,1561,0,0,0,0,0
969,127777,1582,0,0,0,0,0
969,127405,1615,0,0,0,0,0
969,128022,1547,0,0,0,0,0
969,127431,1525,0,0,0,0,0
969,128114,1629,0,0,0,0,0
988,138535,1655,0,0,0,0,0
988,132751,1576,0,0,0,0,0
988,128736,1598,0,0,0,0,0
988,129189,1642,0,0,0,0,0
988,129060,1509,0,0,0,0,0
988,131544,1573,0,0,0,0,0
988,129033,1546,0,0,0,0,0
988,129126,1592,0,0,0,0,0
988,149135,1666,0,0,0,0,0
988,129013,1624,0,0,0,0,0
988,128842,1569,0,0,0,0,0
988,128683,1633,0,0,0,0,0
988,129129,1616,0,0,0,0,0
988,128695,1556,0,0,0,0,0
988,129841,1649,0,0,0,0,0
988,128312,1586,0,0,0,0,0
988,129740,1606,0,0,0,0,0
988,128409,2409,0,0,0,0,0
988,156798,1535,0,0,0,0,0
988,129812,1578,0,0,0,0,0

Raw Storage Info
========
Storage: Gilt Queues (r:1 w:1)
Storage: Gilt QueueTotals (r:1 w:1)

Median Slopes Analysis
========
-- Extrinsic Time --

Model:
Time ~=    33.11
    + l    0.097
              µs

Reads = 2 + (0 * l)
Writes = 2 + (0 * l)

Min Squares Analysis
========
-- Extrinsic Time --

Data points distribution:
    l   mean µs  sigma µs       %
    0     31.42      0.11    0.3%
   19     35.31     0.116    0.3%
   38     37.88     0.118    0.3%
   57     39.67     0.174    0.4%
   76     41.45     0.191    0.4%
   95     43.03     0.124    0.2%
  114     44.74     0.218    0.4%
  133     46.57     0.128    0.2%
  152     47.87     0.249    0.5%
  171     50.09     0.175    0.3%
  190      51.6     0.137    0.2%
  209     53.14     0.146    0.2%
  228     55.09     0.186    0.3%
  247     56.64     0.139    0.2%
  266     58.84     0.143    0.2%
  285     60.14     0.129    0.2%
  304     62.07      0.07    0.1%
  323     63.51     0.175    0.2%
  342     66.13     0.137    0.2%
  361     67.83     0.156    0.2%
  380     70.11     0.193    0.2%
  399     71.61     0.126    0.1%
  418     73.43     0.311    0.4%
  437      75.1     0.074    0.0%
  456     77.38     0.103    0.1%
  475     78.88     0.173    0.2%
  494     80.75     0.143    0.1%
  513     82.27     0.127    0.1%
  532     84.47     0.259    0.3%
  551     86.73      0.17    0.1%
  570     88.62     0.154    0.1%
  589     90.37     0.165    0.1%
  608     92.52     0.158    0.1%
  627     93.81     0.145    0.1%
  646      95.7     0.204    0.2%
  665     97.54     0.168    0.1%
  684     99.36     0.157    0.1%
  703     101.4     0.105    0.1%
  722     103.2     0.119    0.1%
  741     105.3     0.111    0.1%
  760     106.8     0.122    0.1%
  779     108.6     0.132    0.1%
  798     110.3     0.126    0.1%
  817     112.4     0.138    0.1%
  836     114.3      0.16    0.1%
  855     116.2     0.116    0.0%
  874     119.3     1.305    1.0%
  893     119.5     0.179    0.1%
  912     121.5     0.134    0.1%
  931     123.3     0.173    0.1%
  950     125.9     0.204    0.1%
  969     128.1     0.154    0.1%
  988     129.2     0.351    0.2%

Quality and confidence:
param     error
l             0

Model:
Time ~=    33.08
    + l    0.097
              µs

Reads = 2 + (0 * l)
Writes = 2 + (0 * l)

Pallet: "pallet_gilt", Extrinsic: "place_bid_max", Lowest values: [], Highest values: [], Steps: 50, Repeat: 20
extrinsic_time_ns,storage_root_time_ns,reads,repeat_reads,writes,repeat_writes,proof_size_bytes
130346,1694,0,0,0,0,0
125928,1624,0,0,0,0,0
125295,1634,0,0,0,0,0
125759,1592,0,0,0,0,0
124382,1612,0,0,0,0,0
128381,1613,0,0,0,0,0
128178,1623,0,0,0,0,0
126029,1602,0,0,0,0,0
126001,1800,0,0,0,0,0
125471,1636,0,0,0,0,0
125675,1603,0,0,0,0,0
124595,1621,0,0,0,0,0
125597,1614,0,0,0,0,0
125844,1594,0,0,0,0,0
126254,1651,0,0,0,0,0
124567,1649,0,0,0,0,0
124735,1639,0,0,0,0,0
126386,1563,0,0,0,0,0
124823,1651,0,0,0,0,0
124642,1618,0,0,0,0,0

Raw Storage Info
========
Storage: Gilt Queues (r:1 w:1)
Storage: Gilt QueueTotals (r:1 w:1)

Median Slopes Analysis
========
-- Extrinsic Time --

Model:
Time ~=    125.7
              µs

Reads = 2
Writes = 2

Min Squares Analysis
========
-- Extrinsic Time --

Model:
Time ~=    125.7
              µs

Reads = 2
Writes = 2

Pallet: "pallet_gilt", Extrinsic: "retract_bid", Lowest values: [], Highest values: [], Steps: 50, Repeat: 20
l,extrinsic_time_ns,storage_root_time_ns,reads,repeat_reads,writes,repeat_writes,proof_size_bytes
1,35762,1480,0,0,0,0,0
1,33014,1413,0,0,0,0,0
1,32092,1456,0,0,0,0,0
1,32154,1442,0,0,0,0,0
1,32299,1411,0,0,0,0,0
1,31955,1451,0,0,0,0,0
1,31831,1417,0,0,0,0,0
1,32215,1478,0,0,0,0,0
1,32312,1437,0,0,0,0,0
1,32205,1386,0,0,0,0,0
1,32157,1408,0,0,0,0,0
1,31908,1477,0,0,0,0,0
1,31889,1437,0,0,0,0,0
1,31957,1467,0,0,0,0,0
1,32190,1448,0,0,0,0,0
1,32189,1467,0,0,0,0,0
1,32300,1450,0,0,0,0,0
1,33922,1403,0,0,0,0,0
1,32129,1417,0,0,0,0,0
1,32196,1478,0,0,0,0,0
20,37076,1543,0,0,0,0,0
20,35660,1564,0,0,0,0,0
20,34869,1481,0,0,0,0,0
20,34872,1447,0,0,0,0,0
20,34473,1476,0,0,0,0,0
20,34757,1460,0,0,0,0,0
20,34642,1490,0,0,0,0,0
20,35136,1407,0,0,0,0,0
20,35698,1496,0,0,0,0,0
20,34954,1474,0,0,0,0,0
20,35033,1471,0,0,0,0,0
20,34732,1449,0,0,0,0,0
20,34734,1411,0,0,0,0,0
20,34882,1465,0,0,0,0,0
20,34523,1398,0,0,0,0,0
20,34578,1484,0,0,0,0,0
20,34349,1462,0,0,0,0,0
20,70048,1509,0,0,0,0,0
20,35347,1472,0,0,0,0,0
20,34431,1500,0,0,0,0,0
39,40749,1567,0,0,0,0,0
39,37787,1513,0,0,0,0,0
39,37618,1465,0,0,0,0,0
39,38093,1522,0,0,0,0,0
39,37327,1476,0,0,0,0,0
39,37431,1465,0,0,0,0,0
39,37866,1521,0,0,0,0,0
39,37684,1502,0,0,0,0,0
39,38146,1505,0,0,0,0,0
39,37229,1524,0,0,0,0,0
39,37069,1443,0,0,0,0,0
39,37357,1460,0,0,0,0,0
39,37655,1481,0,0,0,0,0
39,37887,1446,0,0,0,0,0
39,38150,1510,0,0,0,0,0
39,37190,1500,0,0,0,0,0
39,36940,1512,0,0,0,0,0
39,39232,1501,0,0,0,0,0
39,37491,1445,0,0,0,0,0
39,37818,1502,0,0,0,0,0
58,39781,1578,0,0,0,0,0
58,38520,1427,0,0,0,0,0
58,39375,1503,0,0,0,0,0
58,39620,1410,0,0,0,0,0
58,39617,1454,0,0,0,0,0
58,38465,1446,0,0,0,0,0
58,38373,1435,0,0,0,0,0
58,38548,1425,0,0,0,0,0
58,39038,1471,0,0,0,0,0
58,38819,1447,0,0,0,0,0
58,38834,1391,0,0,0,0,0
58,52531,1431,0,0,0,0,0
58,39008,1465,0,0,0,0,0
58,38965,1441,0,0,0,0,0
58,38499,1387,0,0,0,0,0
58,39357,1455,0,0,0,0,0
58,38935,1475,0,0,0,0,0
58,38989,1417,0,0,0,0,0
58,38640,1395,0,0,0,0,0
58,38816,1483,0,0,0,0,0
77,41994,1584,0,0,0,0,0
77,40371,1528,0,0,0,0,0
77,40505,1554,0,0,0,0,0
77,40698,1576,0,0,0,0,0
77,40666,1528,0,0,0,0,0
77,40321,1471,0,0,0,0,0
77,40480,1542,0,0,0,0,0
77,40563,1484,0,0,0,0,0
77,40617,1496,0,0,0,0,0
77,40606,1570,0,0,0,0,0
77,40381,1459,0,0,0,0,0
77,40311,1470,0,0,0,0,0
77,40507,1492,0,0,0,0,0
77,40991,1461,0,0,0,0,0
77,40419,1475,0,0,0,0,0
77,41522,1491,0,0,0,0,0
77,40599,1435,0,0,0,0,0
77,40287,1509,0,0,0,0,0
77,40303,1495,0,0,0,0,0
77,40832,1486,0,0,0,0,0
96,43142,1542,0,0,0,0,0
96,42407,1531,0,0,0,0,0
96,42015,1513,0,0,0,0,0
96,41766,1496,0,0,0,0,0
96,42627,1522,0,0,0,0,0
96,41303,1588,0,0,0,0,0
96,42184,1523,0,0,0,0,0
96,41676,1496,0,0,0,0,0
96,42495,1483,0,0,0,0,0
96,41814,1523,0,0,0,0,0
96,65224,1510,0,0,0,0,0
96,42051,1494,0,0,0,0,0
96,41684,1486,0,0,0,0,0
96,41620,1540,0,0,0,0,0
96,42160,1474,0,0,0,0,0
96,41853,1485,0,0,0,0,0
96,42167,1504,0,0,0,0,0
96,41826,1480,0,0,0,0,0
96,41815,1490,0,0,0,0,0
96,41564,1439,0,0,0,0,0
115,44194,1510,0,0,0,0,0
115,43514,1512,0,0,0,0,0
115,43432,1546,0,0,0,0,0
115,43718,1474,0,0,0,0,0
115,44104,1543,0,0,0,0,0
115,43573,1467,0,0,0,0,0
115,43798,1563,0,0,0,0,0
115,43348,1423,0,0,0,0,0
115,43600,1502,0,0,0,0,0
115,73494,1511,0,0,0,0,0
115,43656,1511,0,0,0,0,0
115,43060,1500,0,0,0,0,0
115,43044,1473,0,0,0,0,0
115,44167,1527,0,0,0,0,0
115,43607,1482,0,0,0,0,0
115,43219,1521,0,0,0,0,0
115,42878,1455,0,0,0,0,0
115,43350,1454,0,0,0,0,0
115,43300,1504,0,0,0,0,0
115,43280,1527,0,0,0,0,0
134,51882,1637,0,0,0,0,0
134,45624,1569,0,0,0,0,0
134,45543,1549,0,0,0,0,0
134,45228,1528,0,0,0,0,0
134,45853,1541,0,0,0,0,0
134,45527,1593,0,0,0,0,0
134,45188,1494,0,0,0,0,0
134,45222,1538,0,0,0,0,0
134,45764,1565,0,0,0,0,0
134,45477,1532,0,0,0,0,0
134,45512,1529,0,0,0,0,0
134,45221,1574,0,0,0,0,0
134,45174,1531,0,0,0,0,0
134,44948,1518,0,0,0,0,0
134,45313,1474,0,0,0,0,0
134,45333,1489,0,0,0,0,0
134,45286,1560,0,0,0,0,0
134,45028,1562,0,0,0,0,0
134,45215,1502,0,0,0,0,0
134,45031,1564,0,0,0,0,0
153,48090,1542,0,0,0,0,0
153,47006,1489,0,0,0,0,0
153,47014,1586,0,0,0,0,0
153,46906,1509,0,0,0,0,0
153,46798,1568,0,0,0,0,0
153,46863,1507,0,0,0,0,0
153,46965,1498,0,0,0,0,0
153,47629,1498,0,0,0,0,0
153,46794,1509,0,0,0,0,0
153,47213,1514,0,0,0,0,0
153,46891,1510,0,0,0,0,0
153,46922,1510,0,0,0,0,0
153,47156,1520,0,0,0,0,0
153,47275,1511,0,0,0,0,0
153,47134,1522,0,0,0,0,0
153,64963,1559,0,0,0,0,0
153,47304,1564,0,0,0,0,0
153,47151,1542,0,0,0,0,0
153,47367,1581,0,0,0,0,0
153,47398,1476,0,0,0,0,0
172,51485,1556,0,0,0,0,0
172,49954,1499,0,0,0,0,0
172,48445,1482,0,0,0,0,0
172,48843,1584,0,0,0,0,0
172,49100,1451,0,0,0,0,0
172,49159,1444,0,0,0,0,0
172,48358,1511,0,0,0,0,0
172,49186,1536,0,0,0,0,0
172,48259,1493,0,0,0,0,0
172,48528,1538,0,0,0,0,0
172,48591,1466,0,0,0,0,0
172,48430,1431,0,0,0,0,0
172,48800,1512,0,0,0,0,0
172,49165,1531,0,0,0,0,0
172,48539,1487,0,0,0,0,0
172,48415,1488,0,0,0,0,0
172,47937,1574,0,0,0,0,0
172,48522,1460,0,0,0,0,0
172,48743,1517,0,0,0,0,0
172,48034,1502,0,0,0,0,0
191,52527,1603,0,0,0,0,0
191,50091,1551,0,0,0,0,0
191,50570,1525,0,0,0,0,0
191,50605,1580,0,0,0,0,0
191,49973,1526,0,0,0,0,0
191,50308,1551,0,0,0,0,0
191,49668,1523,0,0,0,0,0
191,50106,1509,0,0,0,0,0
191,50773,1494,0,0,0,0,0
191,50978,1612,0,0,0,0,0
191,49832,1503,0,0,0,0,0
191,53310,1650,0,0,0,0,0
191,50569,1566,0,0,0,0,0
191,50566,1526,0,0,0,0,0
191,50123,1538,0,0,0,0,0
191,50266,1553,0,0,0,0,0
191,50029,1502,0,0,0,0,0
191,50080,1488,0,0,0,0,0
191,50762,1519,0,0,0,0,0
191,50345,1564,0,0,0,0,0
210,54420,1594,0,0,0,0,0
210,52541,1527,0,0,0,0,0
210,51810,1547,0,0,0,0,0
210,51447,1528,0,0,0,0,0
210,52111,1521,0,0,0,0,0
210,52371,1538,0,0,0,0,0
210,51546,1573,0,0,0,0,0
210,51129,1568,0,0,0,0,0
210,52026,1536,0,0,0,0,0
210,51656,1505,0,0,0,0,0
210,51457,1514,0,0,0,0,0
210,52301,1538,0,0,0,0,0
210,52552,1578,0,0,0,0,0
210,55050,1596,0,0,0,0,0
210,52000,1506,0,0,0,0,0
210,52222,1550,0,0,0,0,0
210,51994,1450,0,0,0,0,0
210,51426,1491,0,0,0,0,0
210,51685,1469,0,0,0,0,0
210,51950,1511,0,0,0,0,0
229,56156,1668,0,0,0,0,0
229,53352,1535,0,0,0,0,0
229,53869,1557,0,0,0,0,0
229,53130,1476,0,0,0,0,0
229,53129,1492,0,0,0,0,0
229,53721,1461,0,0,0,0,0
229,53095,1511,0,0,0,0,0
229,53477,1402,0,0,0,0,0
229,53039,1451,0,0,0,0,0
229,53628,1527,0,0,0,0,0
229,58384,1608,0,0,0,0,0
229,53597,1544,0,0,0,0,0
229,53804,1477,0,0,0,0,0
229,53325,1483,0,0,0,0,0
229,53406,1527,0,0,0,0,0
229,53988,1519,0,0,0,0,0
229,52994,1488,0,0,0,0,0
229,53548,1539,0,0,0,0,0
229,52900,1473,0,0,0,0,0
229,52820,1439,0,0,0,0,0
248,57214,1562,0,0,0,0,0
248,55247,1535,0,0,0,0,0
248,55167,1528,0,0,0,0,0
248,54783,1564,0,0,0,0,0
248,54934,1528,0,0,0,0,0
248,54640,1470,0,0,0,0,0
248,54482,1385,0,0,0,0,0
248,54684,1474,0,0,0,0,0
248,54872,1428,0,0,0,0,0
248,54247,1498,0,0,0,0,0
248,54509,1429,0,0,0,0,0
248,54933,1471,0,0,0,0,0
248,54534,1437,0,0,0,0,0
248,54871,1454,0,0,0,0,0
248,54793,1482,0,0,0,0,0
248,55363,1460,0,0,0,0,0
248,54378,1444,0,0,0,0,0
248,54543,1500,0,0,0,0,0
248,54092,1435,0,0,0,0,0
248,55066,1449,0,0,0,0,0
267,59186,1625,0,0,0,0,0
267,56921,1549,0,0,0,0,0
267,56634,1541,0,0,0,0,0
267,56195,1519,0,0,0,0,0
267,56543,1571,0,0,0,0,0
267,56228,1560,0,0,0,0,0
267,56951,1505,0,0,0,0,0
267,56540,1516,0,0,0,0,0
267,56382,1559,0,0,0,0,0
267,57120,1554,0,0,0,0,0
267,56731,1572,0,0,0,0,0
267,56038,1526,0,0,0,0,0
267,55981,1530,0,0,0,0,0
267,56583,1495,0,0,0,0,0
267,56023,1528,0,0,0,0,0
267,56243,1506,0,0,0,0,0
267,55943,1465,0,0,0,0,0
267,56591,1509,0,0,0,0,0
267,56098,1525,0,0,0,0,0
267,56231,1431,0,0,0,0,0
286,60890,1619,0,0,0,0,0
286,58583,1617,0,0,0,0,0
286,58277,1563,0,0,0,0,0
286,71555,1524,0,0,0,0,0
286,58439,1543,0,0,0,0,0
286,57973,1506,0,0,0,0,0
286,57888,1463,0,0,0,0,0
286,58446,1540,0,0,0,0,0
286,57950,1484,0,0,0,0,0
286,57905,1615,0,0,0,0,0
286,58371,1557,0,0,0,0,0
286,58205,1539,0,0,0,0,0
286,58701,1574,0,0,0,0,0
286,58002,1521,0,0,0,0,0
286,57480,1472,0,0,0,0,0
286,57880,1504,0,0,0,0,0
286,58063,1553,0,0,0,0,0
286,58664,1595,0,0,0,0,0
286,57603,1518,0,0,0,0,0
286,58223,1549,0,0,0,0,0
305,62230,1640,0,0,0,0,0
305,60156,1588,0,0,0,0,0
305,76692,1562,0,0,0,0,0
305,59706,1561,0,0,0,0,0
305,60541,1578,0,0,0,0,0
305,59376,1478,0,0,0,0,0
305,59892,1550,0,0,0,0,0
305,62471,1533,0,0,0,0,0
305,60932,1624,0,0,0,0,0
305,60227,1571,0,0,0,0,0
305,60171,1582,0,0,0,0,0
305,60037,1543,0,0,0,0,0
305,61277,1589,0,0,0,0,0
305,60163,1560,0,0,0,0,0
305,59812,1529,0,0,0,0,0
305,59607,1501,0,0,0,0,0
305,60197,1525,0,0,0,0,0
305,59703,1547,0,0,0,0,0
305,59545,1579,0,0,0,0,0
305,59995,1541,0,0,0,0,0
324,65741,1651,0,0,0,0,0
324,62493,1468,0,0,0,0,0
324,65618,1508,0,0,0,0,0
324,61836,1520,0,0,0,0,0
324,61439,1482,0,0,0,0,0
324,61347,1511,0,0,0,0,0
324,60671,1543,0,0,0,0,0
324,61291,1528,0,0,0,0,0
324,61269,1469,0,0,0,0,0
324,61127,1489,0,0,0,0,0
324,61725,1497,0,0,0,0,0
324,61134,1474,0,0,0,0,0
324,61620,1518,0,0,0,0,0
324,61755,1535,0,0,0,0,0
324,62426,1563,0,0,0,0,0
324,61454,1497,0,0,0,0,0
324,61313,1473,0,0,0,0,0
324,61560,1511,0,0,0,0,0
324,61539,1514,0,0,0,0,0
324,61622,1501,0,0,0,0,0
343,65681,1606,0,0,0,0,0
343,63052,1546,0,0,0,0,0
343,62609,1533,0,0,0,0,0
343,62620,1559,0,0,0,0,0
343,63077,1504,0,0,0,0,0
343,63752,1556,0,0,0,0,0
343,62763,1531,0,0,0,0,0
343,62937,1476,0,0,0,0,0
343,62928,1493,0,0,0,0,0
343,62786,1497,0,0,0,0,0
343,62894,1567,0,0,0,0,0
343,63465,1568,0,0,0,0,0
343,62376,1495,0,0,0,0,0
343,62155,1547,0,0,0,0,0
