Pallet: "pallet_bounties", Extrinsic: "propose_bounty", Lowest values: [], Highest values: [], Steps: 50, Repeat: 20
d,extrinsic_time_ns,storage_root_time_ns,reads,repeat_reads,writes,repeat_writes,proof_size_bytes
228,23834,1304,0,0,0,0,0
228,23716,1277,0,0,0,0,0
228,23528,1379,0,0,0,0,0
228,23310,1384,0,0,0,0,0
228,23338,1327,0,0,0,0,0
228,23770,1298,0,0,0,0,0
228,23248,1319,0,0,0,0,0
228,23184,1357,0,0,0,0,0
228,23100,1320,0,0,0,0,0
228,23227,1325,0,0,0,0,0
228,23410,1365,0,0,0,0,0
228,23377,1273,0,0,0,0,0
228,23412,1319,0,0,0,0,0
228,23413,1344,0,0,0,0,0
228,23099,1330,0,0,0,0,0
234,25898,1551,0,0,0,0,0
234,24231,1410,0,0,0,0,0
234,23594,1413,0,0,0,0,0
234,23510,1517,0,0,0,0,0
234,24069,1425,0,0,0,0,0
234,23727,1385,0,0,0,0,0
234,23337,1407,0,0,0,0,0
234,23324,1441,0,0,0,0,0
234,23432,1403,0,0,0,0,0
234,23524,1397,0,0,0,0,0
234,23345,1415,0,0,0,0,0
234,23279,1421,0,0,0,0,0
234,23299,1420,0,0,0,0,0
234,23816,1414,0,0,0,0,0
234,23452,1404,0,0,0,0,0
234,23492,1382,0,0,0,0,0
234,23312,1449,0,0,0,0,0
234,23532,1453,0,0,0,0,0
234,23276,1433,0,0,0,0,0
234,23280,1400,0,0,0,0,0
240,25541,15970,0,0,0,0,0
240,23488,1266,0,0,0,0,0
240,23670,1257,0,0,0,0,0
240,23133,1308,0,0,0,0,0
240,23009,1244,0,0,0,0,0
240,23167,1312,0,0,0,0,0
240,23526,1289,0,0,0,0,0
240,23202,1291,0,0,0,0,0
240,22842,1302,0,0,0,0,0
240,22884,1330,0,0,0,0,0
240,23049,1313,0,0,0,0,0
240,22947,1339,0,0,0,0,0
240,22887,1263,0,0,0,0,0
240,23013,1288,0,0,0,0,0
240,23220,1351,0,0,0,0,0
240,23382,1305,0,0,0,0,0
240,23043,1298,0,0,0,0,0
240,22722,1275,0,0,0,0,0
240,23001,1302,0,0,0,0,0
240,23168,1340,0,0,0,0,0
246,28176,1502,0,0,0,0,0
246,24337,1369,0,0,0,0,0
246,24114,1405,0,0,0,0,0
246,23528,1421,0,0,0,0,0
246,23777,1401,0,0,0,0,0
246,24472,1422,0,0,0,0,0
246,23563,1399,0,0,0,0,0
246,23479,1351,0,0,0,0,0
246,23522,1383,0,0,0,0,0
246,23743,1357,0,0,0,0,0
246,23654,1421,0,0,0,0,0
246,23754,1369,0,0,0,0,0
246,23346,1405,0,0,0,0,0
246,23629,1345,0,0,0,0,0
246,23635,1432,0,0,0,0,0
246,23723,1432,0,0,0,0,0
246,23215,1384,0,0,0,0,0
246,23343,1418,0,0,0,0,0
246,23786,1389,0,0,0,0,0
246,23772,1349,0,0,0,0,0
252,27541,1464,0,0,0,0,0
252,24629,1385,0,0,0,0,0
252,24162,1347,0,0,0,0,0
252,23766,1445,0,0,0,0,0
252,23717,1343,0,0,0,0,0
252,23452,1379,0,0,0,0,0
252,23931,1359,0,0,0,0,0
252,23884,1394,0,0,0,0,0
252,23719,1397,0,0,0,0,0
252,24444,1407,0,0,0,0,0
252,23969,1380,0,0,0,0,0
252,23690,1461,0,0,0,0,0
252,23436,1380,0,0,0,0,0
252,23360,1332,0,0,0,0,0
252,23448,1401,0,0,0,0,0
252,23158,1407,0,0,0,0,0
252,23264,1386,0,0,0,0,0
252,23311,1374,0,0,0,0,0
252,23718,1385,0,0,0,0,0
252,23485,1428,0,0,0,0,0
258,27820,1582,0,0,0,0,0
258,24220,1483,0,0,0,0,0
258,23983,1410,0,0,0,0,0
258,23690,1404,0,0,0,0,0
258,23447,1419,0,0,0,0,0
258,23951,1404,0,0,0,0,0
258,23801,1369,0,0,0,0,0
258,23789,1411,0,0,0,0,0
258,23594,1345,0,0,0,0,0
258,23745,1369,0,0,0,0,0
258,23441,1418,0,0,0,0,0
258,23449,1374,0,0,0,0,0
258,23587,1431,0,0,0,0,0
258,30085,1386,0,0,0,0,0
258,23854,1398,0,0,0,0,0
258,23442,1338,0,0,0,0,0
258,23197,1449,0,0,0,0,0
258,23684,1400,0,0,0,0,0
258,23679,1350,0,0,0,0,0
258,23563,1394,0,0,0,0,0
264,27427,1539,0,0,0,0,0
264,24019,1439,0,0,0,0,0
264,23621,1413,0,0,0,0,0
264,23520,1507,0,0,0,0,0
264,23263,1413,0,0,0,0,0
264,23578,1365,0,0,0,0,0
264,23779,1394,0,0,0,0,0
264,23862,1407,0,0,0,0,0
264,23997,1424,0,0,0,0,0
264,24031,1396,0,0,0,0,0
264,23727,1407,0,0,0,0,0
264,23372,1375,0,0,0,0,0
264,23497,1379,0,0,0,0,0
264,23662,1432,0,0,0,0,0
264,23249,1419,0,0,0,0,0
264,23444,1383,0,0,0,0,0
264,23440,1386,0,0,0,0,0
264,23448,1528,0,0,0,0,0
264,23870,1404,0,0,0,0,0
264,23764,1441,0,0,0,0,0
270,30869,1532,0,0,0,0,0
270,27472,1383,0,0,0,0,0
270,24287,1448,0,0,0,0,0
270,23896,1467,0,0,0,0,0
270,27088,1360,0,0,0,0,0
270,24294,1419,0,0,0,0,0
270,23688,1407,0,0,0,0,0
270,23951,1447,0,0,0,0,0
270,23988,1386,0,0,0,0,0
270,24285,1384,0,0,0,0,0
270,23935,1414,0,0,0,0,0
270,23601,1340,0,0,0,0,0
270,23826,1384,0,0,0,0,0
270,23464,1364,0,0,0,0,0
270,24277,1368,0,0,0,0,0
270,23444,1337,0,0,0,0,0
270,23564,1410,0,0,0,0,0
270,23717,1417,0,0,0,0,0
270,24110,1370,0,0,0,0,0
270,23895,1367,0,0,0,0,0
276,27906,1593,0,0,0,0,0
276,24285,1420,0,0,0,0,0
276,24040,1409,0,0,0,0,0
276,24033,1437,0,0,0,0,0
276,23342,1424,0,0,0,0,0
276,23298,1397,0,0,0,0,0
276,23791,1364,0,0,0,0,0
276,23777,1342,0,0,0,0,0
276,23518,1395,0,0,0,0,0
276,23700,1336,0,0,0,0,0
276,23763,1329,0,0,0,0,0
276,23712,1391,0,0,0,0,0
276,23503,1381,0,0,0,0,0
276,23530,1393,0,0,0,0,0
276,23491,1349,0,0,0,0,0
276,23556,1427,0,0,0,0,0
276,23076,1381,0,0,0,0,0
276,23364,1391,0,0,0,0,0
276,23465,1406,0,0,0,0,0
276,23715,1406,0,0,0,0,0
282,27560,1512,0,0,0,0,0
282,24586,1441,0,0,0,0,0
282,23835,1412,0,0,0,0,0
282,23517,1377,0,0,0,0,0
282,23533,1385,0,0,0,0,0
282,23784,1362,0,0,0,0,0
282,23518,1359,0,0,0,0,0
282,23197,1395,0,0,0,0,0
282,23795,1401,0,0,0,0,0
282,23666,1392,0,0,0,0,0
282,23338,1319,0,0,0,0,0
282,23193,1369,0,0,0,0,0
282,23723,1398,0,0,0,0,0
282,24058,1391,0,0,0,0,0
282,23435,1408,0,0,0,0,0
282,23652,1377,0,0,0,0,0
282,23658,1450,0,0,0,0,0
282,23540,1384,0,0,0,0,0
282,23402,1413,0,0,0,0,0
282,23200,1359,0,0,0,0,0
288,27731,1459,0,0,0,0,0
288,24016,1410,0,0,0,0,0
288,23796,1446,0,0,0,0,0
288,23575,1378,0,0,0,0,0
288,23667,1441,0,0,0,0,0
288,24040,1449,0,0,0,0,0
288,24079,1408,0,0,0,0,0
288,24049,1382,0,0,0,0,0
288,23864,1385,0,0,0,0,0
288,23933,1354,0,0,0,0,0
288,23340,1367,0,0,0,0,0
288,23518,1389,0,0,0,0,0
288,23611,1384,0,0,0,0,0
288,23429,1389,0,0,0,0,0
288,23299,1385,0,0,0,0,0
288,23456,1377,0,0,0,0,0
288,23697,1353,0,0,0,0,0
288,23697,1360,0,0,0,0,0
288,23635,1361,0,0,0,0,0
288,23724,1333,0,0,0,0,0
294,27908,1541,0,0,0,0,0
294,24324,1491,0,0,0,0,0
294,23806,1393,0,0,0,0,0
294,23926,1412,0,0,0,0,0
294,23573,1429,0,0,0,0,0
294,23747,1424,0,0,0,0,0
294,23619,1449,0,0,0,0,0
294,23746,1437,0,0,0,0,0
294,23518,1448,0,0,0,0,0
294,24502,1433,0,0,0,0,0
294,23601,1475,0,0,0,0,0
294,23733,1418,0,0,0,0,0
294,23610,1426,0,0,0,0,0
294,23855,1423,0,0,0,0,0
294,23653,1404,0,0,0,0,0
294,23599,1411,0,0,0,0,0
294,23685,1452,0,0,0,0,0
294,23238,1420,0,0,0,0,0
294,23444,1410,0,0,0,0,0
294,23476,1414,0,0,0,0,0
300,27623,1544,0,0,0,0,0
300,24075,1531,0,0,0,0,0
300,23571,1494,0,0,0,0,0
300,23476,1473,0,0,0,0,0
300,23657,1459,0,0,0,0,0
300,23916,1415,0,0,0,0,0
300,23733,1423,0,0,0,0,0
300,23765,1414,0,0,0,0,0
300,23096,1486,0,0,0,0,0
300,23284,1388,0,0,0,0,0
300,23894,1460,0,0,0,0,0
300,23488,1413,0,0,0,0,0
300,23504,1367,0,0,0,0,0
300,23603,1533,0,0,0,0,0
300,23782,1394,0,0,0,0,0
300,23437,1369,0,0,0,0,0
300,23489,1436,0,0,0,0,0
300,23713,1478,0,0,0,0,0
300,23664,1484,0,0,0,0,0
300,23917,1446,0,0,0,0,0

Raw Storage Info
========
Storage: Bounties BountyCount (r:1 w:1)
Storage: System Account (r:1 w:1)
Storage: Bounties BountyDescriptions (r:0 w:1)
Storage: Bounties Bounties (r:0 w:1)

Median Slopes Analysis
========
-- Extrinsic Time --

Model:
Time ~=    23.28
    + d    0.001
              µs

Reads = 2 + (0 * d)
Writes = 4 + (0 * d)

Min Squares Analysis
========
-- Extrinsic Time --

Data points distribution:
    d   mean µs  sigma µs       %
    0      22.6     0.114    0.5%
    6     22.85     0.167    0.7%
   12     23.33      0.18    0.7%
   18     23.32     0.168    0.7%
   24     22.93     0.173    0.7%
   30     23.14     0.124    0.5%
   36     23.44     0.073    0.3%
   42     23.46     0.137    0.5%
   48     23.34     0.142    0.6%
   54     23.52     0.185    0.7%
   60     23.61     0.181    0.7%
   66     23.58     0.145    0.6%
   72     23.48     0.072    0.3%
   78     23.48     0.094    0.4%
   84     23.38     0.121    0.5%
   90     23.29     0.084    0.3%
   96     23.38     0.112    0.4%
  102     23.37     0.086    0.3%
  108     23.53     0.079    0.3%
  114     23.46     0.152    0.6%
  120     23.41     0.145    0.6%
  126     23.44     0.095    0.4%
  132     23.82     0.218    0.9%
  138     23.56     0.084    0.3%
  144     23.53     0.122    0.5%
  150     23.67     0.119    0.5%
  156      23.6     0.179    0.7%
  162     23.66     0.098    0.4%
  168     23.46     0.164    0.6%
  174     23.72     0.108    0.4%
  180     23.66     0.117    0.4%
  186     23.63     0.097    0.4%
  192     23.64     0.182    0.7%
  198     23.01     0.071    0.3%
  204     23.46     0.097    0.4%
  210     23.21      0.13    0.5%
  216     23.65     0.202    0.8%
  222     23.55     0.071    0.3%
  228     23.41     0.117    0.4%
  234     23.45     0.088    0.3%
  240      23.1     0.081    0.3%
  246     23.67     0.084    0.3%
  252     23.68     0.161    0.6%
  258     23.69     0.093    0.3%
  264     23.64     0.129    0.5%
  270     23.98     0.175    0.7%
  276     23.62      0.11    0.4%
  282      23.6     0.104    0.4%
  288     23.71     0.107    0.4%
  294     23.67      0.07    0.2%
  300     23.64     0.098    0.4%

Quality and confidence:
param     error
d             0

Model:
Time ~=    23.24
    + d    0.002
              µs

Reads = 2 + (0 * d)
Writes = 4 + (0 * d)

Pallet: "pallet_bounties", Extrinsic: "approve_bounty", Lowest values: [], Highest values: [], Steps: 50, Repeat: 20
extrinsic_time_ns,storage_root_time_ns,reads,repeat_reads,writes,repeat_writes,proof_size_bytes
7862,1484,0,0,0,0,0
6790,1355,0,0,0,0,0
6518,1263,0,0,0,0,0
6680,1319,0,0,0,0,0
6420,1292,0,0,0,0,0
6503,1369,0,0,0,0,0
6525,1335,0,0,0,0,0
6627,1372,0,0,0,0,0
6509,1322,0,0,0,0,0
6621,1332,0,0,0,0,0
6502,1344,0,0,0,0,0
6311,1349,0,0,0,0,0
6418,1356,0,0,0,0,0
6601,1327,0,0,0,0,0
6512,1302,0,0,0,0,0
6562,1304,0,0,0,0,0
6549,1289,0,0,0,0,0
6506,1304,0,0,0,0,0
6577,1345,0,0,0,0,0
6618,1279,0,0,0,0,0

Raw Storage Info
========
Storage: Bounties Bounties (r:1 w:1)
Storage: Bounties BountyApprovals (r:1 w:1)

Median Slopes Analysis
========
-- Extrinsic Time --

Model:
Time ~=    6.549
              µs

Reads = 2
Writes = 2

Min Squares Analysis
========
-- Extrinsic Time --

Model:
Time ~=    6.549
              µs

Reads = 2
Writes = 2

Pallet: "pallet_bounties", Extrinsic: "propose_curator", Lowest values: [], Highest values: [], Steps: 50, Repeat: 20
extrinsic_time_ns,storage_root_time_ns,reads,repeat_reads,writes,repeat_writes,proof_size_bytes
6587,1505,0,0,0,0,0
5601,1359,0,0,0,0,0
5467,1326,0,0,0,0,0
5469,1374,0,0,0,0,0
5945,1376,0,0,0,0,0
5531,1302,0,0,0,0,0
5468,1304,0,0,0,0,0
5707,1353,0,0,0,0,0
5419,1329,0,0,0,0,0
5276,1376,0,0,0,0,0
5605,1344,0,0,0,0,0
5513,1317,0,0,0,0,0
5615,1324,0,0,0,0,0
5430,1341,0,0,0,0,0
5352,1345,0,0,0,0,0
5331,1309,0,0,0,0,0
5432,1362,0,0,0,0,0
5230,1318,0,0,0,0,0
5570,1342,0,0,0,0,0
5075,1357,0,0,0,0,0

Raw Storage Info
========
Storage: Bounties Bounties (r:1 w:1)

Median Slopes Analysis
========
-- Extrinsic Time --

Model:
Time ~=    5.469
              µs

Reads = 1
Writes = 1

Min Squares Analysis
========
-- Extrinsic Time --

Model:
Time ~=    5.469
              µs

Reads = 1
Writes = 1

Pallet: "pallet_bounties", Extrinsic: "unassign_curator", Lowest values: [], Highest values: [], Steps: 50, Repeat: 20
extrinsic_time_ns,storage_root_time_ns,reads,repeat_reads,writes,repeat_writes,proof_size_bytes
28277,1658,0,0,0,0,0
26644,1527,0,0,0,0,0
26492,1513,0,0,0,0,0
26352,1501,0,0,0,0,0
26155,1520,0,0,0,0,0
26177,1494,0,0,0,0,0
26704,1495,0,0,0,0,0
26504,1475,0,0,0,0,0
26618,1551,0,0,0,0,0
26590,1500,0,0,0,0,0
26286,1524,0,0,0,0,0
26602,1470,0,0,0,0,0
26385,1512,0,0,0,0,0
31257,1562,0,0,0,0,0
26887,1563,0,0,0,0,0
26706,1532,0,0,0,0,0
26467,1595,0,0,0,0,0
26637,1435,0,0,0,0,0
26624,1538,0,0,0,0,0
26828,1492,0,0,0,0,0

Raw Storage Info
========
Storage: Bounties Bounties (r:1 w:1)
Storage: System Account (r:1 w:1)

Median Slopes Analysis
========
-- Extrinsic Time --

Model:
Time ~=    26.61
              µs

Reads = 2
Writes = 2

Min Squares Analysis
========
-- Extrinsic Time --

Model:
Time ~=    26.61
              µs

Reads = 2
Writes = 2

Pallet: "pallet_bounties", Extrinsic: "accept_curator", Lowest values: [], Highest values: [], Steps: 50, Repeat: 20
extrinsic_time_ns,storage_root_time_ns,reads,repeat_reads,writes,repeat_writes,proof_size_bytes
22515,1552,0,0,0,0,0
20856,1464,0,0,0,0,0
20896,1446,0,0,0,0,0
20929,1400,0,0,0,0,0
21194,1410,0,0,0,0,0
20670,1420,0,0,0,0,0
21434,1473,0,0,0,0,0
21223,1417,0,0,0,0,0
20626,1406,0,0,0,0,0
21245,1420,0,0,0,0,0
21331,1421,0,0,0,0,0
20704,1388,0,0,0,0,0
21084,1425,0,0,0,0,0
20760,1407,0,0,0,0,0
20954,1416,0,0,0,0,0
21069,1376,0,0,0,0,0
20958,1461,0,0,0,0,0
20638,1397,0,0,0,0,0
21140,1356,0,0,0,0,0
20534,1425,0,0,0,0,0

Raw Storage Info
========
Storage: Bounties Bounties (r:1 w:1)
Storage: System Account (r:1 w:1)

Median Slopes Analysis
========
-- Extrinsic Time --

Model:
Time ~=    20.95
              µs

Reads = 2
Writes = 2

Min Squares Analysis
========
-- Extrinsic Time --

Model:
Time ~=    20.95
              µs

Reads = 2
Writes = 2

Pallet: "pallet_bounties", Extrinsic: "award_bounty", Lowest values: [], Highest values: [], Steps: 50, Repeat: 20
extrinsic_time_ns,storage_root_time_ns,reads,repeat_reads,writes,repeat_writes,proof_size_bytes
18221,1614,0,0,0,0,0
17391,1506,0,0,0,0,0
17382,1502,0,0,0,0,0
17426,1500,0,0,0,0,0
16734,1413,0,0,0,0,0
17118,1444,0,0,0,0,0
17445,1492,0,0,0,0,0
17212,1525,0,0,0,0,0
17207,1500,0,0,0,0,0
17258,1498,0,0,0,0,0
17156,1481,0,0,0,0,0
17259,1458,0,0,0,0,0
16631,1442,0,0,0,0,0
17482,1468,0,0,0,0,0
16854,1501,0,0,0,0,0
17030,1472,0,0,0,0,0
17191,1485,0,0,0,0,0
17482,1435,0,0,0,0,0
16931,1461,0,0,0,0,0
16991,1462,0,0,0,0,0

Raw Storage Info
========
Storage: Bounties Bounties (r:1 w:1)
Storage: ChildBounties ParentChildBounties (r:1 w:0)

Median Slopes Analysis
========
-- Extrinsic Time --

Model:
Time ~=    17.21
              µs

Reads = 2
Writes = 1

Min Squares Analysis
========
-- Extrinsic Time --

Model:
Time ~=    17.21
              µs

Reads = 2
Writes = 1

Pallet: "pallet_bounties", Extrinsic: "claim_bounty", Lowest values: [], Highest values: [], Steps: 50, Repeat: 20
extrinsic_time_ns,storage_root_time_ns,reads,repeat_reads,writes,repeat_writes,proof_size_bytes
60317,1604,0,0,0,0,0
59132,1491,0,0,0,0,0
58829,1423,0,0,0,0,0
58573,1486,0,0,0,0,0
59179,1459,0,0,0,0,0
59363,1541,0,0,0,0,0
59174,1473,0,0,0,0,0
59151,1506,0,0,0,0,0
59169,1499,0,0,0,0,0
58648,1510,0,0,0,0,0
58679,1444,0,0,0,0,0
58776,21630,0,0,0,0,0
59536,1509,0,0,0,0,0
58369,1481,0,0,0,0,0
58824,1472,0,0,0,0,0
59171,1435,0,0,0,0,0
58800,1475,0,0,0,0,0
59053,1536,0,0,0,0,0
58915,1502,0,0,0,0,0
58672,1485,0,0,0,0,0

Raw Storage Info
========
Storage: Bounties Bounties (r:1 w:1)
Storage: System Account (r:3 w:3)
Storage: ChildBounties ChildrenCuratorFees (r:1 w:1)
Storage: Bounties BountyDescriptions (r:0 w:1)

Median Slopes Analysis
========
-- Extrinsic Time --

Model:
Time ~=    59.05
              µs

Reads = 5
Writes = 6

Min Squares Analysis
========
-- Extrinsic Time --

Model:
Time ~=    59.05
              µs

Reads = 5
Writes = 6

Pallet: "pallet_bounties", Extrinsic: "close_bounty_proposed", Lowest values: [], Highest values: [], Steps: 50, Repeat: 20
extrinsic_time_ns,storage_root_time_ns,reads,repeat_reads,writes,repeat_writes,proof_size_bytes
35275,1517,0,0,0,0,0
28171,1436,0,0,0,0,0
27871,1376,0,0,0,0,0
28068,1371,0,0,0,0,0
27685,1433,0,0,0,0,0
27733,1397,0,0,0,0,0
27254,1410,0,0,0,0,0
27553,1389,0,0,0,0,0
27720,1472,0,0,0,0,0
27299,1380,0,0,0,0,0
27419,1450,0,0,0,0,0
27472,1403,0,0,0,0,0
27581,1409,0,0,0,0,0
27412,1447,0,0,0,0,0
27703,1392,0,0,0,0,0
27672,1432,0,0,0,0,0
27565,1382,0,0,0,0,0
27854,1372,0,0,0,0,0
27600,1384,0,0,0,0,0
27844,1376,0,0,0,0,0

Raw Storage Info
========
Storage: Bounties Bounties (r:1 w:1)
Storage: ChildBounties ParentChildBounties (r:1 w:0)
Storage: System Account (r:1 w:1)
Storage: Bounties BountyDescriptions (r:0 w:1)

Median Slopes Analysis
========
-- Extrinsic Time --

Model:
Time ~=    27.68
              µs

Reads = 3
Writes = 3

Min Squares Analysis
========
-- Extrinsic Time --

Model:
Time ~=    27.68
              µs

Reads = 3
Writes = 3

Pallet: "pallet_bounties", Extrinsic: "close_bounty_active", Lowest values: [], Highest values: [], Steps: 50, Repeat: 20
extrinsic_time_ns,storage_root_time_ns,reads,repeat_reads,writes,repeat_writes,proof_size_bytes
46802,1656,0,0,0,0,0
44682,1515,0,0,0,0,0
44148,1552,0,0,0,0,0
44660,1552,0,0,0,0,0
44782,1568,0,0,0,0,0
44365,1545,0,0,0,0,0
44263,1491,0,0,0,0,0
44735,1526,0,0,0,0,0
44623,1625,0,0,0,0,0
45139,1552,0,0,0,0,0
44790,1519,0,0,0,0,0
44760,1558,0,0,0,0,0
44810,1512,0,0,0,0,0
44078,1536,0,0,0,0,0
44241,1473,0,0,0,0,0
43752,1553,0,0,0,0,0
45306,1504,0,0,0,0,0
44583,1537,0,0,0,0,0
44721,1509,0,0,0,0,0
44227,1507,0,0,0,0,0

Raw Storage Info
========
Storage: Bounties Bounties (r:1 w:1)
Storage: ChildBounties ParentChildBounties (r:1 w:0)
Storage: System Account (r:2 w:2)
Storage: Bounties BountyDescriptions (r:0 w:1)

Median Slopes Analysis
========
-- Extrinsic Time --

Model:
Time ~=    44.68
              µs

Reads = 4
Writes = 4

Min Squares Analysis
========
-- Extrinsic Time --

Model:
Time ~=    44.68
              µs

Reads = 4
Writes = 4

Pallet: "pallet_bounties", Extrinsic: "extend_bounty_expiry", Lowest values: [], Highest values: [], Steps: 50, Repeat: 20
extrinsic_time_ns,storage_root_time_ns,reads,repeat_reads,writes,repeat_writes,proof_size_bytes
16102,1616,0,0,0,0,0
14794,1465,0,0,0,0,0
14848,1475,0,0,0,0,0
14529,1468,0,0,0,0,0
14806,1497,0,0,0,0,0
14793,1413,0,0,0,0,0
14741,1458,0,0,0,0,0
14654,1436,0,0,0,0,0
14978,1477,0,0,0,0,0
14981,1515,0,0,0,0,0
15119,1504,0,0,0,0,0
15032,1435,0,0,0,0,0
14714,1564,0,0,0,0,0
14919,1474,0,0,0,0,0
14565,1470,0,0,0,0,0
14722,1464,0,0,0,0,0
14459,1452,0,0,0,0,0
14907,1437,0,0,0,0,0
14833,1513,0,0,0,0,0
14652,1414,0,0,0,0,0

Raw Storage Info
========
Storage: Bounties Bounties (r:1 w:1)

Median Slopes Analysis
========
-- Extrinsic Time --

Model:
Time ~=     14.8
              µs

Reads = 1
Writes = 1

Min Squares Analysis
========
-- Extrinsic Time --

Model:
Time ~=     14.8
              µs

Reads = 1
Writes = 1

Pallet: "pallet_bounties", Extrinsic: "spend_funds", Lowest values: [], Highest values: [], Steps: 50, Repeat: 20
b,extrinsic_time_ns,storage_root_time_ns,reads,repeat_reads,writes,repeat_writes,proof_size_bytes
1,43611,1551,0,0,0,0,0
1,41302,1465,0,0,0,0,0
1,41983,1443,0,0,0,0,0
1,42144,1491,0,0,0,0,0
1,41393,1428,0,0,0,0,0
1,41868,1519,0,0,0,0,0
1,41825,1468,0,0,0,0,0
1,41624,1550,0,0,0,0,0
1,45517,1462,0,0,0,0,0
1,41921,1481,0,0,0,0,0
1,42056,1430,0,0,0,0,0
1,41679,1442,0,0,0,0,0
1,41684,1400,0,0,0,0,0
1,42079,1401,0,0,0,0,0
1,41986,1381,0,0,0,0,0
1,41679,1447,0,0,0,0,0
1,41769,1479,0,0,0,0,0
1,47641,1568,0,0,0,0,0
1,41886,1426,0,0,0,0,0
1,41880,1510,0,0,0,0,0
2,68816,1590,0,0,0,0,0
2,68208,1492,0,0,0,0,0
2,67220,1504,0,0,0,0,0
2,67810,1445,0,0,0,0,0
2,67025,2410,0,0,0,0,0
2,80301,1501,0,0,0,0,0
2,66679,1525,0,0,0,0,0
2,67092,1431,0,0,0,0,0
2,67587,1445,0,0,0,0,0
2,66845,1489,0,0,0,0,0
2,67792,1523,0,0,0,0,0
2,67913,1496,0,0,0,0,0
2,66865,1465,0,0,0,0,0
2,67528,1466,0,0,0,0,0
2,67332,1440,0,0,0,0,0
2,66921,1458,0,0,0,0,0
2,67812,1481,0,0,0,0,0
2,67471,1475,0,0,0,0,0
2,67162,1422,0,0,0,0,0
2,66967,1427,0,0,0,0,0
3,108728,1626,0,0,0,0,0
3,123137,1482,0,0,0,0,0
3,95022,1467,0,0,0,0,0
3,96107,1466,0,0,0,0,0
3,93934,1517,0,0,0,0,0
3,95153,1477,0,0,0,0,0
3,94342,1489,0,0,0,0,0
3,95042,1504,0,0,0,0,0
3,95027,1484,0,0,0,0,0
3,94489,1450,0,0,0,0,0
3,94486,1466,0,0,0,0,0
3,94435,1437,0,0,0,0,0
3,94850,1451,0,0,0,0,0
3,95013,1460,0,0,0,0,0
3,94450,1433,0,0,0,0,0
3,95206,1467,0,0,0,0,0
3,94042,1470,0,0,0,0,0
3,93774,1500,0,0,0,0,0
3,95592,1539,0,0,0,0,0
3,94440,1506,0,0,0,0,0
4,123149,1709,0,0,0,0,0
4,122808,1541,0,0,0,0,0
4,122653,1514,0,0,0,0,0
4,122023,1560,0,0,0,0,0
4,121789,1470,0,0,0,0,0
4,121917,1517,0,0,0,0,0
4,122237,1762,0,0,0,0,0
4,123394,1531,0,0,0,0,0
4,121634,1432,0,0,0,0,0
4,121822,1532,0,0,0,0,0
4,121405,1551,0,0,0,0,0
4,121699,1504,0,0,0,0,0
4,121490,1511,0,0,0,0,0
4,120643,1459,0,0,0,0,0
4,121439,1532,0,0,0,0,0
4,123545,1523,0,0,0,0,0
4,120098,1585,0,0,0,0,0
4,121253,1503,0,0,0,0,0
4,120896,1571,0,0,0,0,0
4,121738,1525,0,0,0,0,0
5,149514,1694,0,0,0,0,0
5,147668,1512,0,0,0,0,0
5,148079,1510,0,0,0,0,0
5,148717,1509,0,0,0,0,0
5,148528,1450,0,0,0,0,0
5,149301,1539,0,0,0,0,0
5,147405,1419,0,0,0,0,0
5,148842,1488,0,0,0,0,0
5,148230,1507,0,0,0,0,0
5,148055,1530,0,0,0,0,0
5,148743,1541,0,0,0,0,0
5,148166,1452,0,0,0,0,0
5,148077,1467,0,0,0,0,0
5,149463,1500,0,0,0,0,0
5,149162,1591,0,0,0,0,0
5,147772,1554,0,0,0,0,0
5,147492,1520,0,0,0,0,0
5,148188,1515,0,0,0,0,0
5,148575,1594,0,0,0,0,0
5,147819,1461,0,0,0,0,0
6,176272,1655,0,0,0,0,0
6,175545,1605,0,0,0,0,0
6,174749,1565,0,0,0,0,0
6,173998,1571,0,0,0,0,0
6,175543,1631,0,0,0,0,0
6,174471,1645,0,0,0,0,0
6,174083,1557,0,0,0,0,0
6,174645,1544,0,0,0,0,0
6,175026,1588,0,0,0,0,0
6,173994,1525,0,0,0,0,0
6,173899,1634,0,0,0,0,0
6,173836,1525,0,0,0,0,0
6,174452,1574,0,0,0,0,0
6,174851,1525,0,0,0,0,0
6,175717,1600,0,0,0,0,0
6,174632,1571,0,0,0,0,0
6,174066,1628,0,0,0,0,0
6,174369,1580,0,0,0,0,0
6,175173,1599,0,0,0,0,0
6,174364,1479,0,0,0,0,0
7,202472,1760,0,0,0,0,0
7,198189,1494,0,0,0,0,0
7,201164,1529,0,0,0,0,0
7,201573,1610,0,0,0,0,0
7,199562,1568,0,0,0,0,0
7,200592,1559,0,0,0,0,0
7,200159,1498,0,0,0,0,0
7,200343,1562,0,0,0,0,0
7,200761,1558,0,0,0,0,0
7,238655,1537,0,0,0,0,0
7,200499,1534,0,0,0,0,0
7,199387,1518,0,0,0,0,0
7,200096,1544,0,0,0,0,0
7,200027,1555,0,0,0,0,0
7,199148,1575,0,0,0,0,0
7,200034,1560,0,0,0,0,0
7,201027,1559,0,0,0,0,0
7,200046,1530,0,0,0,0,0
7,199228,1615,0,0,0,0,0
