Pallet: "pallet_preimage", Extrinsic: "note_preimage", Lowest values: [], Highest values: [], Steps: 50, Repeat: 20
s,extrinsic_time_ns,storage_root_time_ns,reads,repeat_reads,writes,repeat_writes,proof_size_bytes
2768238,4608200,2280,0,0,0,0,0
2768238,4509446,2313,0,0,0,0,0
2768238,4565302,2108,0,0,0,0,0
2768238,4501090,2118,0,0,0,0,0
2852124,5381309,2333,0,0,0,0,0
2852124,4734618,2137,0,0,0,0,0
2852124,4662063,2341,0,0,0,0,0
2852124,4656877,1931,0,0,0,0,0
2852124,4664266,2335,0,0,0,0,0
2852124,4661137,2257,0,0,0,0,0
2852124,4655719,1871,0,0,0,0,0
2852124,4712087,2299,0,0,0,0,0
2852124,4653568,2194,0,0,0,0,0
2852124,4656982,2728,0,0,0,0,0
2852124,4664649,2515,0,0,0,0,0
2852124,4647072,2226,0,0,0,0,0
2852124,4680874,2769,0,0,0,0,0
2852124,4652555,2223,0,0,0,0,0
2852124,4741729,2088,0,0,0,0,0
2852124,4663442,2575,0,0,0,0,0
2852124,4673666,2133,0,0,0,0,0
2852124,4654904,2161,0,0,0,0,0
2852124,4658979,2677,0,0,0,0,0
2852124,4648675,2190,0,0,0,0,0
2936010,5709452,2641,0,0,0,0,0
2936010,4866889,2907,0,0,0,0,0
2936010,4857517,2319,0,0,0,0,0
2936010,4832923,2436,0,0,0,0,0
2936010,4813763,2760,0,0,0,0,0
2936010,4781962,2199,0,0,0,0,0
2936010,4804987,2637,0,0,0,0,0
2936010,4792879,2910,0,0,0,0,0
2936010,4832176,2680,0,0,0,0,0
2936010,4785189,2307,0,0,0,0,0
2936010,4776145,2309,0,0,0,0,0
2936010,4779748,2606,0,0,0,0,0
2936010,4789056,2489,0,0,0,0,0
2936010,4781280,2557,0,0,0,0,0
2936010,4847869,2449,0,0,0,0,0
2936010,4797323,2674,0,0,0,0,0
2936010,4831989,2675,0,0,0,0,0
2936010,4793668,2319,0,0,0,0,0
2936010,4796543,2557,0,0,0,0,0
2936010,4794335,2464,0,0,0,0,0
3019896,5737386,2512,0,0,0,0,0
3019896,4971618,2735,0,0,0,0,0
3019896,4994294,2299,0,0,0,0,0
3019896,5023184,2770,0,0,0,0,0
3019896,4991924,2262,0,0,0,0,0
3019896,4933208,3050,0,0,0,0,0
3019896,4941057,2666,0,0,0,0,0
3019896,4962536,2311,0,0,0,0,0
3019896,4964227,2318,0,0,0,0,0
3019896,4924946,2495,0,0,0,0,0
3019896,4935565,2732,0,0,0,0,0
3019896,5023755,2345,0,0,0,0,0
3019896,4963648,2469,0,0,0,0,0
3019896,4930106,2582,0,0,0,0,0
3019896,4938510,2516,0,0,0,0,0
3019896,4935232,2598,0,0,0,0,0
3019896,4926076,2759,0,0,0,0,0
3019896,4964426,2760,0,0,0,0,0
3019896,4943108,2484,0,0,0,0,0
3019896,5030890,2542,0,0,0,0,0
3103782,5908099,2620,0,0,0,0,0
3103782,5132293,2348,0,0,0,0,0
3103782,5218391,2444,0,0,0,0,0
3103782,5074098,2326,0,0,0,0,0
3103782,5069010,2354,0,0,0,0,0
3103782,5068974,2284,0,0,0,0,0
3103782,5164581,2519,0,0,0,0,0
3103782,5068071,2433,0,0,0,0,0
3103782,5107145,2609,0,0,0,0,0
3103782,5077454,2783,0,0,0,0,0
3103782,5143129,2457,0,0,0,0,0
3103782,5077167,2710,0,0,0,0,0
3103782,5105455,2411,0,0,0,0,0
3103782,5061719,2383,0,0,0,0,0
3103782,5109865,2429,0,0,0,0,0
3103782,5195467,2842,0,0,0,0,0
3103782,5070564,3100,0,0,0,0,0
3103782,5074770,2492,0,0,0,0,0
3103782,5096920,2548,0,0,0,0,0
3103782,5067387,2291,0,0,0,0,0
3187668,6057766,2799,0,0,0,0,0
3187668,5273157,3041,0,0,0,0,0
3187668,5210859,2359,0,0,0,0,0
3187668,5231856,2674,0,0,0,0,0
3187668,5206220,3091,0,0,0,0,0
3187668,5246214,2906,0,0,0,0,0
3187668,5224248,2869,0,0,0,0,0
3187668,5198515,2429,0,0,0,0,0
3187668,5200956,2605,0,0,0,0,0
3187668,5239482,2876,0,0,0,0,0
3187668,5304226,2645,0,0,0,0,0
3187668,5233161,2515,0,0,0,0,0
3187668,5208674,2574,0,0,0,0,0
3187668,5222614,2514,0,0,0,0,0
3187668,5207047,2688,0,0,0,0,0
3187668,5201213,2483,0,0,0,0,0
3187668,5262891,2526,0,0,0,0,0
3187668,5217412,2515,0,0,0,0,0
3187668,5238304,2836,0,0,0,0,0
3187668,5201595,2494,0,0,0,0,0
3271554,6322953,3181,0,0,0,0,0
3271554,5417563,2620,0,0,0,0,0
3271554,5345205,2773,0,0,0,0,0
3271554,5406943,2824,0,0,0,0,0
3271554,5451429,2687,0,0,0,0,0
3271554,5344231,2621,0,0,0,0,0
3271554,5339105,2666,0,0,0,0,0
3271554,5356355,2802,0,0,0,0,0
3271554,5343510,2776,0,0,0,0,0
3271554,5377591,2649,0,0,0,0,0
3271554,5373128,2590,0,0,0,0,0
3271554,5392818,2521,0,0,0,0,0
3271554,5407433,2640,0,0,0,0,0
3271554,5339312,2383,0,0,0,0,0
3271554,5399384,2940,0,0,0,0,0
3271554,5342287,2572,0,0,0,0,0
3271554,5367438,2756,0,0,0,0,0
3271554,5348894,3144,0,0,0,0,0
3271554,5344764,2446,0,0,0,0,0
3271554,5407784,2905,0,0,0,0,0
3355440,6440542,3207,0,0,0,0,0
3355440,5518673,2774,0,0,0,0,0
3355440,5469400,3050,0,0,0,0,0
3355440,5492545,2541,0,0,0,0,0
3355440,5495817,2847,0,0,0,0,0
3355440,5577130,2767,0,0,0,0,0
3355440,5519014,2608,0,0,0,0,0
3355440,5519441,2918,0,0,0,0,0
3355440,5489083,2551,0,0,0,0,0
3355440,5532531,2830,0,0,0,0,0
3355440,5495249,2764,0,0,0,0,0
3355440,5495029,2519,0,0,0,0,0
3355440,5589933,3248,0,0,0,0,0
3355440,5509423,2318,0,0,0,0,0
3355440,5487511,2634,0,0,0,0,0
3355440,5513027,2657,0,0,0,0,0
3355440,5582501,3060,0,0,0,0,0
3355440,5589836,2636,0,0,0,0,0
3355440,5482460,2476,0,0,0,0,0
3355440,5582367,2625,0,0,0,0,0
3439326,6694658,2915,0,0,0,0,0
3439326,5664609,2371,0,0,0,0,0
3439326,5649267,2909,0,0,0,0,0
3439326,5713333,2473,0,0,0,0,0
3439326,5630842,2642,0,0,0,0,0
3439326,5624428,2529,0,0,0,0,0
3439326,5627365,2777,0,0,0,0,0
3439326,5652704,2876,0,0,0,0,0
3439326,5632064,3269,0,0,0,0,0
3439326,5626696,2953,0,0,0,0,0
3439326,5720702,2851,0,0,0,0,0
3439326,5699545,2720,0,0,0,0,0
3439326,5631359,2791,0,0,0,0,0
3439326,5627509,2541,0,0,0,0,0
3439326,5640405,2838,0,0,0,0,0
3439326,5658383,2734,0,0,0,0,0
3439326,5625679,2478,0,0,0,0,0
3439326,5661171,2440,0,0,0,0,0
3439326,5723402,2908,0,0,0,0,0
3439326,5654283,2654,0,0,0,0,0
3523212,6725348,2904,0,0,0,0,0
3523212,5811904,2803,0,0,0,0,0
3523212,5770992,2812,0,0,0,0,0
3523212,5770599,3062,0,0,0,0,0
3523212,5793787,2845,0,0,0,0,0
3523212,5843876,2785,0,0,0,0,0
3523212,5808520,2732,0,0,0,0,0
3523212,5782001,2699,0,0,0,0,0
3523212,5799520,2754,0,0,0,0,0
3523212,5764833,2847,0,0,0,0,0
3523212,5774467,2913,0,0,0,0,0
3523212,5765182,2435,0,0,0,0,0
3523212,5872749,3093,0,0,0,0,0
3523212,5772081,2985,0,0,0,0,0
3523212,5802599,2768,0,0,0,0,0
3523212,5839444,2761,0,0,0,0,0
3523212,6000939,2912,0,0,0,0,0
3523212,5762739,3423,0,0,0,0,0
3523212,5803109,2488,0,0,0,0,0
3523212,5769306,3365,0,0,0,0,0
3607098,6850418,2959,0,0,0,0,0
3607098,5950522,2353,0,0,0,0,0
3607098,5975106,2980,0,0,0,0,0
3607098,6010634,3021,0,0,0,0,0
3607098,5903846,3018,0,0,0,0,0
3607098,5944553,2642,0,0,0,0,0
3607098,5909575,2682,0,0,0,0,0
3607098,5941256,3394,0,0,0,0,0
3607098,5935833,2382,0,0,0,0,0
3607098,5959054,2853,0,0,0,0,0
3607098,5913060,2643,0,0,0,0,0
3607098,5936722,2820,0,0,0,0,0
3607098,5999124,2841,0,0,0,0,0
3607098,5906269,2830,0,0,0,0,0
3607098,5932992,2561,0,0,0,0,0
3607098,5914679,2629,0,0,0,0,0
3607098,5919493,3205,0,0,0,0,0
3607098,5913605,2658,0,0,0,0,0
3607098,5912725,2803,0,0,0,0,0
3607098,5909806,2733,0,0,0,0,0
3690984,7056908,2765,0,0,0,0,0
3690984,6084413,3103,0,0,0,0,0
3690984,6085595,2797,0,0,0,0,0
3690984,6056959,3023,0,0,0,0,0
3690984,6045490,2571,0,0,0,0,0
3690984,6056871,2503,0,0,0,0,0
3690984,6081474,2933,0,0,0,0,0
3690984,6055275,2788,0,0,0,0,0
3690984,6047975,2955,0,0,0,0,0
3690984,6060331,2488,0,0,0,0,0
3690984,6050566,3059,0,0,0,0,0
3690984,6090187,2939,0,0,0,0,0
3690984,6215904,2962,0,0,0,0,0
3690984,6063729,2641,0,0,0,0,0
3690984,6116901,2794,0,0,0,0,0
3690984,6135037,2682,0,0,0,0,0
3690984,6135749,2589,0,0,0,0,0
3690984,6065109,2654,0,0,0,0,0
3690984,6044606,3159,0,0,0,0,0
3690984,6049537,2602,0,0,0,0,0
3774870,7254202,3092,0,0,0,0,0
3774870,6247485,2750,0,0,0,0,0
3774870,6209347,2748,0,0,0,0,0
3774870,6226135,3326,0,0,0,0,0
3774870,6427163,2751,0,0,0,0,0
3774870,6326368,2750,0,0,0,0,0
3774870,6200968,2485,0,0,0,0,0
3774870,6206855,2644,0,0,0,0,0
3774870,6202845,2762,0,0,0,0,0
3774870,6194830,2479,0,0,0,0,0
3774870,6237480,2672,0,0,0,0,0
3774870,6202272,3220,0,0,0,0,0
3774870,6197253,2656,0,0,0,0,0
3774870,6186466,2840,0,0,0,0,0
3774870,6206509,2852,0,0,0,0,0
3774870,6203496,3058,0,0,0,0,0
3774870,6192183,2506,0,0,0,0,0
3774870,6200521,3268,0,0,0,0,0
3774870,6198336,3064,0,0,0,0,0
3774870,6224513,2646,0,0,0,0,0
3858756,7431012,3252,0,0,0,0,0
3858756,6378734,2940,0,0,0,0,0
3858756,6347716,3307,0,0,0,0,0
3858756,6344686,2902,0,0,0,0,0
3858756,6323586,2982,0,0,0,0,0
3858756,6439831,3156,0,0,0,0,0
3858756,6444998,2864,0,0,0,0,0
3858756,6321563,2498,0,0,0,0,0
3858756,6340600,2853,0,0,0,0,0
3858756,6338204,2720,0,0,0,0,0
3858756,6347122,2889,0,0,0,0,0
3858756,6428605,2725,0,0,0,0,0
3858756,6431892,2705,0,0,0,0,0
3858756,6339563,2648,0,0,0,0,0
3858756,6347661,3084,0,0,0,0,0
3858756,6364407,3095,0,0,0,0,0
3858756,6329999,2934,0,0,0,0,0
3858756,6489821,2859,0,0,0,0,0
3858756,6390919,2856,0,0,0,0,0
3858756,6345048,2709,0,0,0,0,0
3942642,7645102,2939,0,0,0,0,0
3942642,6517573,2832,0,0,0,0,0
3942642,6489486,2687,0,0,0,0,0
3942642,6483954,2656,0,0,0,0,0
3942642,6490627,2718,0,0,0,0,0
3942642,6514497,2874,0,0,0,0,0
3942642,6588503,3130,0,0,0,0,0
3942642,6469515,2976,0,0,0,0,0
3942642,6479968,2925,0,0,0,0,0
3942642,6482657,3137,0,0,0,0,0
3942642,6487368,3245,0,0,0,0,0
3942642,6590092,2943,0,0,0,0,0
3942642,6530800,3014,0,0,0,0,0
3942642,6501462,2741,0,0,0,0,0
3942642,6475084,3704,0,0,0,0,0
3942642,6525422,2817,0,0,0,0,0
3942642,6515687,3214,0,0,0,0,0
3942642,6484848,3061,0,0,0,0,0
3942642,6511263,3232,0,0,0,0,0
3942642,6543692,2643,0,0,0,0,0
4026528,7719844,2738,0,0,0,0,0
4026528,6711907,2954,0,0,0,0,0
4026528,6659952,2889,0,0,0,0,0
4026528,6625423,2980,0,0,0,0,0
4026528,6664765,3082,0,0,0,0,0
4026528,6707835,2754,0,0,0,0,0
4026528,6617088,2506,0,0,0,0,0
4026528,6631602,3358,0,0,0,0,0
4026528,6623866,2460,0,0,0,0,0
4026528,6661328,3095,0,0,0,0,0
4026528,6666708,3337,0,0,0,0,0
4026528,6753907,2690,0,0,0,0,0
4026528,6640367,3064,0,0,0,0,0
4026528,6693263,3001,0,0,0,0,0
4026528,6694364,2463,0,0,0,0,0
4026528,6646223,2746,0,0,0,0,0
4026528,6668552,3204,0,0,0,0,0
4026528,6628644,2596,0,0,0,0,0
4026528,6654883,2782,0,0,0,0,0
4026528,6789457,3335,0,0,0,0,0
4110414,7854948,3332,0,0,0,0,0
4110414,6822796,3068,0,0,0,0,0
4110414,6840410,2904,0,0,0,0,0
4110414,6900887,2733,0,0,0,0,0
4110414,6804571,3046,0,0,0,0,0
4110414,6781814,2949,0,0,0,0,0
4110414,6772975,2859,0,0,0,0,0
4110414,6777176,2813,0,0,0,0,0
4110414,6779731,3335,0,0,0,0,0
4110414,6775882,3284,0,0,0,0,0
4110414,6807185,2959,0,0,0,0,0
4110414,6825532,2645,0,0,0,0,0
4110414,6765394,2413,0,0,0,0,0
4110414,6863021,3508,0,0,0,0,0
4110414,6887163,3402,0,0,0,0,0
4110414,6768755,3264,0,0,0,0,0
4110414,6808480,2985,0,0,0,0,0
4110414,6780782,2798,0,0,0,0,0
4110414,6779590,3300,0,0,0,0,0
4110414,6795652,2679,0,0,0,0,0
4194300,8053836,3270,0,0,0,0,0
4194300,6999575,2721,0,0,0,0,0
4194300,6944188,3300,0,0,0,0,0
4194300,6982052,2696,0,0,0,0,0
4194300,6915028,3063,0,0,0,0,0
4194300,6931412,2578,0,0,0,0,0
4194300,7075573,2978,0,0,0,0,0
4194300,6929310,2602,0,0,0,0,0
4194300,6911003,3112,0,0,0,0,0
4194300,6933579,2897,0,0,0,0,0
4194300,6940457,3019,0,0,0,0,0
4194300,6919283,3427,0,0,0,0,0
4194300,6912541,2989,0,0,0,0,0
4194300,6955236,3243,0,0,0,0,0
4194300,7059824,3268,0,0,0,0,0
4194300,6951623,2968,0,0,0,0,0
4194300,7012038,3019,0,0,0,0,0
4194300,7023033,3064,0,0,0,0,0
4194300,6910084,2771,0,0,0,0,0
4194300,6903236,3078,0,0,0,0,0

Raw Storage Info
========
Storage: Preimage PreimageFor (r:1 w:1)
Storage: Preimage StatusFor (r:1 w:1)

Median Slopes Analysis
========
-- Extrinsic Time --

Model:
Time ~=        0
    + s    0.001
              µs

Reads = 2 + (0 * s)
Writes = 2 + (0 * s)

Min Squares Analysis
========
-- Extrinsic Time --

Data points distribution:
    s   mean µs  sigma µs       %
    0     24.11     0.127    0.5%
83886     157.7     1.591    1.0%
167772       286     0.303    0.1%
251658     416.3     0.607    0.1%
335544     545.1     0.664    0.1%
419430     674.4     0.484    0.0%
503316       806     8.188    1.0%
587202     941.3     11.91    1.2%
671088      1065      1.41    0.1%
754974      1210     13.58    1.1%
838860      1327     1.405    0.1%
922746      1468     14.09    0.9%
1006632      1593     2.722    0.1%
1090518      1735     12.08    0.6%
1174404      1877     13.47    0.7%
1258290      2003     6.177    0.3%
1342176      2143     10.34    0.4%
1426062      2275     11.62    0.5%
1509948      2404      5.49    0.2%
1593834      2552      13.2    0.5%
1677720      2691     13.82    0.5%
1761606      2826      3.24    0.1%
1845492      2974     10.74    0.3%
1929378      3127      10.9    0.3%
2013264      3263     6.301    0.1%
2097150      3407      11.7    0.3%
2181036      3542     15.09    0.4%
2264922      3680      12.9    0.3%
2348808      3794     8.235    0.2%
2432694      3937     9.253    0.2%
2516580      4111     13.09    0.3%
2600466      4229     15.46    0.3%
2684352      4394     15.25    0.3%
2768238      4525     12.38    0.2%
2852124      4661     5.005    0.1%
2936010      4804     15.21    0.3%
3019896      4957     16.91    0.3%
3103782      5092      19.7    0.3%
3187668      5223     11.51    0.2%
3271554      5371     21.65    0.4%
3355440      5517     23.11    0.4%
3439326      5647     12.25    0.2%
3523212      5791     14.86    0.2%
3607098      5930     13.22    0.2%
3690984      6069     13.06    0.2%
3774870      6208     8.892    0.1%
3858756      6363     26.85    0.4%
3942642      6503     14.07    0.2%
4026528      6665     16.66    0.2%
4110414      6798     16.86    0.2%
4194300      6948     23.68    0.3%

Quality and confidence:
param     error
s             0

Model:
Time ~=        0
    + s    0.002
              µs

Reads = 2 + (0 * s)
Writes = 2 + (0 * s)

Pallet: "pallet_preimage", Extrinsic: "note_requested_preimage", Lowest values: [], Highest values: [], Steps: 50, Repeat: 20
s,extrinsic_time_ns,storage_root_time_ns,reads,repeat_reads,writes,repeat_writes,proof_size_bytes
0,16847,1502,0,0,0,0,0
0,15248,1289,0,0,0,0,0
0,15083,1308,0,0,0,0,0
0,14863,1277,0,0,0,0,0
0,14436,1264,0,0,0,0,0
0,14284,1259,0,0,0,0,0
0,35262,1318,0,0,0,0,0
0,14437,1333,0,0,0,0,0
0,14600,1297,0,0,0,0,0
0,14373,1265,0,0,0,0,0
0,14472,1276,0,0,0,0,0
0,14549,1316,0,0,0,0,0
0,14300,1330,0,0,0,0,0
0,14182,1264,0,0,0,0,0
0,14206,1316,0,0,0,0,0
0,14549,1279,0,0,0,0,0
0,14472,1294,0,0,0,0,0
0,16496,1238,0,0,0,0,0
0,14614,1288,0,0,0,0,0
0,14364,1314,0,0,0,0,0
83886,171716,1633,0,0,0,0,0
83886,151255,1408,0,0,0,0,0
83886,149705,1391,0,0,0,0,0
83886,149519,1373,0,0,0,0,0
83886,149116,1385,0,0,0,0,0
83886,149438,1379,0,0,0,0,0
83886,179315,1397,0,0,0,0,0
83886,146141,1410,0,0,0,0,0
83886,145927,1381,0,0,0,0,0
83886,145629,1422,0,0,0,0,0
83886,162578,1367,0,0,0,0,0
83886,145627,1385,0,0,0,0,0
83886,173325,1333,0,0,0,0,0
83886,145819,1414,0,0,0,0,0
83886,146143,1498,0,0,0,0,0
83886,146521,1394,0,0,0,0,0
83886,146352,1356,0,0,0,0,0
83886,148331,1369,0,0,0,0,0
83886,146564,1412,0,0,0,0,0
83886,160053,1392,0,0,0,0,0
167772,315768,1607,0,0,0,0,0
167772,277719,1379,0,0,0,0,0
167772,276180,1410,0,0,0,0,0
167772,276656,1425,0,0,0,0,0
167772,276075,1435,0,0,0,0,0
167772,275259,1367,0,0,0,0,0
167772,275628,1372,0,0,0,0,0
167772,275536,1406,0,0,0,0,0
167772,288595,1440,0,0,0,0,0
167772,275946,1418,0,0,0,0,0
167772,275574,1445,0,0,0,0,0
167772,275721,1383,0,0,0,0,0
167772,275672,1376,0,0,0,0,0
167772,309081,1427,0,0,0,0,0
167772,275687,1489,0,0,0,0,0
167772,275312,1420,0,0,0,0,0
167772,275528,1474,0,0,0,0,0
167772,277971,1396,0,0,0,0,0
167772,315070,1446,0,0,0,0,0
167772,275432,1337,0,0,0,0,0
251658,507060,1549,0,0,0,0,0
251658,408281,1388,0,0,0,0,0
251658,406248,1428,0,0,0,0,0
251658,406558,1567,0,0,0,0,0
251658,406527,1373,0,0,0,0,0
251658,406060,1395,0,0,0,0,0
251658,406374,1384,0,0,0,0,0
251658,443756,1412,0,0,0,0,0
251658,405993,1410,0,0,0,0,0
251658,405828,1408,0,0,0,0,0
251658,406344,1551,0,0,0,0,0
251658,406610,1363,0,0,0,0,0
251658,405915,1398,0,0,0,0,0
251658,406132,1420,0,0,0,0,0
251658,445153,1463,0,0,0,0,0
251658,406317,1425,0,0,0,0,0
251658,405757,1395,0,0,0,0,0
251658,408068,1391,0,0,0,0,0
251658,406308,1466,0,0,0,0,0
251658,406217,1382,0,0,0,0,0
335544,616705,1648,0,0,0,0,0
335544,536525,1397,0,0,0,0,0
335544,534619,1512,0,0,0,0,0
335544,535008,1386,0,0,0,0,0
335544,534638,1485,0,0,0,0,0
335544,571713,1350,0,0,0,0,0
335544,535594,1395,0,0,0,0,0
335544,534032,1348,0,0,0,0,0
335544,534825,1449,0,0,0,0,0
335544,535040,1412,0,0,0,0,0
335544,534796,1452,0,0,0,0,0
335544,562084,1455,0,0,0,0,0
335544,534504,1443,0,0,0,0,0
335544,534617,1462,0,0,0,0,0
335544,534782,1380,0,0,0,0,0
335544,534663,1413,0,0,0,0,0
335544,570326,1405,0,0,0,0,0
335544,536527,1406,0,0,0,0,0
335544,534944,1378,0,0,0,0,0
335544,534949,1434,0,0,0,0,0
419430,769728,1688,0,0,0,0,0
419430,666611,1495,0,0,0,0,0
419430,664263,1385,0,0,0,0,0
419430,665246,1494,0,0,0,0,0
419430,664348,1413,0,0,0,0,0
419430,703869,1484,0,0,0,0,0
419430,664145,1433,0,0,0,0,0
419430,705655,1441,0,0,0,0,0
419430,664287,1460,0,0,0,0,0
419430,665078,1493,0,0,0,0,0
419430,665143,1454,0,0,0,0,0
419430,664785,1643,0,0,0,0,0
419430,664201,1438,0,0,0,0,0
419430,664085,1429,0,0,0,0,0
419430,664553,1491,0,0,0,0,0
419430,665316,1468,0,0,0,0,0
419430,697279,1470,0,0,0,0,0
419430,666626,1445,0,0,0,0,0
419430,698150,1484,0,0,0,0,0
419430,664438,1421,0,0,0,0,0
503316,962254,1698,0,0,0,0,0
503316,793383,1450,0,0,0,0,0
503316,883041,1438,0,0,0,0,0
503316,821037,1349,0,0,0,0,0
503316,805371,1471,0,0,0,0,0
503316,792470,1462,0,0,0,0,0
503316,819715,1349,0,0,0,0,0
503316,792092,1473,0,0,0,0,0
503316,792737,1465,0,0,0,0,0
503316,792219,1505,0,0,0,0,0
503316,792765,1404,0,0,0,0,0
503316,792097,1429,0,0,0,0,0
503316,811283,1557,0,0,0,0,0
503316,821275,1351,0,0,0,0,0
503316,792043,1372,0,0,0,0,0
503316,822076,1358,0,0,0,0,0
503316,792194,1393,0,0,0,0,0
503316,794506,1412,0,0,0,0,0
503316,791990,1385,0,0,0,0,0
503316,791963,1390,0,0,0,0,0
587202,1080737,1639,0,0,0,0,0
587202,928313,1456,0,0,0,0,0
587202,966145,1445,0,0,0,0,0
587202,925676,1397,0,0,0,0,0
587202,925273,1408,0,0,0,0,0
587202,924716,1508,0,0,0,0,0
587202,925056,1443,0,0,0,0,0
587202,927695,1421,0,0,0,0,0
587202,925442,1428,0,0,0,0,0
587202,986915,1508,0,0,0,0,0
587202,942510,1544,0,0,0,0,0
587202,925899,1438,0,0,0,0,0
587202,924690,1447,0,0,0,0,0
587202,925013,1487,0,0,0,0,0
587202,925033,1436,0,0,0,0,0
587202,928198,1449,0,0,0,0,0
587202,923943,1418,0,0,0,0,0
587202,927603,1409,0,0,0,0,0
587202,925077,1449,0,0,0,0,0
587202,925256,1411,0,0,0,0,0
671088,1230575,1830,0,0,0,0,0
671088,1058086,1521,0,0,0,0,0
671088,1116749,1537,0,0,0,0,0
671088,1092832,1469,0,0,0,0,0
671088,1054255,1448,0,0,0,0,0
671088,1054344,1468,0,0,0,0,0
671088,1090096,1477,0,0,0,0,0
671088,1054676,1543,0,0,0,0,0
671088,1054492,1459,0,0,0,0,0
671088,1054230,1474,0,0,0,0,0
671088,1122751,1499,0,0,0,0,0
671088,1054542,1401,0,0,0,0,0
671088,1059399,1526,0,0,0,0,0
671088,1091325,1478,0,0,0,0,0
671088,1054449,1492,0,0,0,0,0
671088,1054431,1441,0,0,0,0,0
671088,1067842,1463,0,0,0,0,0
671088,1066173,1459,0,0,0,0,0
671088,1054123,1437,0,0,0,0,0
671088,1054931,1423,0,0,0,0,0
754974,1384788,1890,0,0,0,0,0
754974,1190200,1463,0,0,0,0,0
754974,1183931,1465,0,0,0,0,0
754974,1223965,1474,0,0,0,0,0
754974,1182865,1589,0,0,0,0,0
754974,1185061,1415,0,0,0,0,0
754974,1183676,1608,0,0,0,0,0
754974,1185215,1548,0,0,0,0,0
754974,1190950,1464,0,0,0,0,0
754974,1184282,1344,0,0,0,0,0
754974,1183628,1415,0,0,0,0,0
754974,1183532,1463,0,0,0,0,0
754974,1182972,1415,0,0,0,0,0
754974,1184623,1425,0,0,0,0,0
754974,1183334,1485,0,0,0,0,0
754974,1184241,1464,0,0,0,0,0
754974,1183623,1447,0,0,0,0,0
754974,1219817,1512,0,0,0,0,0
754974,1188502,1397,0,0,0,0,0
754974,1184502,1494,0,0,0,0,0
838860,1574999,1800,0,0,0,0,0
838860,1318611,1584,0,0,0,0,0
838860,1312641,1576,0,0,0,0,0
838860,1398737,1464,0,0,0,0,0
838860,1316225,1420,0,0,0,0,0
838860,1314668,1435,0,0,0,0,0
838860,1313315,1327,0,0,0,0,0
838860,1317231,1421,0,0,0,0,0
838860,1342720,1506,0,0,0,0,0
838860,1313473,1412,0,0,0,0,0
838860,1313287,1401,0,0,0,0,0
838860,1312869,1403,0,0,0,0,0
838860,1311874,1476,0,0,0,0,0
838860,1312844,1354,0,0,0,0,0
838860,1347067,1378,0,0,0,0,0
838860,1315231,1365,0,0,0,0,0
838860,1317156,1453,0,0,0,0,0
838860,1316489,1446,0,0,0,0,0
838860,1311390,1437,0,0,0,0,0
838860,1312163,1336,0,0,0,0,0
922746,1695599,1806,0,0,0,0,0
922746,1455646,1623,0,0,0,0,0
922746,1448134,1562,0,0,0,0,0
922746,1446000,5350,0,0,0,0,0
922746,1446181,1462,0,0,0,0,0
922746,1446259,1418,0,0,0,0,0
922746,1448953,1465,0,0,0,0,0
922746,1446738,1442,0,0,0,0,0
922746,1445494,1474,0,0,0,0,0
922746,1447505,1438,0,0,0,0,0
922746,1445449,1378,0,0,0,0,0
922746,1445692,1417,0,0,0,0,0
922746,1478830,1512,0,0,0,0,0
922746,1508563,1528,0,0,0,0,0
922746,1452492,1461,0,0,0,0,0
922746,1455713,1397,0,0,0,0,0
922746,1448632,1436,0,0,0,0,0
922746,1451257,1412,0,0,0,0,0
922746,1448237,1476,0,0,0,0,0
922746,1451227,1467,0,0,0,0,0
1006632,1894575,1875,0,0,0,0,0
1006632,1629550,1463,0,0,0,0,0
1006632,1621076,1479,0,0,0,0,0
1006632,1617823,1416,0,0,0,0,0
1006632,1607565,1434,0,0,0,0,0
1006632,1579737,1479,0,0,0,0,0
1006632,1583652,1476,0,0,0,0,0
1006632,1577882,1522,0,0,0,0,0
1006632,1579059,1556,0,0,0,0,0
1006632,1576958,1481,0,0,0,0,0
1006632,1578917,1474,0,0,0,0,0
1006632,1582169,1467,0,0,0,0,0
1006632,1579119,1501,0,0,0,0,0
1006632,1576619,1468,0,0,0,0,0
1006632,1575746,1481,0,0,0,0,0
1006632,1576339,1465,0,0,0,0,0
1006632,1576097,1494,0,0,0,0,0
1006632,1582183,1438,0,0,0,0,0
1006632,1578188,1548,0,0,0,0,0
1006632,1610534,1523,0,0,0,0,0
1090518,2046349,1845,0,0,0,0,0
1090518,1863752,1660,0,0,0,0,0
1090518,1809438,1492,0,0,0,0,0
1090518,1717800,1481,0,0,0,0,0
1090518,1716113,1481,0,0,0,0,0
1090518,1714820,1638,0,0,0,0,0
1090518,1746686,1554,0,0,0,0,0
1090518,1713694,1484,0,0,0,0,0
1090518,1713661,1497,0,0,0,0,0
1090518,1716838,1441,0,0,0,0,0
1090518,1711997,1457,0,0,0,0,0
1090518,1715021,1442,0,0,0,0,0
1090518,1712635,1622,0,0,0,0,0
1090518,1717426,1535,0,0,0,0,0
1090518,1719557,1495,0,0,0,0,0
1090518,1719187,1394,0,0,0,0,0
1090518,1716040,1432,0,0,0,0,0
1090518,1722279,1545,0,0,0,0,0
1090518,1711049,1463,0,0,0,0,0
1090518,1714069,1522,0,0,0,0,0
