Pallet: "pallet_scheduler", Extrinsic: "on_initialize_periodic_named_resolved", Lowest values: [], Highest values: [], Steps: 50, Repeat: 20
s,extrinsic_time_ns,storage_root_time_ns,reads,repeat_reads,writes,repeat_writes,proof_size_bytes
39,488661,1818,0,0,0,0,0
39,524147,1864,0,0,0,0,0
39,488047,1870,0,0,0,0,0
39,486733,1790,0,0,0,0,0
39,526406,1829,0,0,0,0,0
39,484858,1797,0,0,0,0,0
39,487846,1747,0,0,0,0,0
39,525357,1800,0,0,0,0,0
39,489554,1781,0,0,0,0,0
39,487687,1754,0,0,0,0,0
39,524064,1779,0,0,0,0,0
39,485426,1760,0,0,0,0,0
39,485989,1790,0,0,0,0,0
40,546669,1897,0,0,0,0,0
40,503066,1753,0,0,0,0,0
40,499258,1873,0,0,0,0,0
40,537374,1812,0,0,0,0,0
40,500373,1796,0,0,0,0,0
40,502029,1797,0,0,0,0,0
40,536922,1846,0,0,0,0,0
40,499659,1824,0,0,0,0,0
40,495109,1829,0,0,0,0,0
40,499026,1802,0,0,0,0,0
40,497464,1780,0,0,0,0,0
40,498182,1843,0,0,0,0,0
40,495952,1831,0,0,0,0,0
40,493184,1963,0,0,0,0,0
40,499797,1746,0,0,0,0,0
40,503912,1781,0,0,0,0,0
40,499458,1798,0,0,0,0,0
40,500003,1825,0,0,0,0,0
40,495043,1852,0,0,0,0,0
40,498629,1823,0,0,0,0,0
41,558157,1894,0,0,0,0,0
41,510310,1820,0,0,0,0,0
41,510571,1761,0,0,0,0,0
41,548678,1819,0,0,0,0,0
41,511219,1823,0,0,0,0,0
41,508659,1809,0,0,0,0,0
41,544932,1828,0,0,0,0,0
41,509485,1783,0,0,0,0,0
41,511432,1810,0,0,0,0,0
41,512328,1801,0,0,0,0,0
41,515478,1775,0,0,0,0,0
41,514039,1804,0,0,0,0,0
41,510131,1830,0,0,0,0,0
41,506022,1820,0,0,0,0,0
41,509230,1814,0,0,0,0,0
41,511339,1831,0,0,0,0,0
41,508679,1752,0,0,0,0,0
41,512567,1789,0,0,0,0,0
41,508505,1780,0,0,0,0,0
41,537440,1751,0,0,0,0,0
42,536799,1906,0,0,0,0,0
42,527263,1840,0,0,0,0,0
42,559897,1868,0,0,0,0,0
42,525460,1847,0,0,0,0,0
42,528075,1808,0,0,0,0,0
42,558414,1740,0,0,0,0,0
42,520485,1812,0,0,0,0,0
42,520050,1815,0,0,0,0,0
42,521946,1848,0,0,0,0,0
42,524847,1787,0,0,0,0,0
42,521974,1828,0,0,0,0,0
42,520802,1901,0,0,0,0,0
42,523183,1848,0,0,0,0,0
42,522031,1781,0,0,0,0,0
42,522320,1799,0,0,0,0,0
42,518618,1807,0,0,0,0,0
42,527154,1895,0,0,0,0,0
42,520745,1808,0,0,0,0,0
42,524503,1787,0,0,0,0,0
42,560544,1761,0,0,0,0,0
43,551029,1909,0,0,0,0,0
43,543030,1768,0,0,0,0,0
43,538850,1802,0,0,0,0,0
43,539546,1811,0,0,0,0,0
43,539672,1802,0,0,0,0,0
43,539490,1754,0,0,0,0,0
43,581170,1864,0,0,0,0,0
43,542507,1821,0,0,0,0,0
43,539518,1834,0,0,0,0,0
43,567422,1853,0,0,0,0,0
43,542072,1862,0,0,0,0,0
43,540951,1818,0,0,0,0,0
43,546574,1892,0,0,0,0,0
43,535500,1877,0,0,0,0,0
43,543635,1881,0,0,0,0,0
43,540732,1863,0,0,0,0,0
43,535129,1858,0,0,0,0,0
43,543330,1889,0,0,0,0,0
43,541977,1807,0,0,0,0,0
43,539482,1841,0,0,0,0,0
44,556197,1958,0,0,0,0,0
44,545478,1872,0,0,0,0,0
44,545895,1807,0,0,0,0,0
44,543912,1897,0,0,0,0,0
44,540637,1916,0,0,0,0,0
44,544276,1878,0,0,0,0,0
44,582935,1905,0,0,0,0,0
44,544452,1861,0,0,0,0,0
44,547558,1834,0,0,0,0,0
44,542853,1892,0,0,0,0,0
44,549105,1777,0,0,0,0,0
44,546967,1799,0,0,0,0,0
44,546538,1867,0,0,0,0,0
44,546754,1910,0,0,0,0,0
44,580842,1899,0,0,0,0,0
44,547045,1852,0,0,0,0,0
44,543674,1866,0,0,0,0,0
44,601993,1849,0,0,0,0,0
44,599491,1897,0,0,0,0,0
44,543639,1870,0,0,0,0,0
45,580856,1910,0,0,0,0,0
45,564050,1882,0,0,0,0,0
45,568354,1841,0,0,0,0,0
45,572048,1788,0,0,0,0,0
45,561927,1806,0,0,0,0,0
45,602876,1832,0,0,0,0,0
45,560987,1799,0,0,0,0,0
45,564361,1801,0,0,0,0,0
45,562160,1805,0,0,0,0,0
45,560949,1760,0,0,0,0,0
45,568072,1910,0,0,0,0,0
45,563170,1807,0,0,0,0,0
45,564833,1805,0,0,0,0,0
45,596264,1858,0,0,0,0,0
45,559237,1854,0,0,0,0,0
45,565315,1863,0,0,0,0,0
45,562953,1812,0,0,0,0,0
45,563886,1857,0,0,0,0,0
45,563179,1828,0,0,0,0,0
45,594722,1797,0,0,0,0,0
46,612435,1922,0,0,0,0,0
46,610830,1851,0,0,0,0,0
46,570611,1818,0,0,0,0,0
46,570051,1858,0,0,0,0,0
46,587031,1944,0,0,0,0,0
46,582101,1830,0,0,0,0,0
46,591584,1865,0,0,0,0,0
46,585736,1835,0,0,0,0,0
46,581640,1825,0,0,0,0,0
46,567875,1778,0,0,0,0,0
46,575022,1818,0,0,0,0,0
46,573807,1800,0,0,0,0,0
46,572377,1742,0,0,0,0,0
46,568472,1766,0,0,0,0,0
46,568985,1849,0,0,0,0,0
46,565767,1810,0,0,0,0,0
46,569248,1871,0,0,0,0,0
46,573942,1801,0,0,0,0,0
46,569259,1883,0,0,0,0,0
46,576208,1864,0,0,0,0,0
47,590462,1937,0,0,0,0,0
47,583391,1931,0,0,0,0,0
47,585457,1859,0,0,0,0,0
47,583954,1846,0,0,0,0,0
47,587129,1852,0,0,0,0,0
47,583947,1902,0,0,0,0,0
47,588220,1946,0,0,0,0,0
47,586580,1795,0,0,0,0,0
47,582417,1868,0,0,0,0,0
47,625942,1885,0,0,0,0,0
47,601662,1895,0,0,0,0,0
47,583893,1846,0,0,0,0,0
47,587664,1884,0,0,0,0,0
47,584377,1860,0,0,0,0,0
47,626304,1919,0,0,0,0,0
47,582207,1798,0,0,0,0,0
47,584114,1904,0,0,0,0,0
47,588601,1864,0,0,0,0,0
47,613155,1812,0,0,0,0,0
47,661597,1824,0,0,0,0,0
48,610527,1844,0,0,0,0,0
48,599219,1828,0,0,0,0,0
48,601629,1835,0,0,0,0,0
48,637157,1867,0,0,0,0,0
48,600461,1805,0,0,0,0,0
48,601384,1775,0,0,0,0,0
48,601215,1833,0,0,0,0,0
48,598175,1875,0,0,0,0,0
48,638666,1849,0,0,0,0,0
48,634227,1814,0,0,0,0,0
48,597291,1837,0,0,0,0,0
48,599681,1829,0,0,0,0,0
48,594077,1755,0,0,0,0,0
48,635573,1827,0,0,0,0,0
48,595550,1838,0,0,0,0,0
48,599853,1783,0,0,0,0,0
48,597694,1874,0,0,0,0,0
48,597500,1869,0,0,0,0,0
48,599519,1795,0,0,0,0,0
48,593102,1810,0,0,0,0,0
49,628406,1901,0,0,0,0,0
49,620395,1800,0,0,0,0,0
49,612399,1857,0,0,0,0,0
49,608838,1855,0,0,0,0,0
49,650110,1806,0,0,0,0,0
49,616626,1825,0,0,0,0,0
49,609635,1823,0,0,0,0,0
49,614739,1892,0,0,0,0,0
49,612999,1817,0,0,0,0,0
49,653350,1880,0,0,0,0,0
49,617956,1797,0,0,0,0,0
49,617302,1788,0,0,0,0,0
49,613561,1853,0,0,0,0,0
49,616286,1793,0,0,0,0,0
49,647094,1848,0,0,0,0,0
49,612485,1829,0,0,0,0,0
49,614830,1768,0,0,0,0,0
49,617933,1782,0,0,0,0,0
49,614654,1771,0,0,0,0,0
49,650136,16589,0,0,0,0,0
50,639073,1922,0,0,0,0,0
50,623765,1784,0,0,0,0,0
50,666243,1806,0,0,0,0,0
50,622273,1837,0,0,0,0,0
50,629025,1911,0,0,0,0,0
50,628840,1865,0,0,0,0,0
50,626239,1849,0,0,0,0,0
50,655871,1987,0,0,0,0,0
50,623100,1837,0,0,0,0,0
50,662605,1915,0,0,0,0,0
50,622973,1850,0,0,0,0,0
50,630120,1904,0,0,0,0,0
50,625275,1917,0,0,0,0,0
50,630316,1852,0,0,0,0,0
50,662073,1846,0,0,0,0,0
50,624882,1845,0,0,0,0,0
50,627486,1796,0,0,0,0,0
50,624906,1842,0,0,0,0,0
50,632717,1868,0,0,0,0,0
50,628833,1854,0,0,0,0,0

Raw Storage Info
========
Storage: Scheduler Agenda (r:1 w:1)
Storage: Preimage PreimageFor (r:1 w:1)
Storage: Preimage StatusFor (r:1 w:1)

Median Slopes Analysis
========
-- Extrinsic Time --

Model:
Time ~=     10.9
    + s    12.24
              µs

Reads = 1 + (2 * s)
Writes = 1 + (2 * s)

Min Squares Analysis
========
-- Extrinsic Time --

Data points distribution:
    s   mean µs  sigma µs       %
    1     23.07     0.136    0.5%
    2     37.57     0.148    0.3%
    3     49.18     0.104    0.2%
    4     60.48     0.224    0.3%
    5     74.31     0.228    0.3%
    6     84.62     0.347    0.4%
    7     97.02     0.235    0.2%
    8     110.7     0.325    0.2%
    9     121.2     0.407    0.3%
   10     133.6     1.155    0.8%
   11     144.2     0.424    0.2%
   12     161.3     2.725    1.6%
   13     169.3     0.606    0.3%
   14     181.5     0.423    0.2%
   15     193.5     0.699    0.3%
   16     204.6     0.348    0.1%
   17     217.4     0.509    0.2%
   18     229.9     0.352    0.1%
   19     240.1     0.495    0.2%
   20     252.9     0.721    0.2%
   21     264.8     0.403    0.1%
   22     277.4     0.467    0.1%
   23       288     0.252    0.0%
   24     300.3     0.675    0.2%
   25     314.4     0.812    0.2%
   26     328.8     3.952    1.2%
   27     341.4     2.891    0.8%
   28     352.3     0.756    0.2%
   29     371.8     10.94    2.9%
   30     377.2     0.923    0.2%
   31     390.3     1.093    0.2%
   32     406.3     1.072    0.2%
   33     418.6     1.386    0.3%
   34     427.8     1.417    0.3%
   35     441.5     1.642    0.3%
   36       454     1.392    0.3%
   37     462.6     0.945    0.2%
   38     472.4     1.885    0.3%
   39     492.4      10.9    2.2%
   40     499.6     1.005    0.2%
   41     511.3     1.278    0.2%
   42       524     1.983    0.3%
   43     541.3     1.376    0.2%
   44     546.4     1.376    0.2%
   45     564.8      1.84    0.3%
   46     574.5     4.238    0.7%
   47     586.6     2.058    0.3%
   48     599.8     1.254    0.2%
   49     616.4     1.947    0.3%
   50     628.3     2.313    0.3%

Quality and confidence:
param     error
s         0.011

Model:
Time ~=     10.2
    + s    12.27
              µs

Reads = 1 + (2 * s)
Writes = 1 + (2 * s)

Pallet: "pallet_scheduler", Extrinsic: "on_initialize_named_aborted", Lowest values: [], Highest values: [], Steps: 50, Repeat: 20
s,extrinsic_time_ns,storage_root_time_ns,reads,repeat_reads,writes,repeat_writes,proof_size_bytes
1,13485,1473,0,0,0,0,0
1,12125,1482,0,0,0,0,0
1,12196,1346,0,0,0,0,0
1,11665,1374,0,0,0,0,0
1,11497,1296,0,0,0,0,0
1,11576,1352,0,0,0,0,0
1,11446,1338,0,0,0,0,0
1,11406,1392,0,0,0,0,0
1,11664,1394,0,0,0,0,0
1,11473,1335,0,0,0,0,0
1,11552,1376,0,0,0,0,0
1,11550,1410,0,0,0,0,0
1,11490,1372,0,0,0,0,0
1,11513,1346,0,0,0,0,0
1,11588,1305,0,0,0,0,0
1,11537,1329,0,0,0,0,0
1,11616,1267,0,0,0,0,0
1,11515,1334,0,0,0,0,0
1,11550,1372,0,0,0,0,0
1,11661,1334,0,0,0,0,0
2,19653,1574,0,0,0,0,0
2,18239,1557,0,0,0,0,0
2,18312,1509,0,0,0,0,0
2,17822,1400,0,0,0,0,0
2,17869,1478,0,0,0,0,0
2,18179,1471,0,0,0,0,0
2,17804,1480,0,0,0,0,0
2,17985,1462,0,0,0,0,0
2,17727,1444,0,0,0,0,0
2,17649,1451,0,0,0,0,0
2,17710,1502,0,0,0,0,0
2,17523,1464,0,0,0,0,0
2,17782,1500,0,0,0,0,0
2,17753,1518,0,0,0,0,0
2,18813,1514,0,0,0,0,0
2,17903,1447,0,0,0,0,0
2,17529,1451,0,0,0,0,0
2,17582,1434,0,0,0,0,0
2,17840,1478,0,0,0,0,0
2,17511,1447,0,0,0,0,0
3,25469,1650,0,0,0,0,0
3,23767,1559,0,0,0,0,0
3,23619,1579,0,0,0,0,0
3,23207,1420,0,0,0,0,0
3,23317,1434,0,0,0,0,0
3,23068,1478,0,0,0,0,0
3,22949,1446,0,0,0,0,0
3,23311,1449,0,0,0,0,0
3,23346,1455,0,0,0,0,0
3,24796,1467,0,0,0,0,0
3,22919,1424,0,0,0,0,0
3,23137,1479,0,0,0,0,0
3,22951,1467,0,0,0,0,0
3,22714,1478,0,0,0,0,0
3,23665,1456,0,0,0,0,0
3,23223,1420,0,0,0,0,0
3,22773,1463,0,0,0,0,0
3,22881,1519,0,0,0,0,0
3,23360,1495,0,0,0,0,0
3,22689,1442,0,0,0,0,0
4,29993,1652,0,0,0,0,0
4,28620,1474,0,0,0,0,0
4,28648,1529,0,0,0,0,0
4,28386,1528,0,0,0,0,0
4,28442,1508,0,0,0,0,0
4,28257,1538,0,0,0,0,0
4,28114,1530,0,0,0,0,0
4,27858,1572,0,0,0,0,0
4,27950,1461,0,0,0,0,0
4,29771,1578,0,0,0,0,0
4,28068,1462,0,0,0,0,0
4,28126,1514,0,0,0,0,0
4,27664,1527,0,0,0,0,0
4,27953,1534,0,0,0,0,0
4,28431,1486,0,0,0,0,0
4,28148,1527,0,0,0,0,0
4,27943,1490,0,0,0,0,0
4,30029,1455,0,0,0,0,0
4,28106,1498,0,0,0,0,0
4,28180,1480,0,0,0,0,0
5,38024,1672,0,0,0,0,0
5,33578,1542,0,0,0,0,0
5,34053,1510,0,0,0,0,0
5,33585,1523,0,0,0,0,0
5,33761,1517,0,0,0,0,0
5,33653,1563,0,0,0,0,0
5,33794,1462,0,0,0,0,0
5,33848,1492,0,0,0,0,0
5,33758,1500,0,0,0,0,0
5,34328,1494,0,0,0,0,0
5,33514,1479,0,0,0,0,0
5,33649,1513,0,0,0,0,0
5,33573,1498,0,0,0,0,0
5,33211,1495,0,0,0,0,0
5,33850,1479,0,0,0,0,0
5,33349,1487,0,0,0,0,0
5,33503,1490,0,0,0,0,0
5,34606,1511,0,0,0,0,0
5,32953,1465,0,0,0,0,0
5,32809,1443,0,0,0,0,0
6,43308,1700,0,0,0,0,0
6,39628,1612,0,0,0,0,0
6,39544,1557,0,0,0,0,0
6,39377,1558,0,0,0,0,0
6,39736,1523,0,0,0,0,0
6,39247,1498,0,0,0,0,0
6,39559,1521,0,0,0,0,0
6,39163,1488,0,0,0,0,0
6,39216,1479,0,0,0,0,0
6,39140,1496,0,0,0,0,0
6,40077,1569,0,0,0,0,0
6,39856,1552,0,0,0,0,0
6,39225,1535,0,0,0,0,0
6,39430,1558,0,0,0,0,0
6,39627,1574,0,0,0,0,0
6,39422,1523,0,0,0,0,0
6,39381,1440,0,0,0,0,0
6,41687,1552,0,0,0,0,0
6,39289,1510,0,0,0,0,0
6,39343,1483,0,0,0,0,0
7,49062,1676,0,0,0,0,0
7,45168,1573,0,0,0,0,0
7,45142,1548,0,0,0,0,0
7,45099,1557,0,0,0,0,0
7,44837,1570,0,0,0,0,0
7,44758,1486,0,0,0,0,0
7,44749,1578,0,0,0,0,0
7,44294,1639,0,0,0,0,0
7,44366,1556,0,0,0,0,0
7,44207,1553,0,0,0,0,0
7,44731,1603,0,0,0,0,0
7,44470,1579,0,0,0,0,0
7,44759,1590,0,0,0,0,0
7,43940,1589,0,0,0,0,0
7,44365,1568,0,0,0,0,0
7,44457,1560,0,0,0,0,0
7,44400,1570,0,0,0,0,0
7,47119,1655,0,0,0,0,0
7,44375,1584,0,0,0,0,0
7,44372,1507,0,0,0,0,0
8,53441,1650,0,0,0,0,0
8,49720,1511,0,0,0,0,0
8,50216,1600,0,0,0,0,0
8,49229,1587,0,0,0,0,0
8,49015,1598,0,0,0,0,0
8,49180,1543,0,0,0,0,0
8,49170,1565,0,0,0,0,0
8,48886,1566,0,0,0,0,0
8,48716,1480,0,0,0,0,0
8,49163,1569,0,0,0,0,0
8,49272,1529,0,0,0,0,0
8,50377,1529,0,0,0,0,0
8,49294,1494,0,0,0,0,0
8,49834,1558,0,0,0,0,0
8,49144,1567,0,0,0,0,0
8,48855,1538,0,0,0,0,0
8,49116,1530,0,0,0,0,0
8,51293,1588,0,0,0,0,0
8,48935,1495,0,0,0,0,0
8,48901,1563,0,0,0,0,0
9,60213,1598,0,0,0,0,0
9,54303,1575,0,0,0,0,0
9,54778,1462,0,0,0,0,0
9,67286,1502,0,0,0,0,0
9,54279,1479,0,0,0,0,0
9,54241,1516,0,0,0,0,0
9,54452,1453,0,0,0,0,0
9,54135,1455,0,0,0,0,0
9,53978,1440,0,0,0,0,0
9,54403,1525,0,0,0,0,0
9,53825,1434,0,0,0,0,0
9,54238,1524,0,0,0,0,0
9,53917,1460,0,0,0,0,0
9,54012,1493,0,0,0,0,0
9,54412,1454,0,0,0,0,0
9,54191,1468,0,0,0,0,0
9,54011,1504,0,0,0,0,0
9,55942,1499,0,0,0,0,0
9,53939,1449,0,0,0,0,0
9,54302,1540,0,0,0,0,0
10,67276,1641,0,0,0,0,0
10,61505,1593,0,0,0,0,0
10,61398,1609,0,0,0,0,0
10,60461,1554,0,0,0,0,0
10,61296,1580,0,0,0,0,0
10,60982,1569,0,0,0,0,0
10,61025,1629,0,0,0,0,0
10,60591,1571,0,0,0,0,0
10,61128,1581,0,0,0,0,0
10,61483,1604,0,0,0,0,0
10,62004,1604,0,0,0,0,0
10,61069,1592,0,0,0,0,0
10,60992,1627,0,0,0,0,0
10,60987,1571,0,0,0,0,0
10,66049,1653,0,0,0,0,0
10,60791,1560,0,0,0,0,0
10,61235,1592,0,0,0,0,0
10,62637,1572,0,0,0,0,0
10,60624,1663,0,0,0,0,0
10,61039,1591,0,0,0,0,0
11,70464,1667,0,0,0,0,0
11,64768,1573,0,0,0,0,0
11,64091,1593,0,0,0,0,0
11,64139,1544,0,0,0,0,0
11,64148,1549,0,0,0,0,0
11,63836,1523,0,0,0,0,0
11,64144,1495,0,0,0,0,0
11,64303,1554,0,0,0,0,0
11,65237,1573,0,0,0,0,0
11,64718,1586,0,0,0,0,0
11,64404,1587,0,0,0,0,0
11,63474,1556,0,0,0,0,0
11,64454,1568,0,0,0,0,0
11,64549,1498,0,0,0,0,0
11,65005,1532,0,0,0,0,0
11,64260,1522,0,0,0,0,0
11,64195,1538,0,0,0,0,0
11,67042,1508,0,0,0,0,0
11,64273,1487,0,0,0,0,0
11,64687,1547,0,0,0,0,0
12,77201,1784,0,0,0,0,0
12,71357,1627,0,0,0,0,0
12,71268,1642,0,0,0,0,0
12,71422,1560,0,0,0,0,0
12,68926,1566,0,0,0,0,0
12,70882,1576,0,0,0,0,0
12,69718,1541,0,0,0,0,0
12,69331,1569,0,0,0,0,0
12,68812,1579,0,0,0,0,0
12,68867,1551,0,0,0,0,0
12,69445,1623,0,0,0,0,0
12,69314,1603,0,0,0,0,0
12,69742,1536,0,0,0,0,0
12,69203,1548,0,0,0,0,0
12,69402,1560,0,0,0,0,0
12,69632,1563,0,0,0,0,0
12,68950,1559,0,0,0,0,0
12,70924,1576,0,0,0,0,0
12,69643,1550,0,0,0,0,0
12,69692,1530,0,0,0,0,0
13,81135,1766,0,0,0,0,0
13,76199,1551,0,0,0,0,0
13,75007,1587,0,0,0,0,0
13,75066,1496,0,0,0,0,0
13,74343,1581,0,0,0,0,0
13,76613,1625,0,0,0,0,0
13,74299,1591,0,0,0,0,0
13,75266,1510,0,0,0,0,0
13,75159,1551,0,0,0,0,0
13,74861,1558,0,0,0,0,0
13,75484,1540,0,0,0,0,0
13,75024,1533,0,0,0,0,0
13,74997,1557,0,0,0,0,0
13,75676,1566,0,0,0,0,0
13,74314,1518,0,0,0,0,0
13,74021,1556,0,0,0,0,0
13,74861,1525,0,0,0,0,0
13,77272,1539,0,0,0,0,0
13,74450,1464,0,0,0,0,0
13,74351,1569,0,0,0,0,0
14,86542,1653,0,0,0,0,0
14,80960,1549,0,0,0,0,0
14,80061,1543,0,0,0,0,0
14,80146,1510,0,0,0,0,0
14,79223,1538,0,0,0,0,0
14,81391,1499,0,0,0,0,0
14,79717,1503,0,0,0,0,0
14,79704,1540,0,0,0,0,0
14,79175,1520,0,0,0,0,0
14,79559,1521,0,0,0,0,0
14,79856,1547,0,0,0,0,0
14,119079,1587,0,0,0,0,0
14,79616,1531,0,0,0,0,0
14,79188,1502,0,0,0,0,0
14,79812,1543,0,0,0,0,0
14,79933,1661,0,0,0,0,0
14,80240,1479,0,0,0,0,0
14,81771,1503,0,0,0,0,0
14,79255,1509,0,0,0,0,0
14,79835,1530,0,0,0,0,0
15,92839,1778,0,0,0,0,0
15,84484,1574,0,0,0,0,0
15,84554,1638,0,0,0,0,0
15,85424,1648,0,0,0,0,0
15,84917,1622,0,0,0,0,0
15,85963,1559,0,0,0,0,0
15,84326,1570,0,0,0,0,0
15,83897,1564,0,0,0,0,0
15,85360,1655,0,0,0,0,0
15,84261,1588,0,0,0,0,0
15,84838,1579,0,0,0,0,0
15,85545,1619,0,0,0,0,0
15,84075,1600,0,0,0,0,0
15,85002,1559,0,0,0,0,0
15,84677,1500,0,0,0,0,0
15,84329,1630,0,0,0,0,0
15,83979,1596,0,0,0,0,0
15,86792,1633,0,0,0,0,0
15,84295,1552,0,0,0,0,0
15,84296,1633,0,0,0,0,0
16,96169,1669,0,0,0,0,0
16,89457,1561,0,0,0,0,0
16,89386,1529,0,0,0,0,0
16,89910,1626,0,0,0,0,0
16,89087,1548,0,0,0,0,0
16,90271,1551,0,0,0,0,0
16,89370,1566,0,0,0,0,0
16,89976,1524,0,0,0,0,0
16,90700,1556,0,0,0,0,0
16,89775,1544,0,0,0,0,0
16,89036,1553,0,0,0,0,0
16,88657,1489,0,0,0,0,0
16,88823,1550,0,0,0,0,0
16,89020,1658,0,0,0,0,0
16,88905,1542,0,0,0,0,0
16,90217,1534,0,0,0,0,0
16,90135,1533,0,0,0,0,0
16,91381,1609,0,0,0,0,0
16,89902,1563,0,0,0,0,0
16,89464,1611,0,0,0,0,0
17,103619,1683,0,0,0,0,0
17,96686,1572,0,0,0,0,0
17,96131,1588,0,0,0,0,0
17,96519,1581,0,0,0,0,0
17,96898,1547,0,0,0,0,0
17,96216,1596,0,0,0,0,0
17,96422,1595,0,0,0,0,0
17,95367,1582,0,0,0,0,0
17,95409,1544,0,0,0,0,0
17,96463,1578,0,0,0,0,0
17,96928,1559,0,0,0,0,0
17,95015,1613,0,0,0,0,0
17,96246,1603,0,0,0,0,0
17,95566,1560,0,0,0,0,0
17,95639,1611,0,0,0,0,0
17,96691,1587,0,0,0,0,0
17,96727,1570,0,0,0,0,0
17,96985,1570,0,0,0,0,0
17,96047,1525,0,0,0,0,0
17,95927,1545,0,0,0,0,0
18,108374,1686,0,0,0,0,0
18,101260,1622,0,0,0,0,0
18,101404,1588,0,0,0,0,0
18,100688,1609,0,0,0,0,0
18,100804,1608,0,0,0,0,0
18,101815,1592,0,0,0,0,0
18,100822,1595,0,0,0,0,0
18,101798,1612,0,0,0,0,0
18,100293,1558,0,0,0,0,0
18,100799,1554,0,0,0,0,0
18,101261,1591,0,0,0,0,0
18,100063,1590,0,0,0,0,0
18,99872,1561,0,0,0,0,0
18,100594,1540,0,0,0,0,0
18,101379,1597,0,0,0,0,0
18,100766,1582,0,0,0,0,0
18,141458,1648,0,0,0,0,0
18,101823,1612,0,0,0,0,0
18,100040,1592,0,0,0,0,0
18,100616,1575,0,0,0,0,0
19,113818,1723,0,0,0,0,0
19,104742,1636,0,0,0,0,0
19,105974,1644,0,0,0,0,0
19,104667,1682,0,0,0,0,0
19,105871,1603,0,0,0,0,0
19,105791,1646,0,0,0,0,0
19,141571,1620,0,0,0,0,0
19,105013,1673,0,0,0,0,0
19,105186,1613,0,0,0,0,0
19,105792,1580,0,0,0,0,0
19,105172,1635,0,0,0,0,0
19,105319,1588,0,0,0,0,0
19,105324,1618,0,0,0,0,0
19,104897,1656,0,0,0,0,0
19,105345,1631,0,0,0,0,0
19,145230,1643,0,0,0,0,0
19,106131,1594,0,0,0,0,0
19,105098,1692,0,0,0,0,0
19,105912,1673,0,0,0,0,0
19,104908,1661,0,0,0,0,0
20,118565,1670,0,0,0,0,0
20,111290,1641,0,0,0,0,0
20,110020,1609,0,0,0,0,0
20,116205,1607,0,0,0,0,0
20,110804,1644,0,0,0,0,0
20,110475,1583,0,0,0,0,0
20,110057,1666,0,0,0,0,0
20,110458,1650,0,0,0,0,0
20,110325,1646,0,0,0,0,0
20,110831,1586,0,0,0,0,0
20,110240,1634,0,0,0,0,0
20,110256,1595,0,0,0,0,0
20,144420,1616,0,0,0,0,0
20,110433,1693,0,0,0,0,0
20,109793,1667,0,0,0,0,0
20,111371,1640,0,0,0,0,0
20,110183,1674,0,0,0,0,0
20,109813,1635,0,0,0,0,0
20,110461,1605,0,0,0,0,0
20,110166,1590,0,0,0,0,0
21,124060,1801,0,0,0,0,0
21,116318,1621,0,0,0,0,0
21,115628,1629,0,0,0,0,0
21,115117,1662,0,0,0,0,0
21,115676,1629,0,0,0,0,0
21,115798,1592,0,0,0,0,0
21,115755,1572,0,0,0,0,0
21,116005,1579,0,0,0,0,0
21,116864,1644,0,0,0,0,0
21,115612,1639,0,0,0,0,0
21,114430,1604,0,0,0,0,0
21,116105,1610,0,0,0,0,0
21,116064,1619,0,0,0,0,0
21,115320,1606,0,0,0,0,0
21,115293,1640,0,0,0,0,0
21,115691,1645,0,0,0,0,0
21,115288,1666,0,0,0,0,0
21,115559,1629,0,0,0,0,0
21,115513,1614,0,0,0,0,0
21,114646,1633,0,0,0,0,0
22,128536,1710,0,0,0,0,0
22,121760,1588,0,0,0,0,0
22,121229,1641,0,0,0,0,0
22,122342,1671,0,0,0,0,0
22,120891,1596,0,0,0,0,0
22,120660,1603,0,0,0,0,0
22,120124,1579,0,0,0,0,0
22,120709,1533,0,0,0,0,0
22,119848,1594,0,0,0,0,0
22,121550,1580,0,0,0,0,0
22,119348,1562,0,0,0,0,0
22,120723,1608,0,0,0,0,0
22,120322,1554,0,0,0,0,0
22,121544,1607,0,0,0,0,0
22,121508,1533,0,0,0,0,0
22,120028,1538,0,0,0,0,0
22,120111,1617,0,0,0,0,0
22,120264,1640,0,0,0,0,0
22,120191,1558,0,0,0,0,0
22,120934,1593,0,0,0,0,0
23,135080,1733,0,0,0,0,0
23,125033,1662,0,0,0,0,0
23,125959,1567,0,0,0,0,0
23,126511,1595,0,0,0,0,0
23,126244,1640,0,0,0,0,0
23,127394,1592,0,0,0,0,0
23,125898,1578,0,0,0,0,0
23,127166,1563,0,0,0,0,0
23,126497,1591,0,0,0,0,0
23,125780,1633,0,0,0,0,0
23,125647,1638,0,0,0,0,0
23,148525,1691,0,0,0,0,0
23,126367,1611,0,0,0,0,0
23,125541,1620,0,0,0,0,0
23,125489,1648,0,0,0,0,0
23,126111,1635,0,0,0,0,0
23,124659,1613,0,0,0,0,0
23,124889,1546,0,0,0,0,0
23,125635,1618,0,0,0,0,0
23,125806,1565,0,0,0,0,0
24,138075,1785,0,0,0,0,0
24,132811,1630,0,0,0,0,0
24,174631,1724,0,0,0,0,0
24,132075,1631,0,0,0,0,0
24,131605,1642,0,0,0,0,0
24,131916,1635,0,0,0,0,0
24,131478,1680,0,0,0,0,0
24,131274,1681,0,0,0,0,0
24,131275,1686,0,0,0,0,0
24,131496,1692,0,0,0,0,0
24,132114,1743,0,0,0,0,0
