Pallet: "pallet_balances", Extrinsic: "transfer", Lowest values: [], Highest values: [], Steps: 100, Repeat: 200
69300,2160,0,0,0,0,0
64119,1800,0,0,0,0,0
64390,1760,0,0,0,0,0
64129,1810,0,0,0,0,0
64379,1840,0,0,0,0,0
64690,1810,0,0,0,0,0
76579,1800,0,0,0,0,0
63980,1730,0,0,0,0,0
64110,1859,0,0,0,0,0
64309,1880,0,0,0,0,0
64590,1770,0,0,0,0,0
68949,1840,0,0,0,0,0
64099,1790,0,0,0,0,0
64070,1840,0,0,0,0,0
63819,1870,0,0,0,0,0
63690,1800,0,0,0,0,0
63869,1770,0,0,0,0,0
64320,1810,0,0,0,0,0
63910,1799,0,0,0,0,0
63609,1760,0,0,0,0,0
64310,1730,0,0,0,0,0
64459,1770,0,0,0,0,0
64070,1740,0,0,0,0,0
63740,1790,0,0,0,0,0
64199,1810,0,0,0,0,0
64280,1820,0,0,0,0,0
64119,1830,0,0,0,0,0
64499,1870,0,0,0,0,0
64340,1790,0,0,0,0,0
64029,1740,0,0,0,0,0
63830,1860,0,0,0,0,0
64079,1810,0,0,0,0,0
63849,1820,0,0,0,0,0
64120,1770,0,0,0,0,0
64239,1880,0,0,0,0,0
63320,1800,0,0,0,0,0
63919,1840,0,0,0,0,0
64369,1750,0,0,0,0,0
63800,1800,0,0,0,0,0
63949,1830,0,0,0,0,0
63590,1840,0,0,0,0,0
63529,1770,0,0,0,0,0
64100,1900,0,0,0,0,0
63310,1840,0,0,0,0,0
63549,1860,0,0,0,0,0
63570,1830,0,0,0,0,0
62989,1790,0,0,0,0,0
63270,1940,0,0,0,0,0
64259,1810,0,0,0,0,0
64099,1760,0,0,0,0,0
63680,1820,0,0,0,0,0
63709,1830,0,0,0,0,0
63880,1790,0,0,0,0,0
63799,1790,0,0,0,0,0
64019,1780,0,0,0,0,0
63820,1790,0,0,0,0,0
64099,1830,0,0,0,0,0
64120,1780,0,0,0,0,0
63969,1810,0,0,0,0,0
64140,1820,0,0,0,0,0
63680,1780,0,0,0,0,0
64219,1820,0,0,0,0,0
63720,1840,0,0,0,0,0
63419,1800,0,0,0,0,0
63490,1840,0,0,0,0,0
63560,1780,0,0,0,0,0
63889,1790,0,0,0,0,0
63630,1720,0,0,0,0,0
69079,1810,0,0,0,0,0
64149,1770,0,0,0,0,0
63830,1829,0,0,0,0,0
63759,1740,0,0,0,0,0
63840,1800,0,0,0,0,0
64349,1800,0,0,0,0,0
64070,1830,0,0,0,0,0
64290,1800,0,0,0,0,0
63709,1850,0,0,0,0,0
63970,1790,0,0,0,0,0
63739,1770,0,0,0,0,0
63660,1810,0,0,0,0,0
64219,1780,0,0,0,0,0
64179,1790,0,0,0,0,0
63920,1780,0,0,0,0,0
64169,1790,0,0,0,0,0
63680,1710,0,0,0,0,0
63389,1730,0,0,0,0,0
64399,1840,0,0,0,0,0
63890,1800,0,0,0,0,0
63529,1850,0,0,0,0,0
74120,1850,0,0,0,0,0
63879,1810,0,0,0,0,0
63519,1780,0,0,0,0,0
63930,1780,0,0,0,0,0
63669,1740,0,0,0,0,0
64180,1790,0,0,0,0,0
64029,1790,0,0,0,0,0
63750,1740,0,0,0,0,0
63150,1760,0,0,0,0,0
63869,1790,0,0,0,0,0
64190,1780,0,0,0,0,0
63929,1750,0,0,0,0,0
64030,1800,0,0,0,0,0
64119,1800,0,0,0,0,0
64069,1750,0,0,0,0,0
63770,1760,0,0,0,0,0
63899,1810,0,0,0,0,0
63750,1780,0,0,0,0,0
63639,1840,0,0,0,0,0
63929,1740,0,0,0,0,0
63350,1809,0,0,0,0,0
64259,1840,0,0,0,0,0
63860,1780,0,0,0,0,0
63759,1750,0,0,0,0,0
63499,1730,0,0,0,0,0
63920,1790,0,0,0,0,0
63269,1800,0,0,0,0,0
64050,1820,0,0,0,0,0
64159,1820,0,0,0,0,0
64150,1800,0,0,0,0,0
63840,1760,0,0,0,0,0
63719,1800,0,0,0,0,0
63880,1780,0,0,0,0,0
64429,1790,0,0,0,0,0
64220,1750,0,0,0,0,0
64059,1830,0,0,0,0,0
63979,1770,0,0,0,0,0
64430,1770,0,0,0,0,0
64879,1790,0,0,0,0,0
64290,1800,0,0,0,0,0
64009,1770,0,0,0,0,0
63959,1780,0,0,0,0,0
64180,1810,0,0,0,0,0
63979,1720,0,0,0,0,0
63780,1830,0,0,0,0,0
64019,1730,0,0,0,0,0
63809,1780,0,0,0,0,0
63820,1800,0,0,0,0,0
64089,1780,0,0,0,0,0
64520,1810,0,0,0,0,0
64219,1730,0,0,0,0,0
63989,1780,0,0,0,0,0
63580,1780,0,0,0,0,0
63699,1770,0,0,0,0,0
63950,1770,0,0,0,0,0
63449,1770,0,0,0,0,0
63460,1800,0,0,0,0,0
63840,1750,0,0,0,0,0
63649,1830,0,0,0,0,0
64080,1820,0,0,0,0,0
63519,1780,0,0,0,0,0
63840,1790,0,0,0,0,0
63839,1910,0,0,0,0,0
63859,1780,0,0,0,0,0
63730,1830,0,0,0,0,0
64009,1730,0,0,0,0,0
64030,1780,0,0,0,0,0
63640,1830,0,0,0,0,0
63859,1760,0,0,0,0,0
63820,1760,0,0,0,0,0
63529,1810,0,0,0,0,0
63620,1730,0,0,0,0,0
64019,1820,0,0,0,0,0
63889,1850,0,0,0,0,0
63920,1810,0,0,0,0,0
64029,1820,0,0,0,0,0
64070,1780,0,0,0,0,0
63659,1860,0,0,0,0,0
63309,1770,0,0,0,0,0
63840,1770,0,0,0,0,0
63779,1830,0,0,0,0,0
63720,1790,0,0,0,0,0
63809,1810,0,0,0,0,0
68800,1750,0,0,0,0,0
63740,1770,0,0,0,0,0
63679,1810,0,0,0,0,0
64060,1800,0,0,0,0,0
63979,1840,0,0,0,0,0
63430,1780,0,0,0,0,0
63889,1830,0,0,0,0,0
64049,1870,0,0,0,0,0
63870,1840,0,0,0,0,0
63429,1910,0,0,0,0,0
64060,1820,0,0,0,0,0
63969,1770,0,0,0,0,0
64029,1820,0,0,0,0,0
63600,1839,0,0,0,0,0
63749,1840,0,0,0,0,0
63650,1760,0,0,0,0,0
64009,1790,0,0,0,0,0
63630,1840,0,0,0,0,0
64440,1810,0,0,0,0,0
64119,1790,0,0,0,0,0
63810,1750,0,0,0,0,0
67759,1810,0,0,0,0,0
63950,1850,0,0,0,0,0
64159,1840,0,0,0,0,0
64249,1800,0,0,0,0,0
64490,1860,0,0,0,0,0
64209,1790,0,0,0,0,0
64070,1750,0,0,0,0,0

Raw Storage Info
========
Storage: System Account (r:2 w:2)

Median Slopes Analysis
========
-- Extrinsic Time --

Model:
Time ~=    63.93
              µs

Reads = 2
Writes = 2

Min Squares Analysis
========
-- Extrinsic Time --

Model:
Time ~=    63.93
              µs

Reads = 2
Writes = 2

Pallet: "pallet_balances", Extrinsic: "transfer_all", Lowest values: [], Highest values: [], Steps: 100, Repeat: 200
extrinsic_time_ns,storage_root_time_ns,reads,repeat_reads,writes,repeat_writes,proof_size_bytes
63219,2170,0,0,0,0,0
59240,1820,0,0,0,0,0
58649,1850,0,0,0,0,0
58710,1850,0,0,0,0,0
62919,1800,0,0,0,0,0
58489,1780,0,0,0,0,0
58860,1780,0,0,0,0,0
58509,1780,0,0,0,0,0
58610,1810,0,0,0,0,0
58089,1770,0,0,0,0,0
58140,1900,0,0,0,0,0
58409,1790,0,0,0,0,0
58620,1800,0,0,0,0,0
58249,1810,0,0,0,0,0
58650,1780,0,0,0,0,0
58769,1800,0,0,0,0,0
58750,1870,0,0,0,0,0
58460,1770,0,0,0,0,0
58509,1780,0,0,0,0,0
58390,1800,0,0,0,0,0
58869,1790,0,0,0,0,0
58690,1770,0,0,0,0,0
58669,1740,0,0,0,0,0
58680,1800,0,0,0,0,0
58599,1820,0,0,0,0,0
59030,1810,0,0,0,0,0
58669,1810,0,0,0,0,0
59340,1750,0,0,0,0,0
58429,1800,0,0,0,0,0
58440,1810,0,0,0,0,0
58359,1790,0,0,0,0,0
63470,2390,0,0,0,0,0
58370,1840,0,0,0,0,0
58149,1800,0,0,0,0,0
58530,1750,0,0,0,0,0
58659,1810,0,0,0,0,0
58420,1840,0,0,0,0,0
58519,1780,0,0,0,0,0
58350,1750,0,0,0,0,0
58529,1790,0,0,0,0,0
58460,1720,0,0,0,0,0
58729,1730,0,0,0,0,0
59030,1760,0,0,0,0,0
58469,1720,0,0,0,0,0
58160,1790,0,0,0,0,0
58379,1790,0,0,0,0,0
57920,1770,0,0,0,0,0
58609,1950,0,0,0,0,0
58880,1780,0,0,0,0,0
58549,1800,0,0,0,0,0
58390,1790,0,0,0,0,0
58739,1780,0,0,0,0,0
58620,1670,0,0,0,0,0
59340,1730,0,0,0,0,0
59079,1750,0,0,0,0,0
58170,1770,0,0,0,0,0
58419,1760,0,0,0,0,0
58710,1790,0,0,0,0,0
58359,1820,0,0,0,0,0
58300,1760,0,0,0,0,0
58469,1800,0,0,0,0,0
58890,1790,0,0,0,0,0
58469,1780,0,0,0,0,0
58540,1760,0,0,0,0,0
58789,1820,0,0,0,0,0
58549,1780,0,0,0,0,0
58360,1760,0,0,0,0,0
57769,1780,0,0,0,0,0
58820,1770,0,0,0,0,0
58459,1750,0,0,0,0,0
58860,1740,0,0,0,0,0
58479,1790,0,0,0,0,0
58090,1810,0,0,0,0,0
58419,1780,0,0,0,0,0
57880,1880,0,0,0,0,0
58429,1830,0,0,0,0,0
57950,1760,0,0,0,0,0
58149,1730,0,0,0,0,0
58460,1760,0,0,0,0,0
58449,1820,0,0,0,0,0
58130,1790,0,0,0,0,0
58579,1850,0,0,0,0,0
57900,1760,0,0,0,0,0
57899,1790,0,0,0,0,0
57880,1800,0,0,0,0,0
57809,1820,0,0,0,0,0
58280,1760,0,0,0,0,0
58339,1740,0,0,0,0,0
58160,1740,0,0,0,0,0
58180,1710,0,0,0,0,0
58389,1770,0,0,0,0,0
58220,1740,0,0,0,0,0
58269,1780,0,0,0,0,0
58710,1700,0,0,0,0,0
58059,1710,0,0,0,0,0
58910,1870,0,0,0,0,0
58839,1880,0,0,0,0,0
59130,1790,0,0,0,0,0
58079,1770,0,0,0,0,0
58040,1750,0,0,0,0,0
57769,1790,0,0,0,0,0
58140,1770,0,0,0,0,0
57809,1780,0,0,0,0,0
58060,1830,0,0,0,0,0
58119,1750,0,0,0,0,0
58520,1750,0,0,0,0,0
58149,1760,0,0,0,0,0
59000,1770,0,0,0,0,0
57869,1750,0,0,0,0,0
57900,1800,0,0,0,0,0
58269,1830,0,0,0,0,0
57950,1790,0,0,0,0,0
58159,1840,0,0,0,0,0
58690,1750,0,0,0,0,0
58680,1780,0,0,0,0,0
58259,1830,0,0,0,0,0
58520,1770,0,0,0,0,0
58009,1830,0,0,0,0,0
65740,1790,0,0,0,0,0
58289,1690,0,0,0,0,0
58580,1780,0,0,0,0,0
59199,1810,0,0,0,0,0
58120,1750,0,0,0,0,0
58629,1710,0,0,0,0,0
57960,1820,0,0,0,0,0
58840,1790,0,0,0,0,0
58479,1800,0,0,0,0,0
57910,1710,0,0,0,0,0
57819,1780,0,0,0,0,0
58460,1830,0,0,0,0,0
58139,1790,0,0,0,0,0
57790,1780,0,0,0,0,0
57839,1760,0,0,0,0,0
58140,1730,0,0,0,0,0
58159,1680,0,0,0,0,0
58849,1770,0,0,0,0,0
58420,1720,0,0,0,0,0
58659,1790,0,0,0,0,0
58150,1730,0,0,0,0,0
58139,1750,0,0,0,0,0
63400,1790,0,0,0,0,0
58339,1780,0,0,0,0,0
58170,1750,0,0,0,0,0
58599,1790,0,0,0,0,0
58120,1880,0,0,0,0,0
57999,1770,0,0,0,0,0
57750,1810,0,0,0,0,0
58589,1740,0,0,0,0,0
58180,1830,0,0,0,0,0
58429,1720,0,0,0,0,0
58050,1760,0,0,0,0,0
58529,1750,0,0,0,0,0
58070,1820,0,0,0,0,0
57810,1720,0,0,0,0,0
58060,1800,0,0,0,0,0
58440,1740,0,0,0,0,0
58559,1790,0,0,0,0,0
58280,1740,0,0,0,0,0
58229,1740,0,0,0,0,0
58350,1770,0,0,0,0,0
58479,1740,0,0,0,0,0
58290,1770,0,0,0,0,0
59719,1850,0,0,0,0,0
58260,1790,0,0,0,0,0
58509,1750,0,0,0,0,0
58250,1790,0,0,0,0,0
58119,1810,0,0,0,0,0
58300,1750,0,0,0,0,0
58549,1730,0,0,0,0,0
58170,1850,0,0,0,0,0
58309,1790,0,0,0,0,0
58090,1680,0,0,0,0,0
58539,1780,0,0,0,0,0
58200,1800,0,0,0,0,0
58049,1770,0,0,0,0,0
58200,1810,0,0,0,0,0
58270,1810,0,0,0,0,0
58569,1830,0,0,0,0,0
58060,1900,0,0,0,0,0
58189,1800,0,0,0,0,0
58210,1760,0,0,0,0,0
58309,1800,0,0,0,0,0
58490,1760,0,0,0,0,0
58189,1750,0,0,0,0,0
58230,1840,0,0,0,0,0
58789,1770,0,0,0,0,0
58180,1790,0,0,0,0,0
58289,1810,0,0,0,0,0
58210,1820,0,0,0,0,0
60699,1740,0,0,0,0,0
58060,1770,0,0,0,0,0
57989,1790,0,0,0,0,0
57890,1730,0,0,0,0,0
58109,1770,0,0,0,0,0
57890,1830,0,0,0,0,0
58189,1770,0,0,0,0,0
57950,1770,0,0,0,0,0
58489,1820,0,0,0,0,0
58400,1750,0,0,0,0,0
58539,1780,0,0,0,0,0

Raw Storage Info
========
Storage: System Account (r:1 w:1)

Median Slopes Analysis
========
-- Extrinsic Time --

Model:
Time ~=    58.39
              µs

Reads = 1
Writes = 1

Min Squares Analysis
========
-- Extrinsic Time --

Model:
Time ~=    58.39
              µs

Reads = 1
Writes = 1

Pallet: "pallet_balances", Extrinsic: "force_unreserve", Lowest values: [], Highest values: [], Steps: 100, Repeat: 200
extrinsic_time_ns,storage_root_time_ns,reads,repeat_reads,writes,repeat_writes,proof_size_bytes
30169,2090,0,0,0,0,0
27270,1710,0,0,0,0,0
27010,1700,0,0,0,0,0
26689,1700,0,0,0,0,0
26740,1670,0,0,0,0,0
26630,1700,0,0,0,0,0
27049,1710,0,0,0,0,0
26810,1660,0,0,0,0,0
26630,1710,0,0,0,0,0
26670,1750,0,0,0,0,0
26710,1670,0,0,0,0,0
27490,1780,0,0,0,0,0
26809,1750,0,0,0,0,0
26910,1730,0,0,0,0,0
26870,1690,0,0,0,0,0
26810,1720,0,0,0,0,0
26889,1740,0,0,0,0,0
26540,1680,0,0,0,0,0
26530,1670,0,0,0,0,0
26939,1690,0,0,0,0,0
26700,1750,0,0,0,0,0
26980,1710,0,0,0,0,0
26629,1630,0,0,0,0,0
26530,1700,0,0,0,0,0
26610,1699,0,0,0,0,0
26680,1720,0,0,0,0,0
26550,1720,0,0,0,0,0
26650,1680,0,0,0,0,0
26620,1710,0,0,0,0,0
26539,1720,0,0,0,0,0
26690,1750,0,0,0,0,0
26840,1690,0,0,0,0,0
26629,1710,0,0,0,0,0
26670,1800,0,0,0,0,0
26650,1710,0,0,0,0,0
27000,1740,0,0,0,0,0
37820,1780,0,0,0,0,0
26860,1710,0,0,0,0,0
26660,1720,0,0,0,0,0
26670,1760,0,0,0,0,0
26790,1640,0,0,0,0,0
26750,1720,0,0,0,0,0
26839,1680,0,0,0,0,0
26590,1750,0,0,0,0,0
26730,1750,0,0,0,0,0
26489,1730,0,0,0,0,0
26680,1740,0,0,0,0,0
26520,1660,0,0,0,0,0
26809,1740,0,0,0,0,0
26820,1700,0,0,0,0,0
26820,1640,0,0,0,0,0
26710,1670,0,0,0,0,0
26669,1710,0,0,0,0,0
27060,1710,0,0,0,0,0
26870,1680,0,0,0,0,0
26639,1750,0,0,0,0,0
26940,1740,0,0,0,0,0
27250,1690,0,0,0,0,0
26889,1660,0,0,0,0,0
26730,1640,0,0,0,0,0
26660,1780,0,0,0,0,0
26660,1750,0,0,0,0,0
26970,1730,0,0,0,0,0
26580,1740,0,0,0,0,0
26750,1760,0,0,0,0,0
27040,1710,0,0,0,0,0
26660,1690,0,0,0,0,0
26820,1650,0,0,0,0,0
26779,1720,0,0,0,0,0
26680,1680,0,0,0,0,0
26700,1730,0,0,0,0,0
26619,1700,0,0,0,0,0
26880,1690,0,0,0,0,0
26630,1700,0,0,0,0,0
26710,1730,0,0,0,0,0
26899,1710,0,0,0,0,0
26460,1710,0,0,0,0,0
26460,1640,0,0,0,0,0
26489,1710,0,0,0,0,0
26360,1720,0,0,0,0,0
26820,1740,0,0,0,0,0
26540,1680,0,0,0,0,0
26660,1690,0,0,0,0,0
26440,1700,0,0,0,0,0
26700,1730,0,0,0,0,0
26659,1720,0,0,0,0,0
26870,1690,0,0,0,0,0
38140,1730,0,0,0,0,0
26819,1720,0,0,0,0,0
26580,1750,0,0,0,0,0
26600,1680,0,0,0,0,0
26499,1770,0,0,0,0,0
26780,1690,0,0,0,0,0
26440,1680,0,0,0,0,0
26620,1810,0,0,0,0,0
26539,1690,0,0,0,0,0
26690,1720,0,0,0,0,0
26850,1680,0,0,0,0,0
26579,1690,0,0,0,0,0
26690,1710,0,0,0,0,0
26720,1720,0,0,0,0,0
26540,1690,0,0,0,0,0
26760,1730,0,0,0,0,0
26460,1740,0,0,0,0,0
26690,1710,0,0,0,0,0
26999,1710,0,0,0,0,0
26530,1720,0,0,0,0,0
26360,1720,0,0,0,0,0
26779,1730,0,0,0,0,0
26450,1700,0,0,0,0,0
26680,1720,0,0,0,0,0
26750,1740,0,0,0,0,0
26589,1680,0,0,0,0,0
26750,1790,0,0,0,0,0
26910,1660,0,0,0,0,0
27069,1730,0,0,0,0,0
26630,1700,0,0,0,0,0
27120,1700,0,0,0,0,0
26929,1720,0,0,0,0,0
26900,1810,0,0,0,0,0
26970,1679,0,0,0,0,0
26820,1710,0,0,0,0,0
26770,1700,0,0,0,0,0
26790,1710,0,0,0,0,0
26750,1740,0,0,0,0,0
26699,1690,0,0,0,0,0
26740,1660,0,0,0,0,0
26670,1690,0,0,0,0,0
26879,1740,0,0,0,0,0
27040,1750,0,0,0,0,0
26780,1699,0,0,0,0,0
26730,1650,0,0,0,0,0
26670,1730,0,0,0,0,0
26580,1720,0,0,0,0,0
26630,1700,0,0,0,0,0
26879,1700,0,0,0,0,0
26790,1650,0,0,0,0,0
26620,1680,0,0,0,0,0
32349,1780,0,0,0,0,0
27000,1680,0,0,0,0,0
26770,1660,0,0,0,0,0
26510,1700,0,0,0,0,0
26520,1710,0,0,0,0,0
27040,1690,0,0,0,0,0
26800,1690,0,0,0,0,0
26569,1730,0,0,0,0,0
26600,1690,0,0,0,0,0
26880,1720,0,0,0,0,0
26729,1680,0,0,0,0,0
26800,1740,0,0,0,0,0
26850,1739,0,0,0,0,0
26880,1720,0,0,0,0,0
26820,1680,0,0,0,0,0
26750,1710,0,0,0,0,0
26850,1770,0,0,0,0,0
26689,1690,0,0,0,0,0
26830,1740,0,0,0,0,0
26520,1730,0,0,0,0,0
26539,1690,0,0,0,0,0
26830,1740,0,0,0,0,0
26820,1790,0,0,0,0,0
26910,1730,0,0,0,0,0
26709,1680,0,0,0,0,0
26970,1720,0,0,0,0,0
26990,1700,0,0,0,0,0
26869,1690,0,0,0,0,0
26540,1770,0,0,0,0,0
27130,1700,0,0,0,0,0
26839,1720,0,0,0,0,0
26530,1700,0,0,0,0,0
26790,1670,0,0,0,0,0
26910,1690,0,0,0,0,0
26620,1720,0,0,0,0,0
26690,1720,0,0,0,0,0
26720,1720,0,0,0,0,0
26689,1690,0,0,0,0,0
26780,1750,0,0,0,0,0
26710,1710,0,0,0,0,0
26679,1750,0,0,0,0,0
26750,1780,0,0,0,0,0
26710,1689,0,0,0,0,0
26780,1750,0,0,0,0,0
26610,1650,0,0,0,0,0
26950,1760,0,0,0,0,0
26840,1720,0,0,0,0,0
26829,1760,0,0,0,0,0
26860,1720,0,0,0,0,0
26850,1740,0,0,0,0,0
26769,1690,0,0,0,0,0
27200,1710,0,0,0,0,0
26810,1710,0,0,0,0,0
26729,1760,0,0,0,0,0
26630,1690,0,0,0,0,0
26730,1690,0,0,0,0,0
26700,1770,0,0,0,0,0
27049,1630,0,0,0,0,0
26840,1660,0,0,0,0,0
26640,1740,0,0,0,0,0
26669,1740,0,0,0,0,0
26540,1750,0,0,0,0,0

Raw Storage Info
========
Storage: System Account (r:1 w:1)

Median Slopes Analysis
========
-- Extrinsic Time --

Model:
Time ~=    26.73
              µs

Reads = 1
Writes = 1

Min Squares Analysis
========
-- Extrinsic Time --

Model:
Time ~=    26.73
              µs

Reads = 1
Writes = 1

